"name","error","warnings"
"figure_spec",NA,NA
"%||%",NA,NA
"column_or_na",NA,NA
"first_existing_column",NA,NA
"first_stage_status_row",NA,NA
"first_stage_wald_test",NA,NA
"legacy_first_stage_model_f",NA,NA
"parse_iv_formula_terms",NA,NA
"pdf_text_extractor_available",NA,NA
"apply_selection_sample_restrictions",NA,NA
"as_input_list",NA,NA
"safe_df",NA,NA
"selection_join_keys",NA,NA
"district_group_vars_2007",NA,NA
"figure_path_base",NA,NA
"copy_first_ame_column",NA,NA
"format_se",NA,NA
"path_figures",NA,NA
"model_status_reason",NA,NA
"normalize_report_term",NA,NA
"plain_chr",NA,NA
"legacy_ame_glance",NA,NA
"legacy_ame_modelsummary_label",NA,NA
"compare_no_iv_no_controls",NA,NA
"validate_linguistic_distance_ranges",NA,NA
"legacy_iv_term_label",NA,NA
"filter_table_model",NA,NA
"empty_district_keys",NA,NA
"normalize_numeric_join_code",NA,NA
"coefficient_frame",NA,NA
"diagnose_multicollinearity",NA,NA
"save_spatial_autocorrelation_diagnostics",NA,NA
"legacy_replace_first",NA,NA
"clean_census_area_name",NA,NA
"adjust_missingness_pvalues_bh",NA,NA
"compute_linguistic_distance_variants",NA,NA
"diagnose_district_matching",NA,NA
"repair_invalid_geometries",NA,NA
"zoo_fill_down",NA,NA
"extract_many_to_many_cases",NA,NA
"standardize_edu1718_weights",NA,NA
"report_value_status",NA,NA
"path_processed",NA,NA
"need_pkg",NA,NA
"normalize_path_for_os",NA,NA
"standardize_cons0708_hhid",NA,NA
"legacy_source_match_methods",NA,NA
"summarize_neighbor_counts",NA,NA
"find_source_disagreements",NA,NA
"compute_2017_controls",NA,NA
"validate_manual_corrections",NA,NA
"check_core_variables_present",NA,NA
"run_avg_slopes",NA,NA
"legacy_summary_group_row",NA,NA
"suppress_atomic_vector_coercion_warning",NA,NA
"flatten_processed_output",NA,NA
"save_model_robustness_diagnostics",NA,NA
"path_project",NA,NA
"inline_expression_key",NA,NA
"join_panel_to_geometry",NA,NA
"isTRUEish",NA,NA
"ensure_project_dirs",NA,NA
"diagnose_missingness",NA,NA
"compare_iv_with_controls",NA,NA
"first_finite_scalar",NA,NA
"wrap_table_cell",NA,NA
"demean_iv_within_state",NA,NA
"extract_between_sample_markers",NA,NA
"save_fuzzy_matching_diagnostics",NA,NA
"collapse_or_expand_split_districts",NA,NA
"infer_ame_contrast",NA,NA
"legacy_modelsummary_gof_map",NA,NA
"fit_spatial_lag_iv_attempts",NA,NA
"scalar_has_value",NA,NA
"render_qmd_to_pdf",NA,NA
"compute_education_freebies_ivs_2007",NA,NA
"read_sample_report_values",NA,NA
"sample_value",NA,NA
"is_model_status_payload",NA,NA
"is_marginaleffects_object",NA,NA
"path_diagnostics",NA,NA
"extract_yaml_field",NA,NA
"validate_config",NA,NA
"table_column_or_na",NA,NA
"table_first_existing_column",NA,NA
"table_status_row",NA,NA
"has_sf_geometry",NA,NA
"as_plain_data_frame",NA,NA
"format_report_number",NA,NA
"legacy_regression_coef_map",NA,NA
"suppress_modelsummary_latex_preamble_warning",NA,NA
"add_legacy_emie_alias",NA,NA
"parse_name_changes",NA,NA
"save_ame_benchmark",NA,NA
"nice_column_name",NA,NA
"table_label",NA,NA
"estimate_non_iv_comparisons",NA,NA
"standardize_census_state_names",NA,NA
"path_raw",NA,NA
"build_paths",NA,NA
"report_coefficient_frame",NA,NA
"linguistic_distance_out_of_pipeline",NA,NA
"parse_india_district_tracker",NA,NA
"standardize_tracker_years",NA,NA
"path_assets",NA,NA
"render_application_samples_enabled",NA,NA
"attach_spatial_ids",NA,NA
"build_state_fe_2sls_formula",NA,NA
"parse_alluvial_district_changes",NA,NA
"table_header_labels",NA,NA
"wrap_table_text_columns",NA,NA
"empty_panel",NA,NA
"is_diagnostics_mode",NA,NA
"construct_child_level_selection_sample",NA,NA
"check_missing_logit_parallel",NA,NA
"legacy_source_match_thresholds",NA,NA
"jackknife_first_stage_by_region",NA,NA
"benchmark_parallelization_options",NA,NA
"compare_iv_no_controls",NA,NA
"census_code",NA,NA
"linguistic_distance_degrees",NA,NA
"render_table_math_labels",NA,NA
"legacy_significance_stars",NA,NA
"legacy_panel_has_analysis_core",NA,NA
"legacy_suffix_chain",NA,NA
"pdf_text_failure_message",NA,NA
"format_path",NA,NA
"legacy_ame_gof_map",NA,NA
"construct_district_level_context",NA,NA
"save_spatial_weight_diagnostics",NA,NA
"legacy_iv_controls",NA,NA
"make_iv_formula",NA,NA
"extract_marked_divs",NA,NA
"validate_excerpt_ids",NA,NA
"diagnose_model_robustness",NA,NA
"figure_output_dir",NA,NA
"extract_manual_matches",NA,NA
"normalize_sample_resource_paths",NA,NA
"ame_model_weight",NA,NA
"collapse_to_unique_key",NA,NA
"tidy_first_stage_results",NA,NA
"add_legacy_2017_aliases",NA,NA
"is_report_value_status",NA,NA
"summarize_threshold_sensitivity",NA,NA
"add_legacy_2007_aliases",NA,NA
"apply_rename_corrections",NA,NA
"build_spatial_weights",NA,NA
"test_troublesome_name_pairs",NA,NA
"save_multicollinearity_diagnostics",NA,NA
"get_windows_short_path",NA,NA
"condition_number_value",NA,NA
"render_report_pdf",NA,NA
"estimate_spatial_iv_experimental",NA,NA
"fit_selection_probit",NA,NA
"prepare_legacy_map_data",NA,NA
"standardize_tracker_names",NA,NA
"legacy_no_data_colour",NA,NA
"cfg_get",NA,NA
"strip_qmd_yaml",NA,NA
"ame_out_of_pipeline",NA,NA
"compare_state_fe_specs",NA,NA
"ensure_yaml_list_item",NA,NA
"save_table_html_if_requested",NA,NA
"clustered_model_vcov",NA,NA
"save_missingness_diagnostics",NA,NA
"clean_edu0708_members",NA,NA
"path_metadata",NA,NA
"district_group_vars_2017",NA,NA
"legacy_table_note",NA,NA
"summarize_tracker_source_errors",NA,NA
"ensure_yaml_field",NA,NA
"rewrite_yaml_field",NA,NA
"parse_new_districts_created",NA,NA
"table_output_dir",NA,NA
"parse_carveouts_renamings",NA,NA
"table_alignments",NA,NA
"apply_split_merge_corrections",NA,NA
"join_2017_state_district_labels",NA,NA
"compute_vif_if_applicable",NA,NA
"normalize_coding_sample_yaml",NA,NA
"make_diagnostic_tables",NA,NA
"compare_tracker_source_coverage",NA,NA
"primary_figure_path",NA,NA
"first_iv_model",NA,NA
"first_stage_formula_from_iv_model",NA,NA
"extract_named_r_chunk",NA,NA
"save_tracker_source_diagnostics",NA,NA
"diagnostic_enabled",NA,NA
"legacy_pretty_breaks",NA,NA
"save_plot_file",NA,NA
"compute_partial_r2",NA,NA
"compute_partial_f_statistics",NA,NA
"table_cell_to_string",NA,NA
"clean_edu0708_private_expenditure",NA,NA
"standardize_edu0708_weights",NA,NA
"first_finite_value",NA,NA
"is_final_mode",NA,NA
"legacy_palette_values",NA,NA
"diagnose_district_tracker_sources",NA,NA
"legacy_map_style",NA,NA
"map_overlay_rows",NA,NA
"check_unique_district_units",NA,NA
"read_description_packages",NA,NA
"add_spatial_lags",NA,NA
"pdf_text_skip_message",NA,NA
"jackknife_first_stage_by_state",NA,NA
"compute_monte_carlo_moran_tests",NA,NA
"parse_district_splits",NA,NA
"compare_no_iv_with_controls",NA,NA
"should_fail_pdf_text_skip",NA,NA
"legacy_probit_variables",NA,NA
"save_ame_results",NA,NA
"compute_moran_tests",NA,NA
"standardize_census_district_names",NA,NA
"add_boundary_join_ids",NA,NA
"compare_tracker_to_matched_panel",NA,NA
"clean_edu0708_schooling",NA,NA
"flag_many_to_many_matches",NA,NA
"summarize_missingness_by_variable",NA,NA
"standardize_edu1718_hhid",NA,NA
"extract_unmatched_districts",NA,NA
"fuzzy_join_sequence",NA,NA
"compute_kappa",NA,NA
"compute_mother_tongue_population_shares",NA,NA
"regression_star_note",NA,NA
"summarize_islands",NA,NA
"path_tables",NA,NA
"standardize_cons0708_weights",NA,NA
"save_district_matching_diagnostics",NA,NA
"diagnose_fuzzy_matching",NA,NA
"clean_edu0708_households",NA,NA
"tidy_selection_model",NA,NA
"check_no_unintended_many_to_many",NA,NA
"regression_caption",NA,NA
"diagnose_spatial_autocorrelation",NA,NA
"assert_unique_panel_rows",NA,NA
"summarize_spatial_iv_failures",NA,NA
"benchmark_ame_methods",NA,NA
"construct_household_covariates",NA,NA
"check_panel_variable_ranges",NA,NA
"compute_design_matrix_rank",NA,NA
"apply_typo_corrections",NA,NA
"define_probit_variables",NA,NA
"legacy_ame_label_order",NA,NA
"ame_factor_base_terms",NA,NA
"legacy_cut_labels",NA,NA
"is_overidentified",NA,NA
"unmatched_rows",NA,NA
"table_formats",NA,NA
"legacy_table_caption_text",NA,NA
"figure_formats",NA,NA
"diagnose_spatial_weights",NA,NA
"compute_inverse_mills_ratio",NA,NA
"missing_data_message",NA,NA
"safe_bind_rows",NA,NA
"merge_measure_2007",NA,NA
"legacy_tracker_frame",NA,NA
"select_input_frame_2017",NA,NA
"select_input_frame",NA,NA
"legacy_named_measures_available",NA,NA
"normalize_ame_columns",NA,NA
"first_matching_term",NA,NA
"num",NA,NA
"canon",NA,NA
"plain_model_coefficients",NA,NA
"value_or_status",NA,NA
"save_status_figure",NA,NA
"read_ods_short",NA,NA
"read_excel_short",NA,NA
"apply_manual_district_corrections",NA,NA
"validate_district_panel",NA,NA
"insert_summary_group",NA,NA
"save_processed_district_panel",NA,NA
"add_inline_value",NA,NA
"format_gof_number",NA,NA
"extract_code_excerpts",NA,NA
"validate_code_excerpt_markers",NA,NA
"inject_cover_note_values",NA,NA
"legacy_modelsummary_marginaleffects_object",NA,NA
"report_abstract_block",NA,NA
"read_config",NA,NA
"sf_geometry_coverage",NA,NA
"lookup_ame",NA,NA
"first_available_number",NA,NA
"first_available_text",NA,NA
"quarto_table_label",NA,NA
"run_missingness_logits",NA,NA
"legacy_select_source_tracker_matches",NA,NA
"format_estimate",NA,NA
"save_magick_formats",NA,NA
"build_iv_formulas",NA,NA
"build_baseline_2sls_formula",NA,NA
"extract_qmd_excerpts",NA,NA
"ame_model_data_and_weights",NA,NA
"read_with_short_path",NA,NA
"second_stage_table_model",NA,NA
"clustered_model_coefficients",NA,NA
"read_manifest",NA,NA
"legacy_modelsummary_notes",NA,NA
"normalize_sample_yaml",NA,NA
"modelsummary_align_string",NA,NA
"assemble_coding_sample_qmd",NA,NA
"first_stage_model_from_iv",NA,NA
"report_setup_chunks",NA,NA
"diagnose_ame_benchmark",NA,NA
"save_plot_formats",NA,NA
"table_column_to_strings",NA,NA
"table_status_failures",NA,NA
"project_packages",NA,NA
"normalize_encoded_factor_ame_terms",NA,NA
"legacy_map_fill",NA,NA
"run_gmm_overid_if_applicable",NA,NA
"run_sargan_if_applicable",NA,NA
"table_caption",NA,NA
"stop_if_required_files_missing",NA,NA
"legacy_full_join",NA,NA
"legacy_categorical_stats",NA,NA
"fuzzy_join_districts",NA,NA
"legacy_numeric_stats",NA,NA
"combine_district_tracker_sources",NA,NA
"summarize_weak_iv_metrics",NA,NA
"categorical_summary",NA,NA
"numeric_summary",NA,NA
"merge_measure",NA,NA
"save_processed_district_tracker",NA,NA
"first_stage_value",NA,NA
"coefficient_value",NA,NA
"p_value",NA,NA
"apply_legacy_cost_rules",NA,NA
"legacy_yes_no",NA,NA
"wmean",NA,NA
"read_carveout_shift_data",NA,NA
"legacy_panel_validation_failures",NA,NA
"census_2001_state_name",NA,NA
"score_candidate_matches",NA,NA
"wgini",NA,NA
"english_medium_indicator",NA,NA
"add_legacy_iv_aliases",NA,NA
"compute_consumption_growth_pct",NA,NA
"compute_gini_change",NA,NA
"compute_log_consumption_difference",NA,NA
"select_top_mother_tongues",NA,NA
"collapse_legacy_education",NA,NA
"legacy_household_key",NA,NA
"first_col",NA,NA
"normalize_2017_state_name",NA,NA
"canonicalize_district_name",NA,NA
"evaluate_distances",NA,NA
"add_legacy_regions",NA,NA
"legacy_attach_source_by_standard_keys",NA,NA
"dedupe_selection_join_rows",NA,NA
"complete_map_geometry",NA,NA
"fuzzy_match_remaining_to_tracker",NA,NA
"normalize_panel_geometry_key",NA,NA
"save_distribution_figure",NA,NA
"add_report_value",NA,NA
"probit_gof_rows",NA,NA
"model_gof_rows",NA,NA
"clean_writing_sample_qmd",NA,NA
"make_figures",NA,NA
"require_final_figure_inputs",NA,NA
"lookup_ame_s_value",NA,NA
"spatial_p_value",NA,NA
"normalize_quarto_table_labels",NA,NA
"make_probit_ame_table",NA,NA
"regression_display_table",NA,NA
"save_collage",NA,NA
"save_ilo_collage",NA,NA
"compute_ames_autodiff",NA,NA
"compute_ames_fast_draft",NA,NA
"read_csv_short",NA,NA
"read_sav_short",NA,NA
"tidy_iv_models",NA,NA
"manifest_rows",NA,NA
"assemble_writing_sample_qmd",NA,NA
"render_one_coding_sample",NA,NA
"save_figure_pdf_png",NA,NA
"save_map_plot_formats",NA,NA
"summary_table_groups",NA,NA
"regression_standard_error_rows",NA,NA
"stack_estimate_se_rows",NA,NA
"is_status_only_table",NA,NA
"parse_table_number",NA,NA
"sanitize_table_for_kable",NA,NA
"regression_summary_start",NA,NA
"format_public_summary_columns",NA,NA
"is_formatted_status_table",NA,NA
"is_blank_table_column",NA,NA
"table_column_or_default",NA,NA
"latex_escape_text",NA,NA
"load_project_packages",NA,NA
"check_project_packages",NA,NA
"attach_legacy_ame_labels",NA,NA
"build_legacy_ggplot_map",NA,NA
"diagnose_overidentification",NA,NA
"legacy_modelsummary_table",NA,NA
"caption_for_latex",NA,NA
"legacy_datasummary_table_tex",NA,NA
"make_selection_summary_categorical_table",NA,NA
"make_iv_summary_table",NA,NA
"make_selection_summary_numeric_table",NA,NA
"build_district_tracker",NA,NA
"first_stage_model_value",NA,NA
"attach_legacy_district_schooling_means",NA,NA
"bydist",NA,NA
"compute_ames_probit_analytic",NA,NA
"save_district_carveouts_shifts",NA,NA
"validate_legacy_district_panel",NA,NA
"estimate_gini_iv_models",NA,NA
"estimate_consumption_iv_models",NA,NA
"build_father_education_proxy",NA,NA
"legacy_child_key",NA,NA
"first_stage_vcov",NA,NA
"normalize_selection_identifiers",NA,NA
"standardize_legacy_2007_district_code",NA,NA
"clean_mother_tongue_names",NA,NA
"build_survey_design_selection",NA,NA
"parse_2007_district_metadata",NA,NA
"selection_summary_value",NA,NA
"normalize_2017_district_code",NA,NA
"estimate_2sls",NA,NA
"add_source_name_keys",NA,NA
"parse_2017_state_lookup",NA,NA
"canonicalize_state_name",NA,NA
"benchmark_string_distance_methods",NA,NA
"attach_panel_geometry",NA,NA
"write_table_tex",NA,NA
"make_first_stage_table",NA,NA
"read_by_manifest_row",NA,NA
"make_second_stage_table",NA,NA
"require_manifest_files",NA,NA
"validate_raw_files",NA,NA
"render_one_writing_sample",NA,NA
"render_coding_samples",NA,NA
"save_diagnostic_figure",NA,NA
"save_map_pdf_png",NA,NA
"legacy_match_ame_public_order",NA,NA
"style_regression_table",NA,NA
"drop_empty_output_columns",NA,NA
"format_status_table_for_output",NA,NA
"regression_rows_for_modelsummary",NA,NA
"format_ame_results",NA,NA
"save_map_figure",NA,NA
"first_stage_report_value",NA,NA
"district_enrolled_means",NA,NA
"enforce_selection_child_key_uniqueness",NA,NA
"estimate_first_stage",NA,NA
"first_stage_table_model",NA,NA
"by_district_code_2007",NA,NA
"normalize_2007_consumption_district_key",NA,NA
"estimate_selection_probit",NA,NA
"attach_legacy_district_names",NA,NA
"estimate_model_set",NA,NA
"merge_dfs_into_tracker",NA,NA
"parse_2017_district_lookup",NA,NA
"std",NA,NA
"make_district_key",NA,NA
"clean_district_boundaries",NA,NA
"add_legacy_join_keys",NA,NA
"attach_2007_district_names",NA,NA
"add_legacy_panel_aliases",NA,NA
"read_manifest_group",NA,NA
"read_district_boundaries_2020",NA,NA
"list_ilo_figure_paths",NA,NA
"render_writing_samples",NA,NA
"legacy_ame_modelsummary_object",NA,NA
"format_table_for_output",NA,NA
"modelsummary_regression_table",NA,NA
"compute_average_marginal_effects",NA,NA
"save_figures",NA,NA
"build_report_values",NA,NA
"diagnose_weak_instruments",NA,NA
"make_tables",NA,NA
"compute_district_imr_2007",NA,NA
"join_all_district_sources",NA,NA
"join_year_to_tracker",NA,NA
"attach_2017_district_names",NA,NA
"standardize_boundary_state_names",NA,NA
"build_selection_data",NA,NA
"clean_nss_2007_consumption",NA,NA
"standardize_cons0708_district_codes",NA,NA
"standardize_edu1718_district_codes",NA,NA
"clean_nss_2017_education",NA,NA
"compute_emie_2007",NA,NA
"standardize_edu0708_district_codes",NA,NA
"clean_census_2001_language_fallback",NA,NA
"compute_baseline_controls_2007",NA,NA
"compute_education_household_measures_2007",NA,NA
"compute_housing_controls_2007",NA,NA
"compute_gini_consumption_2017",NA,NA
"clean_nss_2007_education",NA,NA
"standardize_boundary_district_names",NA,NA
"compute_consumption_2017",NA,NA
"key_df",NA,NA
"build_linguistic_distance_iv",NA,NA
"legacy_attach_source",NA,NA
"legacy_attach_source_one_to_one",NA,NA
"read_district_change_sources",NA,NA
"read_nss_2007_consumption",NA,NA
"read_nss_2017_education",NA,NA
"read_nss_2007_education",NA,NA
"read_census_2001_mother_tongue",NA,NA
"legacy_ame_modelsummary_table",NA,NA
"save_table_csv",NA,NA
"build_2017_measures",NA,NA
"clean_census_2001_language_file",NA,NA
"compute_gini_consumption_2007",NA,NA
"compute_consumption_2007",NA,NA
"build_2007_measures",NA,NA
"build_district_keys_2020",NA,NA
"build_district_keys_2017",NA,NA
"build_district_keys_2001",NA,NA
"build_district_keys_2007",NA,NA
"compute_population_weighted_linguistic_distance",NA,NA
"build_tracker_based_district_panel",NA,NA
"save_table_tex",NA,NA
"clean_census_2001_languages",NA,NA
"build_district_panel",NA,NA
"save_tables",NA,NA
"save_table_csv_tex",NA,NA
"join_district_panel",NA,NA
"long_paths_note",NA,NA
"config_path",NA,NA
"table_files",NA,NA
"district_matching_note",NA,NA
"report",NA,NA
"coding_sample_pdfs",NA,NA
"writing_sample_pdfs",NA,NA
