"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__07__08","employment_rate_age15plus",0.444823243082431,0.0494198445277289,251,8,356401.61,132.394878388157,TRUE,,"estimated",TRUE
"pc2001__07__09","employment_rate_age15plus",0.471182597221602,0.0492595761002286,131,5,253532.39,100.42449897762,TRUE,,"estimated",TRUE
"pc2001__08__01","employment_rate_age15plus",0.612119866098425,0.0380155979917694,521,16,1165003.465,297.926261946502,TRUE,,"estimated",TRUE
"pc2001__08__02","employment_rate_age15plus",0.702188636554254,0.0263214788476998,581,16,1044574.53,270.126487452993,TRUE,,"estimated",TRUE
"pc2001__08__03","employment_rate_age15plus",0.611247233104892,0.0429000671265792,507,16,1010817.14,309.531866998433,TRUE,,"estimated",TRUE
"pc2001__08__04","employment_rate_age15plus",0.667277763862268,0.0278473478653462,595,20,1110870.75,308.858061571395,TRUE,,"estimated",TRUE
"pc2001__08__05","employment_rate_age15plus",0.514244454731219,0.0284065602198193,536,16,1261155.505,340.45456730612,TRUE,,"estimated",TRUE
"pc2001__08__06","employment_rate_age15plus",0.555014602139639,0.0315769713849262,847,24,1988845.52,440.46018783027,TRUE,,"estimated",TRUE
"pc2001__08__07","employment_rate_age15plus",0.628032536307404,0.0275960946965726,671,20,1378891.57,324.781032970279,TRUE,,"estimated",TRUE
"pc2001__08__08","employment_rate_age15plus",0.531706243689787,0.0335892323678375,421,12,625057.959999998,170.039790284698,TRUE,,"estimated",TRUE
"pc2001__08__09","employment_rate_age15plus",0.557791277744275,0.0639042273594539,381,12,837420.185000004,189.907660263435,TRUE,,"estimated",TRUE
"pc2001__08__10","employment_rate_age15plus",0.485580899536151,0.0349915548213467,424,12,883970.365,213.891472584544,TRUE,,"estimated",TRUE
"pc2001__08__11","employment_rate_age15plus",0.717070956035054,0.0184271519280532,544,16,862376.539999998,247.061421589104,TRUE,,"estimated",TRUE
"pc2001__08__12","employment_rate_age15plus",0.531677024904345,0.0199342926144808,1496,40,4209588.35000001,743.077661487335,TRUE,,"estimated",TRUE
"pc2001__08__13","employment_rate_age15plus",0.619514461654586,0.0322561549656615,818,24,1399774.305,484.89343379818,TRUE,,"estimated",TRUE
"pc2001__08__14","employment_rate_age15plus",0.622622040199035,0.0233538763361572,972,28,1623475.72,526.716124230205,TRUE,,"estimated",TRUE
"pc2001__08__15","employment_rate_age15plus",0.504492862632421,0.0242112513562284,804,24,1946863.44,424.700422578709,TRUE,,"estimated",TRUE
"pc2001__08__16","employment_rate_age15plus",0.692669405882825,0.0427959136119276,407,12,327625.355,221.072925201112,TRUE,,"estimated",TRUE
"pc2001__08__17","employment_rate_age15plus",0.711137285379583,0.0385518534000733,645,20,1165818.425,346.891899025321,TRUE,,"estimated",TRUE
"pc2001__08__18","employment_rate_age15plus",0.610512184394768,0.0279569956549273,500,16,855076.324999999,259.50215664853,TRUE,,"estimated",TRUE
"pc2001__08__19","employment_rate_age15plus",0.746097215897618,0.0342827787398022,395,12,511856.715,180.068563100957,TRUE,,"estimated",TRUE
"pc2001__08__20","employment_rate_age15plus",0.577598709743008,0.0557420096604541,481,16,1162187.075,279.63281963295,TRUE,,"estimated",TRUE
"pc2001__08__21","employment_rate_age15plus",0.627280236924017,0.0302674595329396,603,20,1459455.25,342.445687218266,TRUE,,"estimated",TRUE
"pc2001__08__22","employment_rate_age15plus",0.701696986350348,0.0334912071944351,432,12,818652.725,210.088665870831,TRUE,,"estimated",TRUE
"pc2001__08__23","employment_rate_age15plus",0.690985062870605,0.0482247335761145,369,12,537585.89,164.33685410969,TRUE,,"estimated",TRUE
"pc2001__08__24","employment_rate_age15plus",0.793854871107894,0.0277046899841781,482,16,1310429.145,244.25801014895,TRUE,,"estimated",TRUE
"pc2001__08__25","employment_rate_age15plus",0.784367943963343,0.0368802128204095,316,12,500916.385,139.165268505219,TRUE,,"estimated",TRUE
"pc2001__08__26","employment_rate_age15plus",0.81470233481518,0.0248117135346206,691,24,1708007.355,334.518904155002,TRUE,,"estimated",TRUE
"pc2001__08__27","employment_rate_age15plus",0.776906836296125,0.0428835990880109,354,12,677545.839999999,153.600810673183,TRUE,,"estimated",TRUE
"pc2001__08__28","employment_rate_age15plus",0.774919712512113,0.028207784147466,490,16,933926.655,224.198069607991,TRUE,,"estimated",TRUE
"pc2001__08__29","employment_rate_age15plus",0.767659001720293,0.0340463642145795,492,16,1214503.605,242.385100556357,TRUE,,"estimated",TRUE
"pc2001__08__30","employment_rate_age15plus",0.510393460016484,0.0488150871619838,542,16,951880.075,306.90590253805,TRUE,,"estimated",TRUE
"pc2001__08__31","employment_rate_age15plus",0.52827370817279,0.0184640658591782,380,12,658293.825,212.374927090588,TRUE,,"estimated",TRUE
"pc2001__08__32","employment_rate_age15plus",0.708214692832067,0.0484200862943969,385,12,874641.59,222.818823993018,TRUE,,"estimated",TRUE
"pc2001__09__01","employment_rate_age15plus",0.50834342468537,0.0256114346872941,712,20,1875838.83,349.794602150851,TRUE,,"estimated",TRUE
"pc2001__09__02","employment_rate_age15plus",0.46831120137104,0.0184646092114311,853,24,2118789.38,458.642256872234,TRUE,,"estimated",TRUE
"pc2001__09__03","employment_rate_age15plus",0.472263512977857,0.0206746623602364,692,20,1868446.875,294.516456943378,TRUE,,"estimated",TRUE
"pc2001__09__04","employment_rate_age15plus",0.513584803971186,0.0212579785628085,959,28,2303801.37,440.632481029629,TRUE,,"estimated",TRUE
"pc2001__09__05","employment_rate_age15plus",0.51240472556608,0.0373429375464869,539,16,1075408.515,231.362482175967,TRUE,,"estimated",TRUE
"pc2001__09__06","employment_rate_age15plus",0.50164217414815,0.0363662123589112,400,12,956859.540000001,196.708845652177,TRUE,,"estimated",TRUE
"pc2001__09__07","employment_rate_age15plus",0.417679283460417,0.0434123942706666,822,24,2076542.36,225.600002622753,TRUE,,"estimated",TRUE
"pc2001__09__08","employment_rate_age15plus",0.537660925185643,0.0701213944632857,443,12,700344.849999999,188.478917586308,TRUE,,"estimated",TRUE
"pc2001__09__09","employment_rate_age15plus",0.500787644852783,0.0185749017932483,868,27,3058456.475,464.208688705232,TRUE,,"estimated",TRUE
"pc2001__09__10","employment_rate_age15plus",0.606019980751969,0.0559684615999134,362,11,793821.475,165.874112634614,TRUE,,"estimated",TRUE
"pc2001__09__11","employment_rate_age15plus",0.493300317535587,0.0341655831393258,716,20,1630752.65999999,391.850435679295,TRUE,,"estimated",TRUE
"pc2001__09__12","employment_rate_age15plus",0.487127125464161,0.0232640129854456,706,20,1889599.905,329.498637422101,TRUE,,"estimated",TRUE
"pc2001__09__13","employment_rate_age15plus",0.415400760049907,0.0306659339889879,476,12,804943.195,215.024924088454,TRUE,,"estimated",TRUE
"pc2001__09__14","employment_rate_age15plus",0.565832989581127,0.0381616240579841,555,16,1276609.995,269.016346075038,TRUE,,"estimated",TRUE
"pc2001__09__15","employment_rate_age15plus",0.514302321951517,0.018891630641667,817,24,2543489.8,264.784501860909,TRUE,,"estimated",TRUE
"pc2001__09__16","employment_rate_age15plus",0.477058158227687,0.0425076954741836,587,16,1135787.19,269.64240580564,TRUE,,"estimated",TRUE
"pc2001__09__17","employment_rate_age15plus",0.551290297299096,0.0407261592935789,658,20,1510154.09500001,343.611109907728,TRUE,,"estimated",TRUE
"pc2001__09__18","employment_rate_age15plus",0.46754861791361,0.0392603125687105,458,12,1235325.275,176.280191228453,TRUE,,"estimated",TRUE
"pc2001__09__19","employment_rate_age15plus",0.583258640667648,0.0231462304928115,669,20,1744816.56,337.927229483152,TRUE,,"estimated",TRUE
"pc2001__09__20","employment_rate_age15plus",0.534744867400006,0.0268814063844572,852,24,2252746.905,428.45771182916,TRUE,,"estimated",TRUE
"pc2001__09__21","employment_rate_age15plus",0.703711937393927,0.0318868193871124,427,12,999956.655,171.496292879128,TRUE,,"estimated",TRUE
"pc2001__09__22","employment_rate_age15plus",0.535023068045034,0.0271330123090575,537,16,1675057.42,253.16477556916,TRUE,,"estimated",TRUE
"pc2001__09__23","employment_rate_age15plus",0.543552570462363,0.028076264681545,745,24,1912802.37,352.672311704866,TRUE,,"estimated",TRUE
"pc2001__09__24","employment_rate_age15plus",0.699450746435992,0.0262962374200983,693,24,2233765.205,371.318620155407,TRUE,,"estimated",TRUE
"pc2001__09__25","employment_rate_age15plus",0.677692455495181,0.0219305603081274,782,24,2062570.49,407.507642686562,TRUE,,"estimated",TRUE
"pc2001__09__26","employment_rate_age15plus",0.500754185431432,0.0472180707185982,672,20,1930553.07,343.118156348228,TRUE,,"estimated",TRUE
"pc2001__09__27","employment_rate_age15plus",0.483508710745573,0.0262633878041995,991,28,3083983.71500001,409.239071247585,TRUE,,"estimated",TRUE
"pc2001__09__28","employment_rate_age15plus",0.587469264980294,0.0293737203121825,685,20,1813936.52999999,369.013731170168,TRUE,,"estimated",TRUE
"pc2001__09__29","employment_rate_age15plus",0.477889788800576,0.0216486531230374,433,12,1048427.57,221.310924712508,TRUE,,"estimated",TRUE
"pc2001__09__30","employment_rate_age15plus",0.55864201839292,0.0299332264344941,467,12,1094610.26,212.623946060516,TRUE,,"estimated",TRUE
"pc2001__09__31","employment_rate_age15plus",0.398988741808153,0.0215666420031146,464,12,944431.41,188.669059546609,TRUE,,"estimated",TRUE
"pc2001__09__32","employment_rate_age15plus",0.457418207701521,0.0531805785554962,384,12,665159.355,142.315095304254,TRUE,,"estimated",TRUE
"pc2001__09__33","employment_rate_age15plus",0.606718518894842,0.02820495785634,550,16,949540.679999998,215.565120521801,TRUE,,"estimated",TRUE
"pc2001__09__34","employment_rate_age15plus",0.501906983730713,0.0203736814750543,1011,28,2853731.74,459.65334857247,TRUE,,"estimated",TRUE
"pc2001__09__35","employment_rate_age15plus",0.459803578314294,0.0493686349218194,448,12,1049856.075,227.152833028148,TRUE,,"estimated",TRUE
"pc2001__09__36","employment_rate_age15plus",0.551167596035803,0.0517212944178778,381,12,1129456.13,212.255642389307,TRUE,,"estimated",TRUE
"pc2001__09__37","employment_rate_age15plus",0.784419345321355,0.0340477619665951,391,12,601295.465,157.558488344954,TRUE,,"estimated",TRUE
"pc2001__09__38","employment_rate_age15plus",0.692135536264743,0.0386035186290006,434,12,743118.310000002,185.885570887067,TRUE,,"estimated",TRUE
"pc2001__09__39","employment_rate_age15plus",0.537374570594711,0.0438978169943961,431,12,503473.944999999,251.180797800497,TRUE,,"estimated",TRUE
"pc2001__09__40","employment_rate_age15plus",0.606996907512905,0.0404172820902176,362,12,787987.12,180.929118696643,TRUE,,"estimated",TRUE
"pc2001__09__41","employment_rate_age15plus",0.499333645141077,0.0407540531370032,419,12,489029.975000001,224.115643746362,TRUE,,"estimated",TRUE
"pc2001__09__42","employment_rate_age15plus",0.582325440392295,0.0240152891904863,686,20,1617876.85999999,385.028179813786,TRUE,,"estimated",TRUE
"pc2001__09__43","employment_rate_age15plus",0.439493982788005,0.0208595182385546,643,20,1585689.93499999,354.031245619048,TRUE,,"estimated",TRUE
"pc2001__09__44","employment_rate_age15plus",0.679038400106498,0.0834357323150071,374,12,755479.284999999,167.743397676742,TRUE,,"estimated",TRUE
"pc2001__09__45","employment_rate_age15plus",0.53093979410691,0.0289671797156465,962,28,3065265.54999999,445.423539365037,TRUE,,"estimated",TRUE
"pc2001__09__46","employment_rate_age15plus",0.56350445066638,0.0344871042395247,681,20,1976083.86,332.521317901323,TRUE,,"estimated",TRUE
"pc2001__09__47","employment_rate_age15plus",0.603387221467744,0.041178540306438,558,16,1095252.86,317.843628819511,TRUE,,"estimated",TRUE
"pc2001__09__48","employment_rate_age15plus",0.527882304341877,0.0515567598000483,658,16,1259592.09,307.845804031411,TRUE,,"estimated",TRUE
"pc2001__09__49","employment_rate_age15plus",0.572566503779827,0.0345452497622965,930,24,2183274.4,512.671290327872,TRUE,,"estimated",TRUE
"pc2001__09__50","employment_rate_age15plus",0.677465872762131,0.0306477019500883,642,20,1471368.345,274.513082798063,TRUE,,"estimated",TRUE
"pc2001__09__51","employment_rate_age15plus",0.54261727550106,0.0474778396987745,402,12,830374.409999999,169.457005145255,TRUE,,"estimated",TRUE
"pc2001__09__52","employment_rate_age15plus",0.624487123251022,0.0383028224503842,544,16,986692.955000001,268.95929225991,TRUE,,"estimated",TRUE
"pc2001__09__53","employment_rate_age15plus",0.577227888912984,0.0411402741104186,659,20,1420899.84,295.881240833671,TRUE,,"estimated",TRUE
"pc2001__09__54","employment_rate_age15plus",0.569375792236997,0.0367010840448791,587,16,1208484.65,281.262562826881,TRUE,,"estimated",TRUE
"pc2001__09__55","employment_rate_age15plus",0.607282354078019,0.0311363642072498,629,16,1204158.56,313.919047072735,TRUE,,"estimated",TRUE
"pc2001__09__56","employment_rate_age15plus",0.545754073485808,0.0367328522033208,464,12,988014.980000001,229.489381088979,TRUE,,"estimated",TRUE
"pc2001__09__57","employment_rate_age15plus",0.482470002018518,0.03192161785785,595,16,1315618.52,258.65195163828,TRUE,,"estimated",TRUE
"pc2001__09__58","employment_rate_age15plus",0.444710610847643,0.0149311027874955,847,24,2151962.055,403.27508543222,TRUE,,"estimated",TRUE
"pc2001__09__59","employment_rate_age15plus",0.485886206589922,0.0191158602859362,859,24,1743601.93500001,480.958981732922,TRUE,,"estimated",TRUE
"pc2001__09__60","employment_rate_age15plus",0.439264174076848,0.0265761032698196,776,20,1792825.665,429.746271666007,TRUE,,"estimated",TRUE
"pc2001__09__61","employment_rate_age15plus",0.559992253574539,0.0303547682030415,933,24,2394652.875,557.030382349342,TRUE,,"estimated",TRUE
"pc2001__09__62","employment_rate_age15plus",0.444213086494861,0.0199768286395142,608,16,1007733.785,379.680803932302,TRUE,,"estimated",TRUE
"pc2001__09__63","employment_rate_age15plus",0.57010041066046,0.0374358592842911,715,20,1336154.94,384.058985617711,TRUE,,"estimated",TRUE
"pc2001__09__64","employment_rate_age15plus",0.647116006454356,0.0306341225432023,886,24,2395964.1,555.393892910317,TRUE,,"estimated",TRUE
"pc2001__09__65","employment_rate_age15plus",0.589222037734638,0.023224313335599,864,24,1753761.475,496.619069734945,TRUE,,"estimated",TRUE
"pc2001__09__66","employment_rate_age15plus",0.606195003803941,0.0371655105960919,568,16,963664.945,261.408995325825,TRUE,,"estimated",TRUE
"pc2001__09__67","employment_rate_age15plus",0.542734029688203,0.0342791924637481,901,24,1797530.81,335.353800259446,TRUE,,"estimated",TRUE
"pc2001__09__68","employment_rate_age15plus",0.632267810760311,0.0380131211381597,436,12,701193.185,217.603192939546,TRUE,,"estimated",TRUE
"pc2001__09__69","employment_rate_age15plus",0.541440187606694,0.0393530061284688,510,16,1153093.175,244.87512870257,TRUE,,"estimated",TRUE
"pc2001__09__70","employment_rate_age15plus",0.649910853325436,0.037752030405108,355,12,756351.825,155.665988789443,TRUE,,"estimated",TRUE
"pc2001__10__01","employment_rate_age15plus",0.468938093556448,0.0228916125443088,1040,32,1923454.38,603.195281932343,TRUE,,"estimated",TRUE
"pc2001__10__02","employment_rate_age15plus",0.520576891229962,0.0192311803627755,1180,36,2280950.605,662.694605345554,TRUE,,"estimated",TRUE
"pc2001__10__03","employment_rate_age15plus",0.577282072443629,0.042745238304483,266,12,209123.565,97.0425252852728,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__04","employment_rate_age15plus",0.560673054427735,0.0263808915528055,745,28,1247458.995,409.245355638483,TRUE,,"estimated",TRUE
"pc2001__10__05","employment_rate_age15plus",0.44304467300975,0.0126272828363316,972,36,1914411.75500001,594.856324712682,TRUE,,"estimated",TRUE
"pc2001__10__06","employment_rate_age15plus",0.50849969069146,0.0369450636839498,492,20,718724.095000001,257.824151994867,TRUE,,"estimated",TRUE
"pc2001__10__07","employment_rate_age15plus",0.451012067139523,0.0183130001588449,653,24,999096.760000001,431.440788719162,TRUE,,"estimated",TRUE
"pc2001__10__08","employment_rate_age15plus",0.532978307859978,0.0425785131555127,441,16,698174.315000001,223.376489832338,TRUE,,"estimated",TRUE
"pc2001__10__09","employment_rate_age15plus",0.694858937549479,0.0471739686171087,654,24,1188555.49,337.495957423668,TRUE,,"estimated",TRUE
"pc2001__10__10","employment_rate_age15plus",0.716222287653916,0.0352764551255778,610,24,1052480.135,340.332906616845,TRUE,,"estimated",TRUE
"pc2001__10__11","employment_rate_age15plus",0.640894491251206,0.0297186000402729,553,20,646413.03,269.077582215723,TRUE,,"estimated",TRUE
"pc2001__10__12","employment_rate_age15plus",0.547244501292763,0.0471157932549544,391,16,612948.845,214.38414898896,TRUE,,"estimated",TRUE
"pc2001__10__13","employment_rate_age15plus",0.458879891041788,0.0116586223505379,949,32,2010135.785,560.832432236214,TRUE,,"estimated",TRUE
"pc2001__10__14","employment_rate_age15plus",0.545539398352503,0.0285652131028635,851,32,1942147.2,461.360940172011,TRUE,,"estimated",TRUE
"pc2001__10__15","employment_rate_age15plus",0.469502930238834,0.0223660643064073,781,24,1077774.775,389.001190818885,TRUE,,"estimated",TRUE
"pc2001__10__16","employment_rate_age15plus",0.510931273787205,0.0233482660209997,941,28,1550916.465,581.388089564886,TRUE,,"estimated",TRUE
"pc2001__10__17","employment_rate_age15plus",0.53084739800449,0.0243328736646614,1076,32,1596936.55499999,567.585165615703,TRUE,,"estimated",TRUE
"pc2001__10__18","employment_rate_age15plus",0.54488934399401,0.0213521136756811,838,28,1511113.64,441.346696057479,TRUE,,"estimated",TRUE
"pc2001__10__19","employment_rate_age15plus",0.487564610688833,0.0122640165514518,860,32,1811407.905,446.292199398901,TRUE,,"estimated",TRUE
"pc2001__10__20","employment_rate_age15plus",0.472696784993841,0.0146686509197517,686,24,1415540.99,339.548095238236,TRUE,,"estimated",TRUE
"pc2001__10__21","employment_rate_age15plus",0.691207326386271,0.0680339990743525,435,16,528864.279999999,218.294888655233,TRUE,,"estimated",TRUE
"pc2001__10__22","employment_rate_age15plus",0.640980217406464,0.037042014156429,749,24,1480391.585,434.31214101226,TRUE,,"estimated",TRUE
"pc2001__10__23","employment_rate_age15plus",0.67686230754875,0.0441377113797201,638,20,871843.51,377.454617782941,TRUE,,"estimated",TRUE
"pc2001__10__24","employment_rate_age15plus",0.636735574399591,0.030424621763035,366,11,573106.215,190.720827973358,TRUE,,"estimated",TRUE
"pc2001__10__25","employment_rate_age15plus",0.712159334966634,0.0573484105609995,395,12,433955.97,217.281733542549,TRUE,,"estimated",TRUE
"pc2001__10__26","employment_rate_age15plus",0.55617284571036,0.0426281861703896,398,12,305448.83,213.756411595746,TRUE,,"estimated",TRUE
"pc2001__10__27","employment_rate_age15plus",0.54110829785464,0.0233556547428073,759,24,1315452.605,455.507438116673,TRUE,,"estimated",TRUE
"pc2001__10__28","employment_rate_age15plus",0.466230198870185,0.0205932652227035,1810,52,3251504.49,776.277712955106,TRUE,,"estimated",TRUE
"pc2001__10__29","employment_rate_age15plus",0.483224110820428,0.0195290076602217,844,24,1295437.29500001,432.68434776758,TRUE,,"estimated",TRUE
"pc2001__10__30","employment_rate_age15plus",0.525146637197873,0.0281678287565852,598,16,775885.155000001,316.654357114055,TRUE,,"estimated",TRUE
"pc2001__10__31","employment_rate_age15plus",0.442189919975295,0.0173323507609403,554,16,755754.099999998,246.531679690215,TRUE,,"estimated",TRUE
"pc2001__10__32","employment_rate_age15plus",0.444197978984423,0.0250115849330824,722,24,1208138.635,395.931546332106,TRUE,,"estimated",TRUE
"pc2001__10__33","employment_rate_age15plus",0.458319197959841,0.0236987572809221,462,16,500635.28,248.909544425605,TRUE,,"estimated",TRUE
"pc2001__10__34","employment_rate_age15plus",0.632922087927088,0.0231602278259255,787,24,1065310.38,421.850356986161,TRUE,,"estimated",TRUE
"pc2001__10__35","employment_rate_age15plus",0.53372420064966,0.0347908995109948,1033,32,1728618.14,592.774132841276,TRUE,,"estimated",TRUE
"pc2001__10__36","employment_rate_age15plus",0.601421750491663,0.0389927307237031,688,20,965926.165,356.407546144285,TRUE,,"estimated",TRUE
"pc2001__10__37","employment_rate_age15plus",0.736892706484352,0.0552973508535423,465,16,714737.274999999,275.309818989099,TRUE,,"estimated",TRUE
"pc2001__11__01","employment_rate_age15plus",0.583667160435859,0.0338974151007327,386,16,22831.18,156.457143967862,TRUE,,"estimated",TRUE
"pc2001__11__02","employment_rate_age15plus",0.628011633499139,0.0276653047084616,1028,36,75157.095,470.962094104789,TRUE,,"estimated",TRUE
"pc2001__11__03","employment_rate_age15plus",0.667397609711196,0.0305648529674788,1037,36,84245.0499999999,512.167374163684,TRUE,,"estimated",TRUE
"pc2001__11__04","employment_rate_age15plus",0.575777256361482,0.0207333537174977,1527,56,170241.45,685.79046491639,TRUE,,"estimated",TRUE
"pc2001__12__01","employment_rate_age15plus",0.64448556222899,0.0680221272889419,243,8,20815.54,99.7326573865333,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__02","employment_rate_age15plus",0.595046170451023,0.05996092104376,325,12,44074.1850000001,147.388411074377,TRUE,,"estimated",TRUE
"pc2001__12__03","employment_rate_age15plus",0.755531642598338,0.0486739597826194,216,8,23367.1550000001,131.605940089057,TRUE,,"estimated",TRUE
"pc2001__12__04","employment_rate_age15plus",0.486027142013271,0.0231227594334337,663,20,65260.45,303.96939687873,TRUE,,"estimated",TRUE
"pc2001__12__05","employment_rate_age15plus",0.549087873444864,0.0972195909206219,391,12,65338.7950000001,300.106586100971,TRUE,,"estimated",TRUE
"pc2001__12__06","employment_rate_age15plus",0.559419879397457,0.0579520037170181,266,8,50244.38,84.257582897944,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__07","employment_rate_age15plus",0.549383409287572,0.0614981264615795,430,12,80450.8549999998,254.563796617466,TRUE,,"estimated",TRUE
"pc2001__12__08","employment_rate_age15plus",0.509218771695621,0.0525700249909221,485,12,55094.6499999998,292.135820171144,TRUE,,"estimated",TRUE
"pc2001__12__09","employment_rate_age15plus",0.578895963557889,0.0989239175848527,147,4,18982.435,83.052364809898,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__12__10","employment_rate_age15plus",0.644021238906218,0.0738470538214014,265,8,35581.87,103.750800876587,TRUE,,"estimated",TRUE
"pc2001__12__11","employment_rate_age15plus",0.554242468593284,0.0465756882413361,492,15,97979.0399999999,376.117093677327,TRUE,,"estimated",TRUE
"pc2001__12__12","employment_rate_age15plus",0.800505596518294,0.0726440067918471,419,12,80843.1200000001,188.691633907632,TRUE,,"estimated",TRUE
"pc2001__12__13","employment_rate_age15plus",0.785337639407357,0.0350094797777009,479,12,71690.9799999999,214.66204407543,TRUE,,"estimated",TRUE
"pc2001__13__01","employment_rate_age15plus",0.719428541876115,0.0498684136482834,721,20,47953.47,383.404954674035,TRUE,,"estimated",TRUE
"pc2001__13__02","employment_rate_age15plus",0.769571338472395,0.0413232448577654,971,24,113169.125,530.572959130518,TRUE,,"estimated",TRUE
"pc2001__13__03","employment_rate_age15plus",0.731240287549976,0.0378464474708983,975,24,113900.2,576.630930358968,TRUE,,"estimated",TRUE
"pc2001__13__04","employment_rate_age15plus",0.773812861939308,0.03091491176378,622,16,43722.8000000001,292.007612324454,TRUE,,"estimated",TRUE
"pc2001__13__05","employment_rate_age15plus",0.692879082100929,0.0530326295215264,591,16,39304.975,342.282213621005,TRUE,,"estimated",TRUE
"pc2001__13__06","employment_rate_age15plus",0.451342317458679,0.0252231968822889,960,28,115065.18,599.216582299325,TRUE,,"estimated",TRUE
"pc2001__13__07","employment_rate_age15plus",0.692017052635957,0.0298386754188776,1203,32,166682.735,710.910797125019,TRUE,,"estimated",TRUE
"pc2001__13__08","employment_rate_age15plus",0.669501747573054,0.074056581120226,644,16,49070.9099999999,342.618060150168,TRUE,,"estimated",TRUE
"pc2001__14__01","employment_rate_age15plus",0.622303985631199,0.046396600650467,792,20,117666.055,470.619754043316,TRUE,,"estimated",TRUE
"pc2001__14__02","employment_rate_age15plus",0.654478819590345,0.0459160923102558,451,12,58995.7900000001,206.264259008481,TRUE,,"estimated",TRUE
"pc2001__14__03","employment_rate_age15plus",0.567621683664088,0.0398448377104052,1040,28,179915.995000001,340.194187097597,TRUE,,"estimated",TRUE
"pc2001__14__04","employment_rate_age15plus",0.525605503676175,0.0218537598799139,946,28,142250.375,431.039100538521,TRUE,,"estimated",TRUE
"pc2001__14__05","employment_rate_age15plus",0.440155924541345,0.0131557764037833,1622,52,203729.315,811.497289756015,TRUE,,"estimated",TRUE
"pc2001__14__06","employment_rate_age15plus",0.46660030353428,0.0153782670439264,2179,60,306621.05,857.154280395634,TRUE,,"estimated",TRUE
"pc2001__14__07","employment_rate_age15plus",0.525929000154063,0.0206768838566966,1872,56,243373.345000001,747.458375531656,TRUE,,"estimated",TRUE
"pc2001__14__08","employment_rate_age15plus",0.505557432171453,0.0314985361521504,593,16,89966.9099999997,346.858958620718,TRUE,,"estimated",TRUE
"pc2001__14__09","employment_rate_age15plus",0.600945215655572,0.0430289027744385,662,16,72005.7900000001,365.412317186612,TRUE,,"estimated",TRUE
"pc2001__15__01","employment_rate_age15plus",0.770829711862466,0.0488940031809997,421,12,53529.125,189.645331406857,TRUE,,"estimated",TRUE
"pc2001__15__02","employment_rate_age15plus",0.67013860472877,0.0272932782209522,724,20,50282.195,394.468363575998,TRUE,,"estimated",TRUE
"pc2001__15__03","employment_rate_age15plus",0.554712493658054,0.0182590964335787,1922,52,199061.434999999,860.395279480967,TRUE,,"estimated",TRUE
"pc2001__15__04","employment_rate_age15plus",0.753507413924898,0.0309530085633968,730,20,73866.7450000001,313.337688200245,TRUE,,"estimated",TRUE
"pc2001__15__05","employment_rate_age15plus",0.695133540083759,0.0492092553047126,551,16,40256.265,255.28853297225,TRUE,,"estimated",TRUE
"pc2001__15__06","employment_rate_age15plus",0.601487583538879,0.0218475930516021,756,20,105987.325,339.028135927143,TRUE,,"estimated",TRUE
"pc2001__15__07","employment_rate_age15plus",0.532817739157636,0.0299575862323424,297,8,49742.61,175.070145741562,TRUE,,"estimated",TRUE
"pc2001__15__08","employment_rate_age15plus",0.516131542098052,0.0224408861097666,501,12,46140.9700000001,282.250751178336,TRUE,,"estimated",TRUE
"pc2001__16__01","employment_rate_age15plus",0.466738400612878,0.00984518175910452,4059,132,1209687.62,1691.78935921618,TRUE,,"estimated",TRUE
"pc2001__16__02","employment_rate_age15plus",0.436494448844923,0.0113306801805989,2197,72,554466.134999999,991.001448248143,TRUE,,"estimated",TRUE
"pc2001__16__03","employment_rate_age15plus",0.484332063676755,0.0194264396512441,855,28,250545.439999999,448.974408881903,TRUE,,"estimated",TRUE
"pc2001__16__04","employment_rate_age15plus",0.471468135174041,0.0153785480521847,1963,56,480923.699999999,830.97294264271,TRUE,,"estimated",TRUE
"pc2001__17__01","employment_rate_age15plus",0.710466449986095,0.0289155786744172,1114,36,338129.07,681.072177912898,TRUE,,"estimated",TRUE
"pc2001__17__02","employment_rate_age15plus",0.733730058936774,0.0363505508945336,556,20,138619.74,337.776538797707,TRUE,,"estimated",TRUE
"pc2001__17__03","employment_rate_age15plus",0.810716656619501,0.0277180131770299,371,12,61451.8149999999,245.34201874385,TRUE,,"estimated",TRUE
"pc2001__17__04","employment_rate_age15plus",0.616605173199118,0.0337938699775579,775,24,208316.164999998,441.781816876153,TRUE,,"estimated",TRUE
"pc2001__17__05","employment_rate_age15plus",0.673456419075729,0.0599583348232655,480,16,131517.805,291.606210990642,TRUE,,"estimated",TRUE
"pc2001__17__06","employment_rate_age15plus",0.623647739721014,0.0265659903527629,1388,44,409106.244999999,715.498400834647,TRUE,,"estimated",TRUE
"pc2001__17__07","employment_rate_age15plus",0.623582953889396,0.0469170174934454,774,24,184720.965000001,490.49868358598,TRUE,,"estimated",TRUE
