"source_district_code","target_unit_2001","lineage_status","n_sample_people","n_fsu","sum_person_weight","kish_effective_n"
"19409","pc2001__19__09","resolved_reviewed_deterministic",3175,76,6389092.85499998,1552.32695933965
"19412","pc2001__19__12","resolved_reviewed_deterministic",2279,60,4751173.77,1091.43601107309
"19416","pc2001__19__16","resolved_reviewed_deterministic",2228,56,3610692.54500001,821.41478567792
"19513","pc2001__19__13","resolved_reviewed_deterministic",1365,32,2796672.35000001,681.184913152624
"19514","pc2001__19__14","resolved_reviewed_deterministic",1474,28,2582737.98,828.209904389757
"19515","pc2001__19__15","resolved_reviewed_deterministic",4196,92,9747076.60000006,2386.55957652433
"20101","pc2001__20__01","resolved_reviewed_deterministic",677,12,1252259.95,272.185190258074
"20102","pc2001__20__02","resolved_reviewed_deterministic",1075,23,1874885.34,530.563285068689
"20114","pc2001__20__14","resolved_reviewed_deterministic",1377,28,2607780.72999999,605.732860775008
"20115","pc2001__20__15","resolved_reviewed_deterministic",518,11,323937.049999999,181.840617782523
"20116","pc2001__20__16","resolved_reviewed_deterministic",783,16,1268869.35,389.049493407221
"20117","pc2001__20__17","resolved_reviewed_deterministic",1048,24,1836495.72,537.667868214686
"20118","pc2001__20__18","resolved_reviewed_deterministic",786,15,1909421.95500001,408.245254290526
"20203","pc2001__20__03","resolved_reviewed_deterministic",620,12,900190.730000001,368.198559310429
"20204","pc2001__20__04","resolved_reviewed_deterministic",1300,24,2398221.915,620.169949841151
"20205","pc2001__20__05","resolved_reviewed_deterministic",641,12,482452.455,358.80071272583
"20206","pc2001__20__06","resolved_reviewed_deterministic",1025,20,1831307.645,586.551355177984
"20207","pc2001__20__07","resolved_reviewed_deterministic",804,16,1025006.945,480.505469079534
"20208","pc2001__20__08","resolved_reviewed_deterministic",686,16,904842.655000001,273.327529777713
"20209","pc2001__20__09","resolved_reviewed_deterministic",562,12,784483.684999998,219.261077539465
"20210","pc2001__20__10","resolved_reviewed_deterministic",509,12,596043.54,170.941725048782
"20211","pc2001__20__11","resolved_reviewed_deterministic",936,20,1720971.49999999,488.447806929338
"20212","pc2001__20__12","resolved_reviewed_deterministic",851,20,1463134.73999999,434.962311973768
"20213","pc2001__20__13","resolved_reviewed_deterministic",808,16,1440749.92,359.739282066808
"21108","pc2001__21__08","resolved_reviewed_deterministic",1207,24,2297119.90000001,627.434175052597
"21109","pc2001__21__09","resolved_reviewed_deterministic",1048,20,1425704.845,701.203075008315
"21110","pc2001__21__10","resolved_reviewed_deterministic",930,20,1145641.775,587.01240358706
"21111","pc2001__21__11","resolved_reviewed_deterministic",713,16,887297.365000001,369.485092630183
"21112","pc2001__21__12","resolved_reviewed_deterministic",1146,24,2436599.825,565.358013997841
"21113","pc2001__21__13","resolved_reviewed_deterministic",1006,20,1512837.52,485.605075766215
"21116","pc2001__21__16","resolved_reviewed_deterministic",750,16,876936.235000004,380.656639130104
"21117","pc2001__21__17","resolved_reviewed_deterministic",857,20,1715714.765,379.282872956368
"21118","pc2001__21__18","resolved_reviewed_deterministic",999,20,1429133.48,510.802120872894
"21219","pc2001__21__19","resolved_reviewed_deterministic",1217,28,2730726.60000003,663.089386181511
"21220","pc2001__21__20","resolved_reviewed_deterministic",452,12,472487.365,208.638905226534
"21221","pc2001__21__21","resolved_reviewed_deterministic",524,12,792681.944999999,195.636129032774
"21222","pc2001__21__22","resolved_reviewed_deterministic",515,12,411467.044999998,253.286818219434
"21223","pc2001__21__23","resolved_reviewed_deterministic",528,12,560896.989999999,197.548870280911
"21224","pc2001__21__24","resolved_reviewed_deterministic",896,20,1542758.20000001,447.591155203371
"21225","pc2001__21__25","resolved_reviewed_deterministic",542,12,494325.3,176.716852694755
"21226","pc2001__21__26","resolved_reviewed_deterministic",803,20,1491664.275,384.512237920524
"21227","pc2001__21__27","resolved_reviewed_deterministic",471,12,807435.294999998,254.637968059931
"21228","pc2001__21__28","resolved_reviewed_deterministic",735,16,1112698.765,319.022998113599
"21229","pc2001__21__29","resolved_reviewed_deterministic",702,16,1211371.385,339.261528995315
"21230","pc2001__21__30","resolved_reviewed_deterministic",476,12,474028.049999999,175.200997760797
"21301","pc2001__21__01","resolved_reviewed_deterministic",888,20,1285197.40500001,394.693494377214
"21302","pc2001__21__02","resolved_reviewed_deterministic",519,12,445148.835,261.090043554476
"21303","pc2001__21__03","resolved_reviewed_deterministic",463,12,846571.524999998,233.690993840412
"21304","pc2001__21__04","resolved_reviewed_deterministic",514,12,310734.69,225.385916651815
"21305","pc2001__21__05","resolved_reviewed_deterministic",889,24,1701080.61,391.086470669248
"21306","pc2001__21__06","resolved_reviewed_deterministic",889,19,1570144.195,442.041946412393
"21307","pc2001__21__07","resolved_reviewed_deterministic",1047,24,2250664.07,459.787272051893
"21314","pc2001__21__14","resolved_reviewed_deterministic",667,16,974511.450000002,362.25849558443
"21315","pc2001__21__15","resolved_reviewed_deterministic",695,16,1151127.075,354.670293529136
"22101","pc2001__22__01","resolved_reviewed_deterministic",542,12,513188.91,316.385521608101
"22102","pc2001__22__02","resolved_reviewed_deterministic",703,16,2059955.645,333.002271774457
"22203","pc2001__22__03","resolved_reviewed_deterministic",628,12,721395.474999999,203.97423051097
"22204","pc2001__22__04","resolved_reviewed_deterministic",766,16,1654635.005,311.778426157875
"22205","pc2001__22__05","resolved_reviewed_deterministic",760,16,711483.159999997,280.433718842872
"22206","pc2001__22__06","resolved_reviewed_deterministic",723,16,1492456.8,316.690175219676
"22207","pc2001__22__07","resolved_reviewed_deterministic",940,20,2204805.42500001,394.398760630043
"22208","pc2001__22__08","resolved_reviewed_deterministic",606,12,688255.935000003,306.310795377464
"22209","pc2001__22__09","resolved_reviewed_deterministic",590,12,1297457.54999999,314.176991761084
"22210","pc2001__22__10","resolved_reviewed_deterministic",980,20,3185706.255,451.665608527689
"22211","pc2001__22__11","resolved_reviewed_deterministic",1243,24,3779549.97499998,602.804547484701
"22212","pc2001__22__12","resolved_reviewed_deterministic",563,12,854872.735000002,236.099648736699
"22213","pc2001__22__13","resolved_reviewed_deterministic",637,12,783627.249999999,247.688497723174
"22314","pc2001__22__14","resolved_reviewed_deterministic",578,12,792081.645000001,224.364346283251
"22315","pc2001__22__15","resolved_reviewed_deterministic",755,16,1500072.195,386.547234316904
"22316","pc2001__22__16","resolved_reviewed_deterministic",499,12,752023.220000001,203.776498025422
"23108","pc2001__23__08","resolved_reviewed_deterministic",743,16,1109242.59,412.106909369244
"23109","pc2001__23__09","resolved_reviewed_deterministic",872,16,1590610.935,421.162355872565
"23110","pc2001__23__10","resolved_reviewed_deterministic",529,12,741122.064999999,232.004163538444
"23113","pc2001__23__13","resolved_reviewed_deterministic",977,20,1842142.32,437.089401991132
"23114","pc2001__23__14","resolved_reviewed_deterministic",819,16,2014761.775,371.568859264085
"23115","pc2001__23__15","resolved_reviewed_deterministic",594,12,503033.834999999,258.083257292322
"23116","pc2001__23__16","resolved_reviewed_deterministic",892,20,1477664.49499999,401.534651489188
"23117","pc2001__23__17","resolved_reviewed_deterministic",929,16,2021614.825,457.980746543953
"23211","pc2001__23__11","resolved_reviewed_deterministic",1060,20,2163273.87499999,537.048715133885
"23212","pc2001__23__12","resolved_reviewed_deterministic",516,12,1086530.345,262.357558193016
"23231","pc2001__23__31","resolved_reviewed_deterministic",550,12,1069366.695,279.698672678424
"23232","pc2001__23__32","resolved_reviewed_deterministic",1150,24,1932883.41,522.219255630448
"23233","pc2001__23__33","resolved_reviewed_deterministic",587,12,1063701.345,257.641443670371
"23234","pc2001__23__34","resolved_reviewed_deterministic",532,12,1103430.01000001,283.762746475193
"23318","pc2001__23__18","resolved_reviewed_deterministic",562,12,657958.615,301.20918885456
"23319","pc2001__23__19","resolved_reviewed_deterministic",578,12,1184278.08,361.648803486236
"23320","pc2001__23__20","resolved_reviewed_deterministic",779,16,1115330.72,435.220705599282
"23321","pc2001__23__21","resolved_reviewed_deterministic",1041,20,1934851.805,429.801270734702
"23322","pc2001__23__22","resolved_reviewed_deterministic",801,16,1371053.84500001,363.214003631975
"23323","pc2001__23__23","resolved_reviewed_deterministic",799,16,1361954.15,348.050490528932
"23324","pc2001__23__24","resolved_reviewed_deterministic",967,16,1558666.32,424.043983078388
"23325","pc2001__23__25","resolved_reviewed_deterministic",733,16,1726136.22,414.499986223301
"23326","pc2001__23__26","resolved_reviewed_deterministic",1169,24,2472608.25000001,656.200592341297
"23330","pc2001__23__30","resolved_reviewed_deterministic",801,16,1275574.055,408.229812681496
"23438","pc2001__23__38","resolved_reviewed_deterministic",536,12,1182286.51,276.66125708211
"23439","pc2001__23__39","resolved_reviewed_deterministic",703,16,1858525.01,375.964823520685
"23440","pc2001__23__40","resolved_reviewed_deterministic",574,12,950394.219999998,218.498529359648
"23441","pc2001__23__41","resolved_reviewed_deterministic",549,12,705377.969999999,257.724437826255
"23442","pc2001__23__42","resolved_reviewed_deterministic",544,12,1043387.735,224.405823111157
"23443","pc2001__23__43","resolved_reviewed_deterministic",941,20,2194798.98999999,476.435242338836
"23444","pc2001__23__44","resolved_reviewed_deterministic",741,16,1228237.73,405.324980440817
"23445","pc2001__23__45","resolved_reviewed_deterministic",614,16,1464667.85,252.223005181704
"23527","pc2001__23__27","resolved_reviewed_deterministic",865,16,1449412.58999999,422.724731210114
"23528","pc2001__23__28","resolved_reviewed_deterministic",561,11,952246.860000001,180.669850776358
"23529","pc2001__23__29","resolved_reviewed_deterministic",905,19,1663235.89000001,424.15046808911
"23535","pc2001__23__35","resolved_reviewed_deterministic",728,15,1350849.87999998,476.70365984433
"23536","pc2001__23__36","resolved_reviewed_deterministic",639,12,522672.404999998,297.563322888143
"23537","pc2001__23__37","resolved_reviewed_deterministic",525,12,903443.529999999,245.75521494058
"23601","pc2001__23__01","resolved_reviewed_deterministic",651,12,583987.099999999,245.17624740558
"23602","pc2001__23__02","resolved_reviewed_deterministic",810,16,1452509.13,365.913162819408
"23603","pc2001__23__03","resolved_reviewed_deterministic",781,16,1265985.045,409.154416580494
"23604","pc2001__23__04","resolved_reviewed_deterministic",806,16,1880206.925,200.31445279003
"23605","pc2001__23__05","resolved_reviewed_deterministic",607,12,638638.219999998,251.19297410378
"23606","pc2001__23__06","resolved_reviewed_deterministic",802,16,1154833.185,407.110185036856
"23607","pc2001__23__07","resolved_reviewed_deterministic",1068,20,1641175.53999999,473.074631159516
"24117","pc2001__24__17","resolved_reviewed_deterministic",774,15,2210304.995,371.902581208687
"24118","pc2001__24__18","resolved_reviewed_deterministic",854,16,1985774.86,432.091025396728
"24119","pc2001__24__19","resolved_reviewed_deterministic",1471,36,3754399.26500001,758.075438376852
"24120","pc2001__24__20","resolved_reviewed_deterministic",465,12,516257.055000001,182.967409840263
"24121","pc2001__24__21","resolved_reviewed_deterministic",490,12,1263497.545,233.27526377724
"24122","pc2001__24__22","resolved_reviewed_deterministic",2006,48,5169860.58499998,782.283756707659
"24123","pc2001__24__23","resolved_reviewed_deterministic",352,8,240924.575,204.95005068151
"24124","pc2001__24__24","resolved_reviewed_deterministic",519,12,1289590.59499999,282.511217204847
"24125","pc2001__24__25","resolved_reviewed_deterministic",678,16,1300269.605,295.062917480888
"24204","pc2001__24__04","resolved_reviewed_deterministic",856,20,1516908.47,357.074849643107
"24205","pc2001__24__05","resolved_reviewed_deterministic",733,16,1845580.135,302.020221678578
"24206","pc2001__24__06","resolved_reviewed_deterministic",735,16,1528220.7,276.429610471647
"24207","pc2001__24__07","resolved_reviewed_deterministic",2781,63,6145865.63,917.337410644969
"24215","pc2001__24__15","resolved_reviewed_deterministic",878,20,1574041.155,377.291377722974
"24216","pc2001__24__16","resolved_reviewed_deterministic",826,20,1699532.65999999,310.919953517389
"24302","pc2001__24__02","resolved_reviewed_deterministic",851,20,2331294.24000001,414.600612034796
"24303","pc2001__24__03","resolved_reviewed_deterministic",486,12,1133543.7,230.204903821183
"24401","pc2001__24__01","resolved_reviewed_deterministic",860,20,1565116.06,400.416566096076
"24508","pc2001__24__08","resolved_reviewed_deterministic",985,20,1615829.58000001,413.919907737986
"24509","pc2001__24__09","resolved_reviewed_deterministic",1282,28,3685845.53999999,519.630286713031
"24510","pc2001__24__10","resolved_reviewed_deterministic",836,20,1193262.71,464.825091816973
"24511","pc2001__24__11","resolved_reviewed_deterministic",506,12,386397.7,285.010670042694
"24512","pc2001__24__12","resolved_reviewed_deterministic",785,19,1822278.62,357.133586426335
"24513","pc2001__24__13","resolved_reviewed_deterministic",533,12,1272849.42,272.40245160729
"24514","pc2001__24__14","resolved_reviewed_deterministic",1152,24,2418004.79,578.135445302226
"25101","pc2001__25__01","resolved_reviewed_deterministic",533,12,38848.3149999999,257.874058922373
"25102","pc2001__25__02","resolved_reviewed_deterministic",821,20,106026.395,425.681545156293
"26101","pc2001__26__01","resolved_reviewed_deterministic",1503,32,206050.305,720.532551757954
"27121","pc2001__27__21","resolved_reviewed_deterministic",3759,96,8113634.86999999,1700.93096890011
"27122","pc2001__27__22","resolved_reviewed_deterministic",4494,116,9780766.59499998,2657.196074043
"27124","pc2001__27__24","resolved_reviewed_deterministic",1004,24,2249129.1,622.594372214939
"27132","pc2001__27__32","resolved_reviewed_deterministic",649,16,1515683.04,382.775243193035
"27133","pc2001__27__33","resolved_reviewed_deterministic",462,12,805498.265000001,212.890693752834
"27225","pc2001__27__25","resolved_reviewed_deterministic",3058,76,7648785.78000001,1279.92536959706
"27226","pc2001__27__26","resolved_reviewed_deterministic",1689,36,4041323.37499998,820.24168794029
"27230","pc2001__27__30","resolved_reviewed_deterministic",1887,40,4067578.065,1120.0559785808
"27231","pc2001__27__31","resolved_reviewed_deterministic",1161,28,2847321.71500001,721.287936872355
"27234","pc2001__27__34","resolved_reviewed_deterministic",1551,36,3465317.085,772.430393337929
"27235","pc2001__27__35","resolved_reviewed_deterministic",1234,28,2533736.805,669.02244427726
"27301","pc2001__27__01","resolved_reviewed_deterministic",785,16,1323034.02999999,382.341994285818
"27302","pc2001__27__02","resolved_reviewed_deterministic",692,16,1810669.41,348.422697228922
"27303","pc2001__27__03","resolved_reviewed_deterministic",1595,36,3543134.93000001,709.835796915303
"27320","pc2001__27__20","resolved_reviewed_deterministic",2399,48,4176731.82500002,1165.33103287228
"27415","pc2001__27__15","resolved_reviewed_deterministic",1417,28,3132955.91499999,684.678854722585
"27416","pc2001__27__16","resolved_reviewed_deterministic",553,12,976030.51,217.607886698663
"27417","pc2001__27__17","resolved_reviewed_deterministic",860,16,1506152.84,387.619526276142
"27418","pc2001__27__18","resolved_reviewed_deterministic",835,16,1704177.96000001,415.256929339653
"27419","pc2001__27__19","resolved_reviewed_deterministic",1221,28,2735606.785,560.880548159889
"27427","pc2001__27__27","resolved_reviewed_deterministic",957,20,2183695.45,479.467865207528
"27428","pc2001__27__28","resolved_reviewed_deterministic",1128,24,2457893.235,560.159727319995
"27429","pc2001__27__29","resolved_reviewed_deterministic",705,16,1420921.86,348.513789861444
"27504","pc2001__27__04","resolved_reviewed_deterministic",1107,24,2540068.825,588.729769794239
"27505","pc2001__27__05","resolved_reviewed_deterministic",771,16,1650737.19,346.64688988648
"27506","pc2001__27__06","resolved_reviewed_deterministic",546,12,962684.09,218.490558266538
"27507","pc2001__27__07","resolved_reviewed_deterministic",1137,28,2388076.78,470.859785112107
"27508","pc2001__27__08","resolved_reviewed_deterministic",461,12,1353594.99,199.773740707631
"27509","pc2001__27__09","resolved_reviewed_deterministic",1914,44,4046260.375,864.087456575249
"27514","pc2001__27__14","resolved_reviewed_deterministic",1146,28,2428568.67,500.960768399063
"27610","pc2001__27__10","resolved_reviewed_deterministic",507,12,1153232.475,235.335451547787
"27611","pc2001__27__11","resolved_reviewed_deterministic",666,16,1197505.89,368.557704429504
"27612","pc2001__27__12","resolved_reviewed_deterministic",461,12,994724.539999997,215.097809218422
"27613","pc2001__27__13","resolved_reviewed_deterministic",777,20,2058293.27999999,377.963102848652
"28111","pc2001__28__11","resolved_reviewed_deterministic",1049,28,2257082.435,564.00033656415
"28112","pc2001__28__12","resolved_reviewed_deterministic",1028,28,2152325.915,463.847824182543
"28113","pc2001__28__13","resolved_reviewed_deterministic",1722,48,3715313.32000001,920.259374609984
"28114","pc2001__28__14","resolved_reviewed_deterministic",1631,48,4783017.105,701.614869243286
"28115","pc2001__28__15","resolved_reviewed_deterministic",1452,44,3622693.71,724.971847081145
"28216","pc2001__28__16","resolved_reviewed_deterministic",1601,48,4087187.47,820.489601139104
"28217","pc2001__28__17","resolved_reviewed_deterministic",1698,52,4487332.82000003,814.99723149473
"28218","pc2001__28__18","resolved_reviewed_deterministic",1075,32,3185161.39500002,566.133800624738
"28219","pc2001__28__19","resolved_reviewed_deterministic",917,28,2696556.015,469.048964735958
"28301","pc2001__28__01","resolved_reviewed_deterministic",1293,32,2539125.68000002,597.968217810498
"28302","pc2001__28__02","resolved_reviewed_deterministic",1167,28,2219832.555,554.239805352857
"28304","pc2001__28__04","resolved_reviewed_deterministic",1308,32,2575429.235,606.083874792503
"28305","pc2001__28__05","resolved_reviewed_deterministic",1650,44,3731377.09999999,803.181701426655
"28306","pc2001__28__06","resolved_reviewed_deterministic",1651,44,3068240.44500001,831.870697175072
"28307","pc2001__28__07","resolved_reviewed_deterministic",1777,40,3434594.09999999,844.770172935859
"28403","pc2001__28__03","resolved_reviewed_deterministic",1492,40,3312259.125,666.783619120095
"28408","pc2001__28__08","resolved_reviewed_deterministic",1233,36,3444918.56499999,617.657592308593
"28409","pc2001__28__09","resolved_reviewed_deterministic",1246,36,3312717.38,657.85903949038
"28410","pc2001__28__10","resolved_reviewed_deterministic",911,28,2708308.50999999,441.080456538391
"28520","pc2001__28__20","resolved_reviewed_deterministic",1201,28,2775875.94,609.785575396243
"28521","pc2001__28__21","resolved_reviewed_deterministic",1781,40,3963450.895,873.617649303898
"28522","pc2001__28__22","resolved_reviewed_deterministic",1664,44,3804938.87,894.778865208428
"28523","pc2001__28__23","resolved_reviewed_deterministic",1572,44,3398034.175,825.455113259018
"29110","pc2001__29__10","resolved_reviewed_deterministic",525,12,1095475.045,254.283166357497
"29116","pc2001__29__16","resolved_reviewed_deterministic",508,12,988066.38,243.146717897973
"29124","pc2001__29__24","resolved_reviewed_deterministic",922,20,1879633.07000001,572.975896225906
"29215","pc2001__29__15","resolved_reviewed_deterministic",578,16,1366647.42,258.526962728869
"29217","pc2001__29__17","resolved_reviewed_deterministic",432,12,916861.404999997,224.180323398438
"29223","pc2001__29__23","resolved_reviewed_deterministic",583,16,1545511.015,292.364966356926
"29225","pc2001__29__25","resolved_reviewed_deterministic",435,12,476072.75,180.824293958827
"29318","pc2001__29__18","resolved_reviewed_deterministic",945,24,2470486.925,434.352225176945
"29319","pc2001__29__19","resolved_reviewed_deterministic",823,20,2345613.95000001,151.833877234931
"29320","pc2001__29__20","resolved_reviewed_deterministic",3017,79,7424511.01999999,1482.76888987602
"29321","pc2001__29__21","resolved_reviewed_deterministic",572,15,1645828.415,293.202037083073
"29322","pc2001__29__22","resolved_reviewed_deterministic",627,16,1512673.095,307.292131594069
"29326","pc2001__29__26","resolved_reviewed_deterministic",939,24,2420351.29500001,440.66169875384
"29327","pc2001__29__27","resolved_reviewed_deterministic",449,12,818891.925000002,176.880145736223
"29401","pc2001__29__01","resolved_reviewed_deterministic",1258,27,3832447.025,519.576902651865
"29402","pc2001__29__02","resolved_reviewed_deterministic",907,20,1345905.07000001,383.072384282538
"29403","pc2001__29__03","resolved_reviewed_deterministic",838,16,1744799.96,386.762628994111
"29404","pc2001__29__04","resolved_reviewed_deterministic",1186,24,2687795.12000001,577.541766586069
"29405","pc2001__29__05","resolved_reviewed_deterministic",761,16,1301593.91499999,363.210651764092
"29406","pc2001__29__06","resolved_reviewed_deterministic",782,16,1493270.725,424.721665387679
"29407","pc2001__29__07","resolved_reviewed_deterministic",565,12,1233493.515,242.661546309708
"29408","pc2001__29__08","resolved_reviewed_deterministic",520,12,760147.700000001,230.730464042321
"29409","pc2001__29__09","resolved_reviewed_deterministic",862,20,1544935.92,359.515989306247
"29411","pc2001__29__11","resolved_reviewed_deterministic",741,16,1273267.38,266.257491717036
"29412","pc2001__29__12","resolved_reviewed_deterministic",960,20,1820984.66000001,457.592507452761
"29413","pc2001__29__13","resolved_reviewed_deterministic",708,16,1438387.205,355.899973718346
"29414","pc2001__29__14","resolved_reviewed_deterministic",854,20,1563134.11499999,424.771390342883
"30101","pc2001__30__01","resolved_reviewed_deterministic",725,17,746149.585000002,352.920073065229
"30102","pc2001__30__02","resolved_reviewed_deterministic",795,19,696879.904999997,298.764659480232
"31101","pc2001__31__01","resolved_reviewed_deterministic",1254,24,61755.795,714.888686875381
"32101","pc2001__32__01","resolved_reviewed_deterministic",678,16,1028034.645,345.070401134966
"32102","pc2001__32__02","resolved_reviewed_deterministic",971,21,1537227.08,419.143744626653
"32103","pc2001__32__03","resolved_reviewed_deterministic",470,12,801222.695,178.982981025391
"32104","pc2001__32__04","resolved_reviewed_deterministic",1128,28,2751159.69,562.257208454529
"32105","pc2001__32__05","resolved_reviewed_deterministic",1408,27,3536098.99999998,875.563159754602
"32106","pc2001__32__06","resolved_reviewed_deterministic",1447,32,2846544.07999999,754.39575677634
"32207","pc2001__32__07","resolved_reviewed_deterministic",1154,33,2571328.69000001,700.063864348052
"32208","pc2001__32__08","resolved_reviewed_deterministic",1250,36,3150200.97999999,652.501398165882
"32209","pc2001__32__09","resolved_reviewed_deterministic",564,16,1070179.995,317.724317350173
"32210","pc2001__32__10","resolved_reviewed_deterministic",697,19,1788642.925,400.559065486099
"32211","pc2001__32__11","resolved_reviewed_deterministic",906,24,2185084.01999999,518.095955940834
"32212","pc2001__32__12","resolved_reviewed_deterministic",513,16,1241123.465,310.879983888883
"32213","pc2001__32__13","resolved_reviewed_deterministic",1189,32,2214334.58,676.5288562361
"32214","pc2001__32__14","resolved_reviewed_deterministic",1467,40,3140738.06000001,866.063291715725
"33101","pc2001__33__01","resolved_reviewed_deterministic",1042,28,2606473.76000002,630.413965956505
"33102","pc2001__33__02","resolved_reviewed_deterministic",1365,40,3860641.38,650.693227347104
"33103","pc2001__33__03","resolved_reviewed_deterministic",1107,32,3709132.40999999,505.758007740371
"33104","pc2001__33__04","resolved_reviewed_deterministic",1249,32,3505247.14999999,624.672268380163
"33106","pc2001__33__06","resolved_reviewed_deterministic",858,24,1980696.15,371.179503290488
"33107","pc2001__33__07","resolved_reviewed_deterministic",1075,28,2942234.17999999,508.993816685099
"33118","pc2001__33__18","resolved_reviewed_deterministic",870,24,2307661.17,432.340229360109
"33214","pc2001__33__14","resolved_reviewed_deterministic",478,16,803702.600000001,226.913907105085
"33215","pc2001__33__15","resolved_reviewed_deterministic",925,28,2065281.74,427.877893821762
"33216","pc2001__33__16","resolved_reviewed_deterministic",369,12,409800.4,159.355106099197
"33217","pc2001__33__17","resolved_reviewed_deterministic",368,12,703060.029999999,179.771639938199
"33219","pc2001__33__19","resolved_reviewed_deterministic",547,16,1411218.32,254.104623605177
"33220","pc2001__33__20","resolved_reviewed_deterministic",662,16,1228095.215,383.625541844818
"33221","pc2001__33__21","resolved_reviewed_deterministic",915,24,2167562.605,478.985303011942
"33222","pc2001__33__22","resolved_reviewed_deterministic",577,16,1553042.57,338.608154204939
"33313","pc2001__33__13","resolved_reviewed_deterministic",705,20,1732286.86999999,334.73646809507
"33323","pc2001__33__23","resolved_reviewed_deterministic",441,12,1238112.115,255.052910017724
"33324","pc2001__33__24","resolved_reviewed_deterministic",999,28,3115334.22,352.758810595111
"33325","pc2001__33__25","resolved_reviewed_deterministic",579,16,999047.599999998,288.041960311132
"33326","pc2001__33__26","resolved_reviewed_deterministic",829,24,1919097.33,461.463916033519
"33327","pc2001__33__27","resolved_reviewed_deterministic",456,12,1319528.51,219.547370033688
"33328","pc2001__33__28","resolved_reviewed_deterministic",577,16,1434587.22,274.655649234227
"33329","pc2001__33__29","resolved_reviewed_deterministic",1155,31,2282724,595.895251060648
"33330","pc2001__33__30","resolved_reviewed_deterministic",902,24,1720479.035,318.583859631874
"33405","pc2001__33__05","resolved_reviewed_deterministic",999,28,2523580.35499999,483.480843457008
"33408","pc2001__33__08","resolved_reviewed_deterministic",1167,36,2972927.06500002,567.722839375836
"33409","pc2001__33__09","resolved_reviewed_deterministic",600,20,1298922.965,266.38487433675
"33410","pc2001__33__10","resolved_reviewed_deterministic",878,28,2670015.90500001,419.309289920706
"33411","pc2001__33__11","resolved_reviewed_deterministic",552,16,600405.615,313.868069492702
"33412","pc2001__33__12","resolved_reviewed_deterministic",1532,50,4379183.58500001,671.624914720381
"34101","pc2001__34__01","resolved_reviewed_deterministic",137,4,32890.625,91.4712565945222
"34102","pc2001__34__02","resolved_reviewed_deterministic",1333,36,623658.99,637.43767287415
"34103","pc2001__34__03","resolved_reviewed_deterministic",190,4,12271.9,132.670569440218
"34104","pc2001__34__04","resolved_reviewed_deterministic",460,12,168788.99,178.313123745873
"35101","pc2001__35__01","resolved_reviewed_deterministic",1418,36,192646.130000001,804.657824323733
"35102","pc2001__35__02","resolved_reviewed_deterministic",204,5,35695.2649999999,101.636577815806
"35103","pc2001__35__01","resolved_reviewed_deterministic",525,12,108678.015,318.020117648005
