table	state_code	relative_path	url
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0211.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46636/download/50882/1991-ST17T-0211.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0212.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46637/download/50883/1991-ST17T-0212.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0213.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46638/download/50884/1991-ST17T-0213.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0214.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46639/download/50885/1991-ST17T-0214.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0215.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46640/download/50886/1991-ST17T-0215.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0216.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46641/download/50887/1991-ST17T-0216.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0217.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46642/download/50888/1991-ST17T-0217.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0218.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46643/download/50889/1991-ST17T-0218.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0219.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46644/download/50890/1991-ST17T-0219.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0220.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46645/download/50891/1991-ST17T-0220.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0221.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46646/download/50892/1991-ST17T-0221.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0222.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46647/download/50893/1991-ST17T-0222.xlsx
ST17T_DISTRICT	02	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0223.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46648/download/50894/1991-ST17T-0223.xlsx
ST17T_STATE	03	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0300.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46649/download/50895/1991-ST17T-0300.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0301.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46650/download/50896/1991-ST17T-0301.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0302.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46651/download/50897/1991-ST17T-0302.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0303.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46652/download/50898/1991-ST17T-0303.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0304.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46653/download/50899/1991-ST17T-0304.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0305.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46654/download/50900/1991-ST17T-0305.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0306.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46655/download/50901/1991-ST17T-0306.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0307.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46656/download/50902/1991-ST17T-0307.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0308.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46657/download/50903/1991-ST17T-0308.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0309.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46658/download/50904/1991-ST17T-0309.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0310.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46659/download/50905/1991-ST17T-0310.xlsx
ST17T_DISTRICT	03	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0311.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46660/download/50906/1991-ST17T-0311.xlsx
ST17T_STATE	04	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0400.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46661/download/50907/1991-ST17T-0400.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0401.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46662/download/50908/1991-ST17T-0401.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0402.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46663/download/50909/1991-ST17T-0402.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0403.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46664/download/50910/1991-ST17T-0403.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0404.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46665/download/50911/1991-ST17T-0404.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0405.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46666/download/50912/1991-ST17T-0405.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0406.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46667/download/50913/1991-ST17T-0406.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0407.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46668/download/50914/1991-ST17T-0407.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0408.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46669/download/50915/1991-ST17T-0408.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0409.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46670/download/50916/1991-ST17T-0409.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0410.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46671/download/50917/1991-ST17T-0410.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0411.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46672/download/50918/1991-ST17T-0411.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0412.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46673/download/50919/1991-ST17T-0412.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0413.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46674/download/50920/1991-ST17T-0413.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0414.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46675/download/50921/1991-ST17T-0414.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0415.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46676/download/50922/1991-ST17T-0415.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0416.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46677/download/50923/1991-ST17T-0416.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0417.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46678/download/50924/1991-ST17T-0417.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0418.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46679/download/50925/1991-ST17T-0418.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0419.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46680/download/50926/1991-ST17T-0419.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0420.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46681/download/50927/1991-ST17T-0420.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0421.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46682/download/50928/1991-ST17T-0421.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0422.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46683/download/50929/1991-ST17T-0422.xlsx
ST17T_DISTRICT	04	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0423.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46684/download/50930/1991-ST17T-0423.xlsx
ST17T_STATE	05	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0500.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46685/download/50931/1991-ST17T-0500.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0501.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46686/download/50932/1991-ST17T-0501.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0502.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46687/download/50933/1991-ST17T-0502.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0503.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46688/download/50934/1991-ST17T-0503.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0504.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46689/download/50935/1991-ST17T-0504.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0505.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46690/download/50936/1991-ST17T-0505.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0506.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46691/download/50937/1991-ST17T-0506.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0507.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46692/download/50938/1991-ST17T-0507.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0508.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46693/download/50939/1991-ST17T-0508.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0509.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46694/download/50940/1991-ST17T-0509.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0510.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46695/download/50941/1991-ST17T-0510.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0511.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46696/download/50942/1991-ST17T-0511.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0512.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46697/download/50943/1991-ST17T-0512.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0513.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46698/download/50944/1991-ST17T-0513.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0514.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46699/download/50945/1991-ST17T-0514.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0515.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46700/download/50946/1991-ST17T-0515.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0516.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46701/download/50947/1991-ST17T-0516.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0517.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46702/download/50948/1991-ST17T-0517.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0518.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46703/download/50949/1991-ST17T-0518.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0519.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46704/download/50950/1991-ST17T-0519.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0520.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46705/download/50951/1991-ST17T-0520.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0521.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46706/download/50952/1991-ST17T-0521.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0522.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46707/download/50953/1991-ST17T-0522.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0523.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46708/download/50954/1991-ST17T-0523.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0524.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46709/download/50955/1991-ST17T-0524.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0525.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46710/download/50956/1991-ST17T-0525.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0526.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46711/download/50957/1991-ST17T-0526.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0527.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46712/download/50958/1991-ST17T-0527.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0528.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46713/download/50959/1991-ST17T-0528.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0529.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46714/download/50960/1991-ST17T-0529.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0530.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46715/download/50961/1991-ST17T-0530.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0531.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46716/download/50962/1991-ST17T-0531.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0532.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46717/download/50963/1991-ST17T-0532.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0533.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46718/download/50964/1991-ST17T-0533.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0534.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46719/download/50965/1991-ST17T-0534.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0535.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46720/download/50966/1991-ST17T-0535.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0536.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46721/download/50967/1991-ST17T-0536.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0537.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46722/download/50968/1991-ST17T-0537.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0538.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46723/download/50969/1991-ST17T-0538.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0539.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46724/download/50970/1991-ST17T-0539.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0540.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46725/download/50971/1991-ST17T-0540.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0541.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46726/download/50972/1991-ST17T-0541.xlsx
ST17T_DISTRICT	05	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0542.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46727/download/50973/1991-ST17T-0542.xlsx
ST17T_STATE	06	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0600.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46728/download/50974/1991-ST17T-0600.xlsx
ST17T_DISTRICT	06	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0601.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46729/download/50975/1991-ST17T-0601.xlsx
ST17T_DISTRICT	06	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0602.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46730/download/50976/1991-ST17T-0602.xlsx
ST17T_STATE	07	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0700.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46731/download/50977/1991-ST17T-0700.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0701.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46732/download/50978/1991-ST17T-0701.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0702.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46733/download/50979/1991-ST17T-0702.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0703.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46734/download/50980/1991-ST17T-0703.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0704.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46735/download/50981/1991-ST17T-0704.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0705.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46736/download/50982/1991-ST17T-0705.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0706.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46737/download/50983/1991-ST17T-0706.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0707.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46738/download/50984/1991-ST17T-0707.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0708.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46739/download/50985/1991-ST17T-0708.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0709.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46740/download/50986/1991-ST17T-0709.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0710.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46741/download/50987/1991-ST17T-0710.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0711.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46742/download/50988/1991-ST17T-0711.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0712.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46743/download/50989/1991-ST17T-0712.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0713.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46744/download/50990/1991-ST17T-0713.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0714.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46745/download/50991/1991-ST17T-0714.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0715.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46746/download/50992/1991-ST17T-0715.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0716.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46747/download/50993/1991-ST17T-0716.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0717.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46748/download/50994/1991-ST17T-0717.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0718.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46749/download/50995/1991-ST17T-0718.xlsx
ST17T_DISTRICT	07	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0719.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46750/download/50996/1991-ST17T-0719.xlsx
ST17T_STATE	09	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-0900.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46751/download/50997/1991-ST17T-0900.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0901.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46752/download/50998/1991-ST17T-0901.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0902.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46753/download/50999/1991-ST17T-0902.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0903.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46754/download/51000/1991-ST17T-0903.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0904.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46755/download/51001/1991-ST17T-0904.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0905.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46756/download/51002/1991-ST17T-0905.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0906.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46757/download/51003/1991-ST17T-0906.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0907.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46758/download/51004/1991-ST17T-0907.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0908.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46759/download/51005/1991-ST17T-0908.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0909.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46760/download/51006/1991-ST17T-0909.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0910.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46761/download/51007/1991-ST17T-0910.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0911.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46762/download/51008/1991-ST17T-0911.xlsx
ST17T_DISTRICT	09	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-0912.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46763/download/51009/1991-ST17T-0912.xlsx
ST17T_STATE	11	data/raw/census_1991/scheduled_tribes/ST17T/state/1991-ST17T-1100.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46764/download/51010/1991-ST17T-1100.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1101.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46765/download/51011/1991-ST17T-1101.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1102.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46766/download/51012/1991-ST17T-1102.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1103.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46767/download/51013/1991-ST17T-1103.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1104.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46768/download/51014/1991-ST17T-1104.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1105.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46769/download/51015/1991-ST17T-1105.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1106.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46770/download/51016/1991-ST17T-1106.xlsx
ST17T_DISTRICT	11	data/raw/census_1991/scheduled_tribes/ST17T/district/1991-ST17T-1107.xlsx	https://censusindia.gov.in/nada/index.php/catalog/46771/download/51017/1991-ST17T-1107.xlsx
