table	state_code	relative_path	url
C13	17	data/raw/census_2011/age/C13/DDW-1700C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1459/download/4536/DDW-1700C-13.xls
C13	18	data/raw/census_2011/age/C13/DDW-1800C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1440/download/4517/DDW-1800C-13.xls
C13	19	data/raw/census_2011/age/C13/DDW-1900C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1471/download/4548/DDW-1900C-13.xls
C13	20	data/raw/census_2011/age/C13/DDW-2000C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1452/download/4529/DDW-2000C-13.xls
C13	21	data/raw/census_2011/age/C13/DDW-2100C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1462/download/4539/DDW-2100C-13.xls
C13	22	data/raw/census_2011/age/C13/DDW-2200C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1443/download/4520/DDW-2200C-13.xls
C13	23	data/raw/census_2011/age/C13/DDW-2300C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1456/download/4533/DDW-2300C-13.xls
C13	24	data/raw/census_2011/age/C13/DDW-2400C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1448/download/4525/DDW-2400C-13.xls
C13	25	data/raw/census_2011/age/C13/DDW-2500C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1445/download/4522/DDW-2500C-13.xls
C13	26	data/raw/census_2011/age/C13/DDW-2600C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1444/download/4521/DDW-2600C-13.xls
C13	27	data/raw/census_2011/age/C13/DDW-2700C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1457/download/4534/DDW-2700C-13.xls
C13	28	data/raw/census_2011/age/C13/DDW-2800C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1438/download/4515/DDW-2800C-13.xls
C13	29	data/raw/census_2011/age/C13/DDW-2900C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1453/download/4530/DDW-2900C-13.xls
C13	30	data/raw/census_2011/age/C13/DDW-3000C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1447/download/4524/DDW-3000C-13.xls
C13	31	data/raw/census_2011/age/C13/DDW-3100C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1455/download/4532/DDW-3100C-13.xls
C13	32	data/raw/census_2011/age/C13/DDW-3200C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1454/download/4531/DDW-3200C-13.xls
C13	33	data/raw/census_2011/age/C13/DDW-3300C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1467/download/4544/DDW-3300C-13.xls
C13	34	data/raw/census_2011/age/C13/DDW-3400C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1463/download/4540/DDW-3400C-13.xls
C13	35	data/raw/census_2011/age/C13/DDW-3500C-13.xls	https://censusindia.gov.in/nada/index.php/catalog/1437/download/4514/DDW-3500C-13.xls
B01	01	data/raw/census_2011/workers/B01/DDW-0100B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12598/download/15711/DDW-0100B-01-Census.xls
B01	02	data/raw/census_2011/workers/B01/DDW-0200B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12599/download/15712/DDW-0200B-01-Census.xls
B01	03	data/raw/census_2011/workers/B01/DDW-0300B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12600/download/15713/DDW-0300B-01-Census.xls
B01	04	data/raw/census_2011/workers/B01/DDW-0400B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12601/download/15714/DDW-0400B-01-Census.xls
B01	05	data/raw/census_2011/workers/B01/DDW-0500B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12602/download/15715/DDW-0500B-01-Census.xls
B01	06	data/raw/census_2011/workers/B01/DDW-0600B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12603/download/15716/DDW-0600B-01-Census.xls
B01	07	data/raw/census_2011/workers/B01/DDW-0700B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12604/download/15717/DDW-0700B-01-Census.xls
B01	08	data/raw/census_2011/workers/B01/DDW-0800B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12605/download/15718/DDW-0800B-01-Census.xls
B01	09	data/raw/census_2011/workers/B01/DDW-0900B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12606/download/15719/DDW-0900B-01-Census.xls
B01	10	data/raw/census_2011/workers/B01/DDW-1000B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12607/download/15720/DDW-1000B-01-Census.xls
B01	11	data/raw/census_2011/workers/B01/DDW-1100B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12608/download/15721/DDW-1100B-01-Census.xls
B01	12	data/raw/census_2011/workers/B01/DDW-1200B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12609/download/15722/DDW-1200B-01-Census.xls
B01	13	data/raw/census_2011/workers/B01/DDW-1300B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12610/download/15723/DDW-1300B-01-Census.xls
B01	14	data/raw/census_2011/workers/B01/DDW-1400B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12611/download/15724/DDW-1400B-01-Census.xls
B01	15	data/raw/census_2011/workers/B01/DDW-1500B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12612/download/15725/DDW-1500B-01-Census.xls
B01	16	data/raw/census_2011/workers/B01/DDW-1600B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12613/download/15726/DDW-1600B-01-Census.xls
B01	17	data/raw/census_2011/workers/B01/DDW-1700B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12614/download/15727/DDW-1700B-01-Census.xls
B01	18	data/raw/census_2011/workers/B01/DDW-1800B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12615/download/15728/DDW-1800B-01-Census.xls
B01	19	data/raw/census_2011/workers/B01/DDW-1900B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12616/download/15729/DDW-1900B-01-Census.xls
B01	20	data/raw/census_2011/workers/B01/DDW-2000B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12617/download/15730/DDW-2000B-01-Census.xls
B01	21	data/raw/census_2011/workers/B01/DDW-2100B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12618/download/15731/DDW-2100B-01-Census.xls
B01	22	data/raw/census_2011/workers/B01/DDW-2200B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12619/download/15732/DDW-2200B-01-Census.xls
B01	23	data/raw/census_2011/workers/B01/DDW-2300B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12620/download/15733/DDW-2300B-01-Census.xls
B01	24	data/raw/census_2011/workers/B01/DDW-2400B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12621/download/15734/DDW-2400B-01-Census.xls
B01	25	data/raw/census_2011/workers/B01/DDW-2500B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12622/download/15735/DDW-2500B-01-Census.xls
B01	26	data/raw/census_2011/workers/B01/DDW-2600B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12623/download/15736/DDW-2600B-01-Census.xls
B01	27	data/raw/census_2011/workers/B01/DDW-2700B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12624/download/15737/DDW-2700B-01-Census.xls
B01	28	data/raw/census_2011/workers/B01/DDW-2800B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12625/download/15738/DDW-2800B-01-Census.xls
B01	29	data/raw/census_2011/workers/B01/DDW-2900B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12626/download/15739/DDW-2900B-01-Census.xls
B01	30	data/raw/census_2011/workers/B01/DDW-3000B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12627/download/15740/DDW-3000B-01-Census.xls
B01	31	data/raw/census_2011/workers/B01/DDW-3100B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12628/download/15741/DDW-3100B-01-Census.xls
B01	32	data/raw/census_2011/workers/B01/DDW-3200B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12629/download/15742/DDW-3200B-01-Census.xls
B01	33	data/raw/census_2011/workers/B01/DDW-3300B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12630/download/15743/DDW-3300B-01-Census.xls
B01	34	data/raw/census_2011/workers/B01/DDW-3400B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12631/download/15744/DDW-3400B-01-Census.xls
B01	35	data/raw/census_2011/workers/B01/DDW-3500B-01-Census.xls	https://censusindia.gov.in/nada/index.php/catalog/12632/download/15745/DDW-3500B-01-Census.xls
B04	01	data/raw/census_2011/workers/B04/DDW-B04-0100.xls	https://censusindia.gov.in/nada/index.php/catalog/43037/download/46705/DDW-B04-0100.xls
B04	02	data/raw/census_2011/workers/B04/DDW-B04-0200.xls	https://censusindia.gov.in/nada/index.php/catalog/43038/download/46706/DDW-B04-0200.xls
B04	03	data/raw/census_2011/workers/B04/DDW-B04-0300.xls	https://censusindia.gov.in/nada/index.php/catalog/43039/download/46707/DDW-B04-0300.xls
B04	04	data/raw/census_2011/workers/B04/DDW-B04-0400.xls	https://censusindia.gov.in/nada/index.php/catalog/43040/download/46708/DDW-B04-0400.xls
B04	05	data/raw/census_2011/workers/B04/DDW-B04-0500.xls	https://censusindia.gov.in/nada/index.php/catalog/43041/download/46709/DDW-B04-0500.xls
B04	06	data/raw/census_2011/workers/B04/DDW-B04-0600.xls	https://censusindia.gov.in/nada/index.php/catalog/43042/download/46710/DDW-B04-0600.xls
B04	07	data/raw/census_2011/workers/B04/DDW-B04-0700.xls	https://censusindia.gov.in/nada/index.php/catalog/43043/download/46711/DDW-B04-0700.xls
B04	08	data/raw/census_2011/workers/B04/DDW-B04-0800.xls	https://censusindia.gov.in/nada/index.php/catalog/43044/download/46712/DDW-B04-0800.xls
B04	09	data/raw/census_2011/workers/B04/DDW-B04-0900.xls	https://censusindia.gov.in/nada/index.php/catalog/43045/download/46713/DDW-B04-0900.xls
B04	10	data/raw/census_2011/workers/B04/DDW-B04-1000.xls	https://censusindia.gov.in/nada/index.php/catalog/43046/download/46714/DDW-B04-1000.xls
B04	11	data/raw/census_2011/workers/B04/DDW-B04-1100.xls	https://censusindia.gov.in/nada/index.php/catalog/43047/download/46715/DDW-B04-1100.xls
B04	12	data/raw/census_2011/workers/B04/DDW-B04-1200.xls	https://censusindia.gov.in/nada/index.php/catalog/43048/download/46716/DDW-B04-1200.xls
B04	13	data/raw/census_2011/workers/B04/DDW-B04-1300.xls	https://censusindia.gov.in/nada/index.php/catalog/43049/download/46717/DDW-B04-1300.xls
B04	14	data/raw/census_2011/workers/B04/DDW-B04-1400.xls	https://censusindia.gov.in/nada/index.php/catalog/43050/download/46718/DDW-B04-1400.xls
B04	15	data/raw/census_2011/workers/B04/DDW-B04-1500.xls	https://censusindia.gov.in/nada/index.php/catalog/43051/download/46719/DDW-B04-1500.xls
B04	16	data/raw/census_2011/workers/B04/DDW-B04-1600.xls	https://censusindia.gov.in/nada/index.php/catalog/43052/download/46720/DDW-B04-1600.xls
B04	17	data/raw/census_2011/workers/B04/DDW-B04-1700.xls	https://censusindia.gov.in/nada/index.php/catalog/43053/download/46721/DDW-B04-1700.xls
B04	18	data/raw/census_2011/workers/B04/DDW-B04-1800.xls	https://censusindia.gov.in/nada/index.php/catalog/43054/download/46722/DDW-B04-1800.xls
B04	19	data/raw/census_2011/workers/B04/DDW-B04-1900.xls	https://censusindia.gov.in/nada/index.php/catalog/43055/download/46723/DDW-B04-1900.xls
B04	20	data/raw/census_2011/workers/B04/DDW-B04-2000.xls	https://censusindia.gov.in/nada/index.php/catalog/43056/download/46724/DDW-B04-2000.xls
B04	21	data/raw/census_2011/workers/B04/DDW-B04-2100.xls	https://censusindia.gov.in/nada/index.php/catalog/43057/download/46725/DDW-B04-2100.xls
B04	22	data/raw/census_2011/workers/B04/DDW-B04-2200.xls	https://censusindia.gov.in/nada/index.php/catalog/43058/download/46726/DDW-B04-2200.xls
B04	23	data/raw/census_2011/workers/B04/DDW-B04-2300.xls	https://censusindia.gov.in/nada/index.php/catalog/43059/download/46727/DDW-B04-2300.xls
B04	24	data/raw/census_2011/workers/B04/DDW-B04-2400.xls	https://censusindia.gov.in/nada/index.php/catalog/43060/download/46728/DDW-B04-2400.xls
B04	25	data/raw/census_2011/workers/B04/DDW-B04-2500.xls	https://censusindia.gov.in/nada/index.php/catalog/43061/download/46729/DDW-B04-2500.xls
B04	26	data/raw/census_2011/workers/B04/DDW-B04-2600.xls	https://censusindia.gov.in/nada/index.php/catalog/43062/download/46730/DDW-B04-2600.xls
B04	27	data/raw/census_2011/workers/B04/DDW-B04-2700.xls	https://censusindia.gov.in/nada/index.php/catalog/43063/download/46731/DDW-B04-2700.xls
B04	28	data/raw/census_2011/workers/B04/DDW-B04-2800.xls	https://censusindia.gov.in/nada/index.php/catalog/43064/download/46732/DDW-B04-2800.xls
B04	29	data/raw/census_2011/workers/B04/DDW-B04-2900.xls	https://censusindia.gov.in/nada/index.php/catalog/43065/download/46733/DDW-B04-2900.xls
B04	30	data/raw/census_2011/workers/B04/DDW-B04-3000.xls	https://censusindia.gov.in/nada/index.php/catalog/43066/download/46734/DDW-B04-3000.xls
B04	31	data/raw/census_2011/workers/B04/DDW-B04-3100.xls	https://censusindia.gov.in/nada/index.php/catalog/43067/download/46735/DDW-B04-3100.xls
B04	32	data/raw/census_2011/workers/B04/DDW-B04-3200.xls	https://censusindia.gov.in/nada/index.php/catalog/43068/download/46736/DDW-B04-3200.xls
B04	33	data/raw/census_2011/workers/B04/DDW-B04-3300.xls	https://censusindia.gov.in/nada/index.php/catalog/43069/download/46737/DDW-B04-3300.xls
B04	34	data/raw/census_2011/workers/B04/DDW-B04-3400.xls	https://censusindia.gov.in/nada/index.php/catalog/43070/download/46738/DDW-B04-3400.xls
B04	35	data/raw/census_2011/workers/B04/DDW-B04-3500.xls	https://censusindia.gov.in/nada/index.php/catalog/43071/download/46739/DDW-B04-3500.xls
B06	01	data/raw/census_2011/workers/B06/DDW-B06-0100.xls	https://censusindia.gov.in/nada/index.php/catalog/43136/download/46804/DDW-B06-0100.xls
B06	02	data/raw/census_2011/workers/B06/DDW-B06-0200.xls	https://censusindia.gov.in/nada/index.php/catalog/43137/download/46805/DDW-B06-0200.xls
B06	03	data/raw/census_2011/workers/B06/DDW-B06-0300.xls	https://censusindia.gov.in/nada/index.php/catalog/43138/download/46806/DDW-B06-0300.xls
B06	04	data/raw/census_2011/workers/B06/DDW-B06-0400.xls	https://censusindia.gov.in/nada/index.php/catalog/43139/download/46807/DDW-B06-0400.xls
B06	05	data/raw/census_2011/workers/B06/DDW-B06-0500.xls	https://censusindia.gov.in/nada/index.php/catalog/43140/download/46808/DDW-B06-0500.xls
B06	06	data/raw/census_2011/workers/B06/DDW-B06-0600.xls	https://censusindia.gov.in/nada/index.php/catalog/43141/download/46809/DDW-B06-0600.xls
B06	07	data/raw/census_2011/workers/B06/DDW-B06-0700.xls	https://censusindia.gov.in/nada/index.php/catalog/43142/download/46810/DDW-B06-0700.xls
B06	08	data/raw/census_2011/workers/B06/DDW-B06-0800.xls	https://censusindia.gov.in/nada/index.php/catalog/43143/download/46811/DDW-B06-0800.xls
B06	09	data/raw/census_2011/workers/B06/DDW-B06-0900.xls	https://censusindia.gov.in/nada/index.php/catalog/43144/download/46812/DDW-B06-0900.xls
B06	10	data/raw/census_2011/workers/B06/DDW-B06-1000.xls	https://censusindia.gov.in/nada/index.php/catalog/43145/download/46813/DDW-B06-1000.xls
B06	11	data/raw/census_2011/workers/B06/DDW-B06-1100.xls	https://censusindia.gov.in/nada/index.php/catalog/43146/download/46814/DDW-B06-1100.xls
B06	12	data/raw/census_2011/workers/B06/DDW-B06-1200.xls	https://censusindia.gov.in/nada/index.php/catalog/43147/download/46815/DDW-B06-1200.xls
B06	13	data/raw/census_2011/workers/B06/DDW-B06-1300.xls	https://censusindia.gov.in/nada/index.php/catalog/43148/download/46816/DDW-B06-1300.xls
B06	14	data/raw/census_2011/workers/B06/DDW-B06-1400.xls	https://censusindia.gov.in/nada/index.php/catalog/43149/download/46817/DDW-B06-1400.xls
B06	15	data/raw/census_2011/workers/B06/DDW-B06-1500.xls	https://censusindia.gov.in/nada/index.php/catalog/43150/download/46818/DDW-B06-1500.xls
B06	16	data/raw/census_2011/workers/B06/DDW-B06-1600.xls	https://censusindia.gov.in/nada/index.php/catalog/43151/download/46819/DDW-B06-1600.xls
B06	17	data/raw/census_2011/workers/B06/DDW-B06-1700.xls	https://censusindia.gov.in/nada/index.php/catalog/43152/download/46820/DDW-B06-1700.xls
B06	18	data/raw/census_2011/workers/B06/DDW-B06-1800.xls	https://censusindia.gov.in/nada/index.php/catalog/43153/download/46821/DDW-B06-1800.xls
B06	19	data/raw/census_2011/workers/B06/DDW-B06-1900.xls	https://censusindia.gov.in/nada/index.php/catalog/43154/download/46822/DDW-B06-1900.xls
B06	20	data/raw/census_2011/workers/B06/DDW-B06-2000.xls	https://censusindia.gov.in/nada/index.php/catalog/43155/download/46823/DDW-B06-2000.xls
B06	21	data/raw/census_2011/workers/B06/DDW-B06-2100.xls	https://censusindia.gov.in/nada/index.php/catalog/43156/download/46824/DDW-B06-2100.xls
B06	22	data/raw/census_2011/workers/B06/DDW-B06-2200.xls	https://censusindia.gov.in/nada/index.php/catalog/43157/download/46825/DDW-B06-2200.xls
B06	23	data/raw/census_2011/workers/B06/DDW-B06-2300.xls	https://censusindia.gov.in/nada/index.php/catalog/43158/download/46826/DDW-B06-2300.xls
B06	24	data/raw/census_2011/workers/B06/DDW-B06-2400.xls	https://censusindia.gov.in/nada/index.php/catalog/43159/download/46827/DDW-B06-2400.xls
B06	25	data/raw/census_2011/workers/B06/DDW-B06-2500.xls	https://censusindia.gov.in/nada/index.php/catalog/43160/download/46828/DDW-B06-2500.xls
B06	26	data/raw/census_2011/workers/B06/DDW-B06-2600.xls	https://censusindia.gov.in/nada/index.php/catalog/43161/download/46829/DDW-B06-2600.xls
B06	27	data/raw/census_2011/workers/B06/DDW-B06-2700.xls	https://censusindia.gov.in/nada/index.php/catalog/43162/download/46830/DDW-B06-2700.xls
B06	28	data/raw/census_2011/workers/B06/DDW-B06-2800.xls	https://censusindia.gov.in/nada/index.php/catalog/43163/download/46831/DDW-B06-2800.xls
B06	29	data/raw/census_2011/workers/B06/DDW-B06-2900.xls	https://censusindia.gov.in/nada/index.php/catalog/43164/download/46832/DDW-B06-2900.xls
B06	30	data/raw/census_2011/workers/B06/DDW-B06-3000.xls	https://censusindia.gov.in/nada/index.php/catalog/43165/download/46833/DDW-B06-3000.xls
B06	31	data/raw/census_2011/workers/B06/DDW-B06-3100.xls	https://censusindia.gov.in/nada/index.php/catalog/43166/download/46834/DDW-B06-3100.xls
B06	32	data/raw/census_2011/workers/B06/DDW-B06-3200.xls	https://censusindia.gov.in/nada/index.php/catalog/43167/download/46835/DDW-B06-3200.xls
B06	33	data/raw/census_2011/workers/B06/DDW-B06-3300.xls	https://censusindia.gov.in/nada/index.php/catalog/43168/download/46836/DDW-B06-3300.xls
B06	34	data/raw/census_2011/workers/B06/DDW-B06-3400.xls	https://censusindia.gov.in/nada/index.php/catalog/43169/download/46837/DDW-B06-3400.xls
B06	35	data/raw/census_2011/workers/B06/DDW-B06-3500.xls	https://censusindia.gov.in/nada/index.php/catalog/43170/download/46838/DDW-B06-3500.xls
B25A	01	data/raw/census_2011/workers/B25A/DDW-B25A-0100.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13685/download/16798/DDW-B25A-0100.xlsx
B25A	02	data/raw/census_2011/workers/B25A/DDW-B25A-0200.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13686/download/16799/DDW-B25A-0200.xlsx
B25A	03	data/raw/census_2011/workers/B25A/DDW-B25A-0300.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13687/download/16800/DDW-B25A-0300.xlsx
B25A	04	data/raw/census_2011/workers/B25A/DDW-B25A-0400.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13688/download/16801/DDW-B25A-0400.xlsx
B25A	05	data/raw/census_2011/workers/B25A/DDW-B25A-0500.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13689/download/16802/DDW-B25A-0500.xlsx
B25A	06	data/raw/census_2011/workers/B25A/DDW-B25A-0600.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13690/download/16803/DDW-B25A-0600.xlsx
B25A	07	data/raw/census_2011/workers/B25A/DDW-B25A-0700.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13691/download/16804/DDW-B25A-0700.xlsx
B25A	08	data/raw/census_2011/workers/B25A/DDW-B25A-0800.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13692/download/16805/DDW-B25A-0800.xlsx
B25A	09	data/raw/census_2011/workers/B25A/DDW-B25A-0900.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13693/download/16806/DDW-B25A-0900.xlsx
B25A	10	data/raw/census_2011/workers/B25A/DDW-B25A-1000.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13694/download/16807/DDW-B25A-1000.xlsx
B25A	11	data/raw/census_2011/workers/B25A/DDW-B25A-1100.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13695/download/16808/DDW-B25A-1100.xlsx
B25A	12	data/raw/census_2011/workers/B25A/DDW-B25A-1200.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13696/download/16809/DDW-B25A-1200.xlsx
B25A	13	data/raw/census_2011/workers/B25A/DDW-B25A-1300.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13697/download/16810/DDW-B25A-1300.xlsx
B25A	14	data/raw/census_2011/workers/B25A/DDW-B25A-1400.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13698/download/16811/DDW-B25A-1400.xlsx
B25A	15	data/raw/census_2011/workers/B25A/DDW-B25A-1500.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13699/download/16812/DDW-B25A-1500.xlsx
B25A	16	data/raw/census_2011/workers/B25A/DDW-B25A-1600.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13700/download/16813/DDW-B25A-1600.xlsx
B25A	17	data/raw/census_2011/workers/B25A/DDW-B25A-1700.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13701/download/16814/DDW-B25A-1700.xlsx
B25A	18	data/raw/census_2011/workers/B25A/DDW-B25A-1800.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13702/download/16815/DDW-B25A-1800.xlsx
B25A	19	data/raw/census_2011/workers/B25A/DDW-B25A-1900.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13703/download/16816/DDW-B25A-1900.xlsx
B25A	20	data/raw/census_2011/workers/B25A/DDW-B25A-2000.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13704/download/16817/DDW-B25A-2000.xlsx
B25A	21	data/raw/census_2011/workers/B25A/DDW-B25A-2100.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13705/download/16818/DDW-B25A-2100.xlsx
B25A	22	data/raw/census_2011/workers/B25A/DDW-B25A-2200.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13706/download/16819/DDW-B25A-2200.xlsx
B25A	23	data/raw/census_2011/workers/B25A/DDW-B25A-2300.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13707/download/16820/DDW-B25A-2300.xlsx
B25A	24	data/raw/census_2011/workers/B25A/DDW-B25A-2400.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13708/download/16821/DDW-B25A-2400.xlsx
B25A	25	data/raw/census_2011/workers/B25A/DDW-B25A-2500.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13709/download/16822/DDW-B25A-2500.xlsx
B25A	26	data/raw/census_2011/workers/B25A/DDW-B25A-2600.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13710/download/16823/DDW-B25A-2600.xlsx
B25A	27	data/raw/census_2011/workers/B25A/DDW-B25A-2700.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13711/download/16824/DDW-B25A-2700.xlsx
B25A	28	data/raw/census_2011/workers/B25A/DDW-B25A-2800.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13712/download/16825/DDW-B25A-2800.xlsx
B25A	29	data/raw/census_2011/workers/B25A/DDW-B25A-2900.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13713/download/16826/DDW-B25A-2900.xlsx
B25A	30	data/raw/census_2011/workers/B25A/DDW-B25A-3000.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13714/download/16827/DDW-B25A-3000.xlsx
B25A	31	data/raw/census_2011/workers/B25A/DDW-B25A-3100.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13715/download/16828/DDW-B25A-3100.xlsx
B25A	32	data/raw/census_2011/workers/B25A/DDW-B25A-3200.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13716/download/16829/DDW-B25A-3200.xlsx
B25A	33	data/raw/census_2011/workers/B25A/DDW-B25A-3300.xlsx	https://censusindia.gov.in/nada/index.php/catalog/13717/download/16830/DDW-B25A-3300.xlsx
