relative_path,size_bytes,sha256,archive_snapshot
data_archived/panel4.data.gz,1787443,78c37aef88d615fb1e26515c5280210ebb9dac4345d3ba1d987b21bc442fc2b1,20130722161319
data_archived/dist81.data.gz,808747,5470a6b2f6b94ee67ddf658c950cc93a52fcf6602a341bb192007c6626a351ca,20130722161319
data_archived/dist91.data.gz,1131224,77a50f72ea14495b4474fb1f1f160022edfcba5a82d32c742ce05404c097bf7b,20130722161319
sas_commands_archived/panel4.sas,53593,0e75d1ec70822f974bb808bf380a84ef3b91689e7abc35364b159cd5debb1b16,20130722161319
sas_commands_archived/dist81.sas,43359,8f468e0213801785a8640c24f8c3c49745132ef5cc9b3d36854e37dacb4e8d3f,20130722161319
sas_commands_archived/dist91.sas,55440,4e499d9c1b5c6470273affff655e678cc6c4e6a98bc1954f980aaf38dd6f5235,20130722161319
