"district_code_0708","state_code_2001","district_code_2001","social_group","reference_group","ling_distance_nonzero_mean","hindi_belt_2001","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","outcome","group_value","reference_value","gap_percentage_points"
"32103","32","03","Other Backward Class","Other",4.99362029790781,FALSE,13.5678424736835,3.79339985319343,21.0730444113687,4.2740440599063,17.4300138736054,26.870726948742,47.2727979702735,49.551608629209,41.9589244021239,5.9040614130665,"enrollment_rate_0708",85.0592197357485,100,-14.9407802642515
"32106","32","06","Other Backward Class","Other",4.99844652412176,FALSE,14.7777233449124,13.6228252954557,20.7443406807106,16.5264937829563,1.51538768939003,26.8806433052835,42.6251677156389,51.6175886491924,60.2732748947838,6.36859856359422,"enrollment_rate_0708",78.5589808003361,88.7904919371684,-10.2315111368323
"32209","32","09","Other Backward Class","Other",4.9971276464692,FALSE,13.9370385724255,5.10024167102808,27.5578768376072,14.1125607830531,4.51399681727492,7.19274614977936,48.2095077069551,45.2361674109183,56.7780771742312,5.41843064375904,"enrollment_rate_0708",76.315337061606,86.1134762573837,-9.79813919577769
"32213","32","13","Other Backward Class","Other",4.99714704778269,FALSE,14.7653165269042,18.0247778902123,31.2599313707658,12.4897880557386,0.200757540592478,18.3378281360726,21.5268306930287,46.6704894811097,72.9954441135488,6.94641611390627,"enrollment_rate_0708",86.8227814155025,87.5099565067458,-0.68717509124329
"32214","32","14","Other Backward Class","Other",4.99622050707087,FALSE,14.9893403934566,33.752035953989,33.3217369700552,11.4661775017963,0.645970944447674,13.3415121897528,16.6190651137714,46.6167358536549,74.9356153414685,7.30257934164737,"enrollment_rate_0708",87.4855273696003,92.6629505667837,-5.1774231971834
"33101","33","01","Other Backward Class","Other",4.98770238667629,FALSE,14.8288394304037,54.4542601958213,29.5230299443916,21.8116595444388,1.37427779447617,3.60859546181223,33.1176350910281,46.3698117960901,87.2267134977041,6.74009552130676,"enrollment_rate_0708",82.8295018706725,100,-17.1704981293275
"33104","33","04","Other Backward Class","Other",4.98741513985556,FALSE,15.0617715773835,37.6151498410988,19.5251970600994,20.5346248271297,1.81289195089202,10.0874035930575,44.9901203772474,53.6158577232417,78.5704258499244,6.35062842243102,"enrollment_rate_0708",77.3747168347756,90.9459054296947,-13.5711885949191
"33106","33","06","Other Backward Class","Other",4.99515185771976,FALSE,14.5976411281515,18.3320258448167,11.6489248401158,21.3863342672537,3.32826347990165,3.59110297901538,72.2222274397694,53.8545103460754,75.6903546249251,5.8676252318413,"enrollment_rate_0708",79.1815258037219,95.2606502406531,-16.0791244369312
"33107","33","07","Other Backward Class","Other",4.99935799246199,FALSE,14.9008258318747,14.4210543738914,14.4573395619508,27.392865696316,2.1591873726723,3.71980152501053,77.8619504738866,54.6878858020638,76.5754861870422,6.02081478404575,"enrollment_rate_0708",83.5807132660621,100,-16.4192867339379
"33217","33","17","Other Backward Class","Other",4.99909005302496,FALSE,13.4524207972988,11.356186127294,16.2616976542854,21.7418809415635,1.22626969019042,1.09816483687119,78.1630629302295,52.2874856627798,65.7492706429237,5.87597433610327,"enrollment_rate_0708",93.7062312166301,,
"33405","33","05","Other Backward Class","Other",4.98233711442612,FALSE,14.8650376389419,15.9628190316143,16.4524390367349,14.5975912894304,2.08483002485733,4.32269019360711,70.3106315230851,57.1075025811506,71.4723498873977,5.6892021617325,"enrollment_rate_0708",84.0648392231157,79.0902131740378,4.9746260490779
"33408","33","08","Other Backward Class","Other",4.96737696140237,FALSE,14.9195567230154,46.0883466286693,19.7472158805804,15.7719969791264,3.44526125318515,2.57424048832594,47.3750640190562,48.0108117114714,79.4375107855198,6.35967043264572,"enrollment_rate_0708",90.1051054662528,100,-9.8948945337472
"33412","33","12","Other Backward Class","Other",4.99224423092952,FALSE,15.2675589511889,66.0182131607432,17.0544975498747,14.7634892187377,0.681272964257222,5.33103175762479,29.30322024745,41.2340470054885,84.4389784701345,6.3545949615331,"enrollment_rate_0708",76.5598021924943,94.8561450300299,-18.2963428375356
"35101","35","01","Other Backward Class","Other",4.1423631101797,FALSE,12.657415745038,36.9958355089721,23.5379132340467,0,0.924593420868303,8.63909017969715,22.4897325753873,48.186370936321,77.4303918736029,3.99214302839126,"enrollment_rate_0708",79.0192224720749,86.1196261716308,-7.1004036995559
