"measure","n","mean","sd","min","median","max"
"nominal_log_change",573,0.965531456214311,0.214760578423684,0.201907405949762,0.965656152440338,1.73995944531268
"real_log_change_preferred",573,0.190340902067778,0.224373486999929,-0.857587842752536,0.199220886718565,0.980546213643053
"real_ancova_endpoint",573,7.09784777050622,0.284978662729286,6.33081535119679,7.06842230998814,8.33568718861349
"real_ancova_baseline",573,6.90750686843844,0.260708241517113,6.08555303800382,6.8936557331806,7.98788336487501
