"beta","statistic","p.value","accepted","acceptance_component","specification_id"
0.0288450723397336,3.56027975030549,0.059818376270144,TRUE,1,"consumption__early_2009__ancova"
0.0294860739472832,3.58822214163277,0.0588285687675526,TRUE,1,"consumption__early_2009__ancova"
0.0301270755548328,3.61400033525893,0.0579309055447269,TRUE,1,"consumption__early_2009__ancova"
0.0307680771623825,3.63767689415376,0.0571192831285664,TRUE,1,"consumption__early_2009__ancova"
0.0314090787699321,3.65931789227103,0.0563880305895152,TRUE,1,"consumption__early_2009__ancova"
0.0320500803774817,3.6789922126413,0.0557318798997165,TRUE,1,"consumption__early_2009__ancova"
0.0326910819850314,3.69677089240077,0.0551459376267338,TRUE,1,"consumption__early_2009__ancova"
0.033332083592581,3.71272651719416,0.054625658063415,TRUE,1,"consumption__early_2009__ancova"
0.0339730852001306,3.72693266624817,0.0541668178524024,TRUE,1,"consumption__early_2009__ancova"
0.0346140868076803,3.73946340845419,0.0537654921284668,TRUE,1,"consumption__early_2009__ancova"
0.0352550884152299,3.75039284894574,0.0534180321748156,TRUE,1,"consumption__early_2009__ancova"
0.0358960900227795,3.75979472497829,0.0531210445673912,TRUE,1,"consumption__early_2009__ancova"
0.0365370916303292,3.76774204934752,0.0528713717650132,TRUE,1,"consumption__early_2009__ancova"
0.0371780932378788,3.77430679915268,0.0526660740907821,TRUE,1,"consumption__early_2009__ancova"
0.0378190948454284,3.77955964737721,0.0525024130417615,TRUE,1,"consumption__early_2009__ancova"
0.0384600964529781,3.78356973453844,0.0523778358580716,TRUE,1,"consumption__early_2009__ancova"
0.0391010980605277,3.7864044775075,0.0522899612794899,TRUE,1,"consumption__early_2009__ancova"
0.0397420996680773,3.788129412538,0.0522365664160685,TRUE,1,"consumption__early_2009__ancova"
0.040383101275627,3.78880806952896,0.0522155746595883,TRUE,1,"consumption__early_2009__ancova"
0.0410241028831766,3.7885018745974,0.0522250445636846,TRUE,1,"consumption__early_2009__ancova"
0.0416651044907263,3.78727007810972,0.0522631596229274,TRUE,1,"consumption__early_2009__ancova"
0.0423061060982759,3.78516970544394,0.0523282188836077,TRUE,1,"consumption__early_2009__ancova"
0.0429471077058255,3.7822555278886,0.0524186283222882,TRUE,1,"consumption__early_2009__ancova"
0.0435881093133752,3.77858005123805,0.0525328929316439,TRUE,1,"consumption__early_2009__ancova"
0.0442291109209248,3.77419351980977,0.0526696094566734,TRUE,1,"consumption__early_2009__ancova"
0.0448701125284744,3.7691439337786,0.0528274597280506,TRUE,1,"consumption__early_2009__ancova"
0.0455111141360241,3.76347707789325,0.0530052045430574,TRUE,1,"consumption__early_2009__ancova"
0.0461521157435737,3.75723655981305,0.0532016780480063,TRUE,1,"consumption__early_2009__ancova"
0.0467931173511233,3.75046385646287,0.053415782579674,TRUE,1,"consumption__early_2009__ancova"
0.047434118958673,3.74319836696913,0.0536464839263683,TRUE,1,"consumption__early_2009__ancova"
0.0480751205662226,3.73547747088528,0.0538928069725601,TRUE,1,"consumption__early_2009__ancova"
0.0487161221737722,3.72733659055978,0.0541538316938763,TRUE,1,"consumption__early_2009__ancova"
0.0493571237813219,3.71880925663351,0.0544286894719962,TRUE,1,"consumption__early_2009__ancova"
0.0499981253888715,3.70992717577315,0.0547165597016701,TRUE,1,"consumption__early_2009__ancova"
0.0506391269964211,3.70072029986271,0.0550166666644015,TRUE,1,"consumption__early_2009__ancova"
0.0512801286039708,3.69121689597955,0.0553282766455378,TRUE,1,"consumption__early_2009__ancova"
0.0519211302115204,3.68144361657174,0.0556506952736685,TRUE,1,"consumption__early_2009__ancova"
0.05256213181907,3.67142556934283,0.0559832650629827,TRUE,1,"consumption__early_2009__ancova"
