"state_code","district_code","census_year","district_name","migrants_total","migrants_recent_0_9","migrants_within_state_outside_place","migrants_within_district","migrants_other_district_same_state","migrants_interstate","migrants_outside_india","population_total","target_unit_2001","migrant_stock_share_population","recent_0_9_migrant_share_population","interdistrict_migrant_share_population","interstate_migrant_share_population","recent_0_9_share_among_migrants","within_district_share_among_migrants","other_district_same_state_share_among_migrants","interstate_share_among_migrants","outside_india_share_among_migrants"
"08","25",2001,"Rajsamand",312388,94990,301776,211538,90238,10458,154,987024,"pc2001__08__25",0.316494837004977,0.0962387945987129,0.102019809042131,0.0105954870398288,0.304076981190058,0.677164295683573,0.288865129262328,0.0334775983712563,0.000492976682843131
"08","26",2001,"Udaipur",729981,229560,681218,572924,108294,46483,2280,2633312,"pc2001__08__26",0.277210220437229,0.0871753897753096,0.0587765521138399,0.0176519151547557,0.314473938362779,0.784847824806399,0.148351806416879,0.0636769998123239,0.0031233689643977
"08","27",2001,"Dungarpur",332683,107153,312094,275508,36586,20353,236,1107643,"pc2001__08__27",0.300352189288426,0.0967396534804084,0.0514055521499256,0.0183750540562257,0.322087392502773,0.828139700555784,0.109972556457649,0.0611783589783668,0.000709384008199998
"08","28",2001,"Banswara",407160,127400,377397,350774,26623,29641,122,1501589,"pc2001__08__28",0.271152758844131,0.0848434558324548,0.0374696404941698,0.0197397556854772,0.312899106002554,0.861513901169074,0.0653870714215542,0.0727993909028392,0.000299636506533058
"08","29",2001,"Chittaurgarh",613085,200025,513325,390202,123123,99226,534,1803524,"pc2001__08__29",0.339937256171806,0.110907867042523,0.123285855913201,0.0550178428454515,0.326259817154228,0.636456608789972,0.200825334170629,0.161847052203202,0.000871004836197265
"08","30",2001,"Kota",524519,165105,413962,213860,200102,106491,4066,1568525,"pc2001__08__30",0.334402703176551,0.105261312379465,0.195465803860315,0.0678924467254268,0.314774107324997,0.407725935571447,0.381496189842503,0.203026010497237,0.0077518640888128
"08","31",2001,"Baran",292399,96586,255744,198013,57731,35177,1478,1021653,"pc2001__08__31",0.286201870889627,0.0945389481555871,0.090938899998336,0.0344314556899456,0.330322607122459,0.677201358417778,0.19743911572885,0.120304789004066,0.00505473684930523
"08","32",2001,"Jhalawar",343851,108126,257619,216360,41259,86011,221,1180323,"pc2001__08__32",0.2913194100259,0.0916071278794025,0.107826417006192,0.0728707311473215,0.314455970754775,0.629226031042516,0.119990926302381,0.250140322407089,0.000642720248014402
"09","01",2001,"Saharanpur",666388,177801,563056,436657,126399,96824,6508,2896863,"pc2001__09__01",0.230037802961341,0.0613770827270741,0.0770568024790955,0.0334237414748298,0.266813027845639,0.655259398428543,0.189677785314261,0.145296734034827,0.00976608222236895
"09","02",2001,"Muzaffarnagar",853248,232860,784388,541318,243070,65817,3043,3543362,"pc2001__09__02",0.240801814773653,0.065717248195358,0.0871734245611936,0.0185747321329291,0.272910103510351,0.63442047329733,0.284876143864386,0.0771370105760576,0.00356637226222622
"09","03",2001,"Bijnor",702548,188546,656809,576541,80268,43699,2040,3131619,"pc2001__09__03",0.224340189531357,0.0602071963415728,0.0395855945439084,0.0139541240489344,0.268374545226803,0.820642859989638,0.114252691631034,0.0622007321919641,0.00290371618736371
"09","04",2001,"Moradabad",748334,209802,701095,468874,232221,45140,2099,3810983,"pc2001__09__04",0.196362460813916,0.0550519380432817,0.0727793852662161,0.0118447130307325,0.280358770281719,0.626557125561581,0.310317318202835,0.0603206589570967,0.00280489727848795
"09","05",2001,"Rampur",376231,103746,337748,237598,100150,34498,3985,1923739,"pc2001__09__05",0.195572788200478,0.0539293532022795,0.0699928628571755,0.0179327861004014,0.275750802033857,0.631521591788024,0.266192844289811,0.091693666922715,0.0105918969994498
"09","06",2001,"Jyotiba Phule Nagar",309560,90103,297993,191119,106874,11167,400,1499068,"pc2001__09__06",0.206501639685458,0.0601060125357889,0.0787429256044422,0.00744929516206069,0.291067967437653,0.617389197570746,0.345244863677478,0.0360737821423957,0.00129215660938106
"09","07",2001,"Meerut",697192,189902,616966,328667,288299,73389,6837,2997361,"pc2001__09__07",0.232601945511402,0.0633563991791446,0.120668815000929,0.0244845382321315,0.27238120919345,0.471415334656737,0.413514498158327,0.105263686330308,0.00980648085462828
"09","08",2001,"Baghpat",293931,77169,270250,141295,128955,23408,273,1163991,"pc2001__09__08",0.252519993711292,0.0662969043575079,0.130897060200637,0.0201101211263661,0.26254120865101,0.480708057333184,0.438725415148453,0.0796377381086037,0.000928789409759433
"09","09",2001,"Ghaziabad",1264687,477085,957408,337609,619799,299586,7693,3290586,"pc2001__09__09",0.384334887463813,0.144984814254969,0.279398563052295,0.0910433582346731,0.377235632215718,0.26695063679788,0.490080944929457,0.236885490243831,0.00608292802883243
"09","10",2001,"Gautam Buddha Nagar",452879,196655,287031,82326,204705,162171,3677,1202030,"pc2001__09__10",0.37676181126927,0.163602405929968,0.30521368019101,0.134914270026538,0.434232984969495,0.181783655236829,0.452008152287918,0.358089025987074,0.00811916648817896
"09","11",2001,"Bulandshahr",721764,183516,699002,457401,241601,22136,626,2913122,"pc2001__09__11",0.247763052834725,0.0629963317705197,0.0905341417214933,0.00759872054792075,0.25426039536469,0.63372653665187,0.334736839188433,0.0306693046480567,0.000867319511640924
"09","12",2001,"Aligarh",719952,176027,691409,378347,313062,27457,1086,2992286,"pc2001__09__12",0.240602669664598,0.0588269303134794,0.113798948362556,0.009175927702098,0.2444982443274,0.525516978909705,0.434837322488166,0.038137264706536,0.00150843389559304
"09","13",2001,"Hathras",326502,77871,314113,105630,208483,12089,300,1336031,"pc2001__09__13",0.244382054009226,0.0582853242177764,0.165094971598713,0.00904844273822988,0.238500836135766,0.323520223459581,0.638535139141567,0.0370258068863284,0.00091883051252366
"09","14",2001,"Mathura",548029,156745,436820,267770,169050,109382,1827,2074516,"pc2001__09__14",0.2641719803559,0.0755573830233172,0.134215402532446,0.0527265154860218,0.28601588602063,0.488605529999325,0.308469077366344,0.199591627450372,0.00333376518395924
"09","15",2001,"Agra",763728,179264,638234,469093,169141,123374,2120,3620436,"pc2001__09__15",0.210949178496734,0.049514478366694,0.0807955174459651,0.0340771111545681,0.234722309513335,0.614214746611359,0.2214675905558,0.161541805459535,0.00277585737330568
"09","16",2001,"Firozabad",506787,124532,489053,242221,246832,17324,410,2052958,"pc2001__09__16",0.24685697418067,0.0606597894355364,0.128670922639431,0.00843855548920143,0.245728481590885,0.477954249023752,0.48705274602545,0.0341839865663484,0.000809018384449483
"09","17",2001,"Etah",699787,165293,682913,422476,260437,16509,365,2790410,"pc2001__09__17",0.250782859866471,0.059236097921094,0.0992492142731713,0.00591633487552008,0.236204730868107,0.603720846486145,0.372166101971028,0.0235914642598391,0.000521587282987538
"09","18",2001,"Mainpuri",402162,94144,392316,177623,214693,9577,269,1596718,"pc2001__09__18",0.251867894017604,0.0589609436356326,0.140456862138462,0.00599792825032348,0.234094718048945,0.441670272178873,0.533847056658759,0.0238137864840537,0.000668884678313714
"09","19",2001,"Budaun",678110,178268,654311,460217,194094,21721,2078,3069426,"pc2001__09__19",0.220924042475694,0.0580786114407058,0.07031119173422,0.00707656741032362,0.262889501703263,0.678676026013479,0.286227898128622,0.0320316762767103,0.00306439958118889
"09","20",2001,"Bareilly",769352,210494,707436,501707,205729,56552,5364,3618589,"pc2001__09__20",0.212611048118479,0.0581701873299234,0.0724815667101182,0.0156281909882554,0.273599080784868,0.652116326466949,0.267405556884235,0.0735060154519648,0.00697210119685138
"09","21",2001,"Pilibhit",391065,98264,340632,236400,104232,39146,11287,1645183,"pc2001__09__21",0.237703039722633,0.0597283098597542,0.0871501832926793,0.0237943134593538,0.251272806310971,0.60450308772199,0.266533696444325,0.100101006226586,0.0288622096070986
"09","22",2001,"Shahjahanpur",575643,144157,522895,346515,176380,50858,1890,2547855,"pc2001__09__22",0.22593240196165,0.0565797504175081,0.0891879639932414,0.0199611045369536,0.250427782497138,0.601961632470125,0.306405185158162,0.0883498974190601,0.00328328495265295
"09","23",2001,"Kheri",815113,190146,756805,595224,161581,53972,4336,3207232,"pc2001__09__23",0.254148437032307,0.0592866371999282,0.0672084214674835,0.0168282182268074,0.233275631722227,0.730234949019338,0.198231410859599,0.0662141322736848,0.00531950784737822
"09","24",2001,"Sitapur",904224,208613,872284,735824,136460,31368,572,3619661,"pc2001__09__24",0.249809029077585,0.0576332977038457,0.0463656679451473,0.00866600491040459,0.230709425982942,0.813762961390098,0.150913932830803,0.0346905191633931,0.000632586615705843
"09","25",2001,"Hardoi",805503,197844,788052,612686,175366,17101,350,3398306,"pc2001__09__25",0.237030744141346,0.0582184182354385,0.0566361593099621,0.00503221310853113,0.245615472568072,0.760625348384798,0.217709927833912,0.0212302126745648,0.000434511106724618
"09","26",2001,"Unnao",725132,166149,715571,548390,167181,9378,183,2700324,"pc2001__09__26",0.268535183185425,0.0615292831526883,0.0653843760970906,0.00347291658334333,0.229129317145016,0.756262308103904,0.230552506302301,0.0129328177490443,0.000252367844751025
"09","27",2001,"Lucknow",1024762,300661,885045,355314,529731,131403,8314,3647834,"pc2001__09__27",0.280923419212607,0.0824217878335473,0.181240155116708,0.0360221983785446,0.293395929981791,0.346728313501086,0.516930760508294,0.128227822655407,0.00811310333521345
"09","28",2001,"Rae Bareli",740626,163620,722049,563568,158481,18202,375,2872335,"pc2001__09__28",0.257848057416701,0.0569641075988699,0.0615119754485462,0.0063370045624901,0.220921220697086,0.760934668780194,0.213982495888613,0.024576506900919,0.000506328430273849
"09","29",2001,"Farrukhabad",353754,85252,341233,163877,177356,12235,286,1570408,"pc2001__09__29",0.225262479559452,0.0542865293605229,0.120727225026872,0.00779096897112088,0.240992328001945,0.463251298925242,0.501354048293447,0.0345861813576666,0.00080847142364468
"09","30",2001,"Kannauj",313411,72804,306344,138507,167837,6972,95,1388923,"pc2001__09__30",0.225650378026716,0.0524175926239252,0.125859388893409,0.00501971671575746,0.232295611832386,0.441934073788093,0.535517260083405,0.0222455497733009,0.000303116355201317
"09","31",2001,"Etawah",339074,80705,319430,174302,145128,19510,134,1338871,"pc2001__09__31",0.253253674177721,0.0602783987404313,0.122967784050891,0.0145719789285151,0.238015890336623,0.514052979585577,0.428012764175372,0.0575390622695931,0.000395193969457994
"09","32",2001,"Auraiya",299065,76833,290324,121758,168566,8662,79,1179993,"pc2001__09__32",0.253446418749942,0.0651130981285482,0.150194111320999,0.00734072151275474,0.256910705030679,0.407128885024995,0.563643355123468,0.028963603230067,0.000264156621470249
"09","33",2001,"Kanpur Dehat",416141,105304,406932,278512,128420,8798,411,1563336,"pc2001__09__33",0.266187818869392,0.0673585204971932,0.0877725581704765,0.00562770895060307,0.253048846424649,0.669273155012364,0.30859732638697,0.0211418725864551,0.000987646014211529
"09","34",2001,"Kanpur Nagar",908273,224601,824600,235496,589104,74156,9514,4167999,"pc2001__09__34",0.217915839231247,0.0538870090899734,0.15913151610641,0.0177917509097291,0.24728358103786,0.25927887320222,0.64859794356983,0.0816450560569344,0.0104748241993321
"09","35",2001,"Jalaun",404399,87831,379560,286156,93404,24707,132,1454452,"pc2001__09__35",0.278042176709854,0.0603876924092373,0.0812065300195538,0.0169871539246397,0.217188964364402,0.707608080138675,0.230969908432019,0.0610956011266101,0.0003264103026961
"09","36",2001,"Jhansi",498657,123708,381574,289102,92472,116276,806,1744931,"pc2001__09__36",0.285774623753031,0.0708956399995186,0.119631091429976,0.066636445796424,0.248082349189924,0.579761238687114,0.185442097473815,0.233178316959353,0.00161634149325087
"09","37",2001,"Lalitpur",274474,76628,216794,198257,18537,57525,155,977734,"pc2001__09__37",0.280724614261138,0.078373054429937,0.0777941648751092,0.0588350205679663,0.279181270357119,0.722316139233589,0.0675364515400366,0.209582692714064,0.00056471651231082
"09","38",2001,"Hamirpur",270331,67686,259308,174057,85251,10996,27,1043724,"pc2001__09__38",0.25900621237032,0.0648504777124987,0.0922149917027873,0.0105353522578766,0.250381939178267,0.643866223259634,0.315357839093556,0.0406760600892979,9.98775575128269e-05
"09","39",2001,"Mahoba",188760,51667,148051,91976,56075,40663,46,708447,"pc2001__09__39",0.26644194978594,0.0729299439478183,0.136549381958001,0.0573973776443404,0.273717948717949,0.487264250900615,0.297070353888536,0.215421699512609,0.000243695698241153
"09","40",2001,"Banda",401707,101996,367592,302044,65548,33909,206,1537334,"pc2001__09__40",0.261301057545075,0.0663460250017238,0.0646944645730856,0.0220570155867235,0.253906454206673,0.751901261367116,0.163173656421222,0.0844122706350649,0.000512811576596873
"09","41",2001,"Chitrakoot",197760,51851,179118,141773,37345,18630,12,766225,"pc2001__09__41",0.258096512121113,0.067670723351496,0.0730529544193938,0.0243140069822833,0.262191545307443,0.716894215210356,0.188840008090615,0.0942050970873786,6.06796116504854e-05
"09","42",2001,"Fatehpur",587538,120972,581092,474544,106548,6395,51,2308384,"pc2001__09__42",0.25452351081969,0.0524054923270998,0.04892730152349,0.00277033630453166,0.205896469675153,0.807682226511307,0.18134656822197,0.0108844023705701,8.68028961530999e-05
"09","43",2001,"Pratapgarh",690942,140923,675706,526045,149661,15097,139,2731174,"pc2001__09__43",0.252983515513841,0.0515979575083828,0.0603249738024747,0.00552765953395866,0.203957785168654,0.761344657004495,0.216604288058911,0.0218498803083327,0.000201174628261128
"09","44",2001,"Kaushambi",274257,56498,270126,227890,42236,4102,29,1293154,"pc2001__09__44",0.212083788937744,0.0436900786758576,0.0358333191561098,0.00317208932578796,0.206003857695519,0.830935946940279,0.15400153870275,0.0149567741206241,0.000105740236347659
"09","45",2001,"Allahabad",1145427,255702,1086780,911405,175375,57452,1195,4936105,"pc2001__09__45",0.23205077687772,0.051802382647857,0.0471681619414498,0.0116391365256614,0.223237273086805,0.795690166200028,0.153108840633231,0.0501577141101092,0.00104327905663128
"09","46",2001,"Barabanki",649320,141278,638550,509427,129123,10490,280,2673581,"pc2001__09__46",0.242865280685343,0.052842236685554,0.0522194764250644,0.00392357665617761,0.217578389699994,0.784554610977638,0.19885880613565,0.0161553625331116,0.00043122035360069
"09","47",2001,"Faizabad",522555,119732,500111,369765,130346,21660,784,2088928,"pc2001__09__47",0.250154624764472,0.0573174374607454,0.0727674673325265,0.0103689547940379,0.229128034369588,0.707609725292075,0.24943977189004,0.0414501822774636,0.00150032054042158
"09","48",2001,"Ambedkar Nagar",507213,109013,495777,377334,118443,11214,222,2026876,"pc2001__09__48",0.250243724825791,0.0537837539148917,0.0639688861084743,0.0055326522194747,0.214925484954053,0.743935979558884,0.23351727972272,0.0221090547758042,0.000437685942592165
"09","49",2001,"Sultanpur",866253,200596,842404,641915,200489,23437,409,3214832,"pc2001__09__49",0.269455137935668,0.0623970397208937,0.0696540285775431,0.0072902720888681,0.231567452003052,0.741024850707588,0.231443931507308,0.0270556061566309,0.00047214843700397
"09","50",2001,"Bahraich",508162,114112,490115,417927,72188,12464,5583,2381072,"pc2001__09__50",0.213417317913948,0.0479246322664749,0.0355520538648138,0.00523461701284127,0.22455831014519,0.822428674320394,0.142057060543685,0.0245276112735702,0.010986653862351
"09","51",2001,"Shrawasti",283377,57550,277548,212884,64664,2612,3217,1176391,"pc2001__09__51",0.240886745988366,0.0489208094927622,0.0571884687999143,0.00222035020669148,0.20308634786874,0.75123951485124,0.228190714136998,0.00921740296495481,0.0113523680468069
"09","52",2001,"Balrampur",419348,90329,410932,350170,60762,4798,3618,1682350,"pc2001__09__52",0.24926323297768,0.0536921568044699,0.0389692988973757,0.00285196302790739,0.215403435809876,0.835034386714614,0.144896362925303,0.0114415712010073,0.00862767915907552
"09","53",2001,"Gonda",687821,151257,670735,535296,135439,16266,820,2765586,"pc2001__09__53",0.24870714561037,0.0546925678680757,0.0548545588529881,0.00588157446559246,0.219907505004936,0.778248992106958,0.196910242635802,0.0236485946198211,0.00119217063741875
"09","54",2001,"Siddharthnagar",499958,103658,476102,400786,75316,9167,14689,2040085,"pc2001__09__54",0.245067239845399,0.0508106279885397,0.041411509814542,0.00449344022430438,0.207333416006945,0.801639337704367,0.150644654150949,0.0183355401853756,0.0293804679593086
"09","55",2001,"Basti",516349,110489,503360,407024,96336,12532,457,2084814,"pc2001__09__55",0.247671494915134,0.0529970539338281,0.0522195265380988,0.00601108779967901,0.213981241369694,0.788273047880406,0.186571485564996,0.0242704062562337,0.000885060298364091
"09","56",2001,"Sant Kabir Nagar",342913,75812,335833,216761,119072,6511,569,1420226,"pc2001__09__56",0.241449600274886,0.0533802366665587,0.0884246591739625,0.0045844816247555,0.221082315339459,0.632116601003753,0.347236762677414,0.0189873233152432,0.00165931300358983
"09","57",2001,"Maharajganj",585836,120168,560148,446131,114017,8496,17192,2173878,"pc2001__09__57",0.269488904161135,0.0552781710841179,0.0563568884730422,0.00390822300055477,0.205122252644085,0.761528823766378,0.19462272717962,0.0145023521941294,0.029346096859872
"09","58",2001,"Gorakhpur",912910,195550,875846,665633,210213,34594,2470,3769456,"pc2001__09__58",0.242186140387366,0.0518775122988569,0.0649449151283368,0.00917745160044314,0.214205124272929,0.729133211378997,0.230266948549145,0.0378942064387508,0.00270563363310732
"09","59",2001,"Kushinagar",718671,153584,626655,535597,91058,90758,1258,2893196,"pc2001__09__59",0.248400384903062,0.0530845473310484,0.0628426141885997,0.0313694613154449,0.213705575986787,0.745260348615709,0.12670331765161,0.12628588046547,0.00175045326721128
"09","60",2001,"Deoria",701479,144541,627280,545908,81372,73857,342,2712650,"pc2001__09__60",0.258595469374965,0.053284058024441,0.0572241166387112,0.0272268814627763,0.206051784871678,0.778224294668835,0.116000621543909,0.105287542463851,0.000487541323403837
"09","61",2001,"Azamgarh",1026351,215741,1008659,820898,187761,16921,771,3939916,"pc2001__09__61",0.260500731487676,0.0547577664092331,0.0519508537745475,0.004294761614207,0.210201967942741,0.799821893289917,0.18294033912375,0.0164865625892117,0.000751204997120868
"09","62",2001,"Mau",431802,88849,421747,278555,143192,9187,868,1853997,"pc2001__09__62",0.232903289487523,0.0479229470166349,0.0821894533809925,0.00495523994914771,0.205763289655907,0.645098911074983,0.331614953149823,0.0212759551831627,0.00201018059203061
"09","63",2001,"Ballia",722387,140759,679326,617345,61981,42822,239,2761620,"pc2001__09__63",0.261580883684214,0.0509697206712002,0.0379498265510823,0.0155061159754057,0.194852620548266,0.854590406527249,0.0858002704921323,0.0592784753878461,0.000330847592772295
"09","64",2001,"Jaunpur",1050420,238910,1026123,769506,256617,23938,359,3911679,"pc2001__09__64",0.268534304578673,0.0610760750051321,0.0717223984892421,0.00611962280135972,0.227442356390777,0.732569829211173,0.244299423087908,0.0227889796462367,0.000341768054682889
"09","65",2001,"Ghazipur",762714,167470,718383,599437,118946,44106,225,3037582,"pc2001__09__65",0.25109248079558,0.0551326680234476,0.0536782216908054,0.0145201018441642,0.219571162978521,0.785926310517442,0.155950985559463,0.0578277047490934,0.000294999174002313
"09","66",2001,"Chandauli",445209,104686,399489,314948,84541,45501,219,1643251,"pc2001__09__66",0.270931829647449,0.0637066400689852,0.0791370277577802,0.027689622583525,0.235139002131583,0.707416067509866,0.189890590711329,0.102201437976321,0.000491903802483777
"09","67",2001,"Varanasi",725450,160163,678737,514463,164274,44194,2519,3138671,"pc2001__09__67",0.231132858461432,0.0510289227510625,0.066419194620908,0.0140804818345089,0.220777448480254,0.709163967192777,0.226444275966641,0.0609194293197326,0.00347232752084913
"09","68",2001,"Sant Ravidas Nagar Bhadohi",322767,76209,313502,191189,122313,9033,232,1353705,"pc2001__09__68",0.238432302458808,0.0562966081975024,0.0970270479905149,0.00667279798774474,0.236111498387382,0.592343703042752,0.378951379787897,0.027986132411306,0.000718784758045277
"09","69",2001,"Mirzapur",518686,131236,492597,346562,146035,25931,158,2116042,"pc2001__09__69",0.245120843537132,0.0620195629387318,0.081267763116233,0.0122544826614973,0.253016275742935,0.668153757764813,0.28154798857112,0.0499936377692862,0.000304615894780272
"09","70",2001,"Sonbhadra",442106,128606,356639,244717,111922,84924,543,1463519,"pc2001__09__70",0.302084223026828,0.0878744997502595,0.134501841110365,0.0580272616891205,0.290894038986125,0.553525625076339,0.253156482834433,0.192089679850534,0.00122821223869389
"10","01",2001,"Pashchim Champaran",770469,189853,638370,584784,53586,120181,11918,3043466,"pc2001__10__01",0.253155119853483,0.062380522732963,0.0570951014402658,0.039488201938185,0.246412250200852,0.758997441817906,0.0695498456135159,0.1559842122136,0.0154685003549786
"10","02",2001,"Purba Champaran",1017597,256537,973010,845667,127343,9034,35553,3928345,"pc2001__10__02",0.259039621010884,0.0653040911630725,0.0347161463669815,0.00229969618248906,0.252100782529823,0.831043133971503,0.125140895659087,0.00887777774502087,0.0349381926243886
"10","03",2001,"Sheohar",122830,31286,119453,54507,64946,1528,1849,515961,"pc2001__10__03",0.238060628613403,0.0606363659268821,0.128835318948525,0.00296146414166962,0.254709761458927,0.443759667833591,0.528747048766588,0.0124399576650655,0.0150533257347554
"10","04",2001,"Sitamarhi",678950,173468,633638,512664,120974,4789,40522,2669263,"pc2001__10__04",0.25435860010797,0.0649872268112959,0.04711525241237,0.00179412819193912,0.255494513587157,0.755083584947345,0.178178069077252,0.00705353855217615,0.0596833345607188
"10","05",2001,"Madhubani",927403,229702,889850,787174,102676,5212,32341,3567717,"pc2001__10__05",0.259942983145804,0.0643834698772352,0.0302400666869037,0.00146087820306375,0.247683046097543,0.848793890034861,0.110713465451373,0.00561999475955976,0.0348726497542061
"10","06",2001,"Supaul",412196,117205,396198,296164,100034,4233,11764,1716988,"pc2001__10__06",0.240069237525248,0.068261979699334,0.0607266911591694,0.00246536376491857,0.284342885423439,0.718502848159613,0.242685518539724,0.0102693864084077,0.0285398208619201
"10","07",2001,"Araria",435518,121921,412385,328966,83419,11599,11530,2158608,"pc2001__10__07",0.201758725993789,0.056481306471578,0.0440181820877158,0.00537337024601039,0.279944801362975,0.75534421080185,0.191539729701183,0.0266326535298197,0.0264742215017519
"10","08",2001,"Kishanganj",232571,68493,198464,162607,35857,29287,4819,1296348,"pc2001__10__08",0.179404758598771,0.0528353497671921,0.0502519385226806,0.0225919274762641,0.294503613950149,0.699171435819599,0.154176574035456,0.125927136229367,0.0207205541533553
"10","09",2001,"Purnia",537683,156278,419755,278569,141186,107786,10142,2543942,"pc2001__10__09",0.211358199204227,0.0614314320059184,0.0978685834818561,0.0423696766671567,0.290650810979704,0.518091514888884,0.26258222781825,0.200463842077953,0.0188624152149129
"10","10",2001,"Katihar",513728,155630,400452,311493,88959,104454,8822,2350649,"pc2001__10__10",0.218547303319211,0.06620724744528,0.082280680782201,0.0444362386728091,0.302942413105768,0.606338373614053,0.173163619658652,0.203325495203688,0.0171725115236078
"10","11",2001,"Madhepura",353878,98846,314629,199441,115188,17775,21474,1508937,"pc2001__10__11",0.234521388235559,0.0655070423748639,0.0881169989204321,0.0117798158571233,0.279322252301641,0.563586885875923,0.325502009167001,0.0502291750264215,0.0606819299306541
"10","12",2001,"Saharsa",355646,103349,300982,210012,90970,49018,5646,1508182,"pc2001__10__12",0.235811062590589,0.0685255493037313,0.0928190364292904,0.0325013824591462,0.290595142360662,0.590508539390293,0.255788058912514,0.137828064985969,0.0158753367112241
"10","13",2001,"Darbhanga",760205,193054,662065,504614,157451,96352,1788,3277283,"pc2001__10__13",0.231961963614372,0.0589067224283042,0.077443113701197,0.0293999633232772,0.25394992140278,0.663786741734138,0.207116501469998,0.126744759637203,0.00235199715866115
"10","14",2001,"Muzaffarpur",980866,246896,860484,610204,250280,116506,3876,3746714,"pc2001__10__14",0.261793667731244,0.0658966763943018,0.0978953824604707,0.0310955146296194,0.251712262429323,0.622107403049958,0.255162274969262,0.118778711872978,0.0039516101078027
"10","15",2001,"Gopalganj",546201,139817,485412,373231,112181,60250,533,2152638,"pc2001__10__15",0.253735649003688,0.0649514688489193,0.0801021816022945,0.0279889140672979,0.255980856864048,0.683321707576515,0.205384098527831,0.110307377686969,0.00097583124161252
"10","16",2001,"Siwan",678524,154872,426767,357780,68987,250826,931,2714349,"pc2001__10__16",0.249976697911728,0.0570567749394054,0.117823094966786,0.0924074243953154,0.228248374412696,0.52729159174915,0.101672158980375,0.369664153368193,0.00137209590228201
"10","17",2001,"Saran",838519,195878,822894,710517,112377,15334,289,3248701,"pc2001__10__17",0.258109010339825,0.0602942529952741,0.039311404773785,0.00472004040999772,0.233599954204973,0.84734752581635,0.134018430113092,0.0182870036337877,0.000344655279129036
"10","18",2001,"Vaishali",696243,170380,688388,546283,142105,7570,285,2718421,"pc2001__10__18",0.256120372819368,0.0626760902744645,0.055059536399991,0.00278470479738054,0.244713411840406,0.78461542880862,0.204102590618505,0.0108726407303197,0.00040933984255497
"10","19",2001,"Samastipur",876689,237910,863185,598970,264215,12580,924,3394793,"pc2001__10__19",0.258245200811949,0.0700808561818055,0.081535162821415,0.00370567513247494,0.271373314824299,0.683218336262917,0.301378253861974,0.0143494443297452,0.00105396554536443
"10","20",2001,"Begusarai",586024,156972,576168,428389,147779,9570,281,2343957,"pc2001__10__20",0.250014825357291,0.0669688053151146,0.0671296444431361,0.00408283940362387,0.26785933681897,0.7310093101989,0.252172265982281,0.0163303891990772,0.000479502545970813
"10","21",2001,"Khagaria",306997,87509,302909,178261,124648,3902,185,1280354,"pc2001__10__21",0.239775093450718,0.0683475038934545,0.100401920093974,0.00304759464960472,0.285048388094998,0.580660397332873,0.406023511630407,0.0127102219239927,0.00060261175190637
"10","22",2001,"Bhagalpur",538090,133532,500385,363265,137120,37272,432,2414345,"pc2001__10__22",0.222872041899563,0.0553077542770399,0.0722315990465323,0.0154377274167528,0.248159229868609,0.6751008195655,0.254827259380401,0.0692672229552677,0.00080283967366054
"10","23",2001,"Banka",395969,102079,358826,283475,75351,37100,43,1604540,"pc2001__10__23",0.246780385655702,0.0636188564946963,0.070083014446508,0.0231218916324928,0.257795433480904,0.715902002429483,0.190295199876758,0.0936942033340994,0.000108594359659468
"10","24",2001,"Munger",258282,68159,246278,141881,104397,11750,242,1137797,"pc2001__10__24",0.227001828973007,0.0599043590376842,0.10208059961487,0.0103269739681156,0.263893728560256,0.54932593057201,0.404197737356843,0.0454929108493817,0.000936960376642584
"10","25",2001,"Lakhisarai",208271,60448,201874,101985,99889,6332,65,802225,"pc2001__10__25",0.25961669107794,0.0753504316120789,0.132407990277042,0.00789304746174702,0.290237238981903,0.489674510613576,0.479610699521297,0.0304026964867888,0.000312093378338799
"10","26",2001,"Sheikhpura",125542,31772,122685,44140,78545,2849,7,525502,"pc2001__10__26",0.238899185921271,0.0604602836906425,0.154888087961606,0.0054214826965454,0.253078650969397,0.351595481990091,0.625647193767823,0.0226936005480238,5.57582323047267e-05
"10","27",2001,"Nalanda",604707,156502,486536,377735,108801,115899,2272,2362149,"pc2001__10__27",0.255998669008602,0.0662540762669925,0.0951252440045061,0.049065067444941,0.258806330999972,0.624657892169265,0.179923500141391,0.19166141618999,0.00375719149935423
"10","28",2001,"Patna",1268777,367257,1197831,729002,468829,69140,1806,4698724,"pc2001__10__28",0.270025862340499,0.0781610071159745,0.114492572877232,0.0147146331642378,0.289457485436763,0.574570629826991,0.369512530570778,0.0544934216178257,0.00142341798440546
"10","29",2001,"Bhojpur",555890,132095,540941,446480,94461,14856,93,2243144,"pc2001__10__29",0.247817349220558,0.0588883281679643,0.0487338307304391,0.00662284721801186,0.237627947975319,0.803180485347821,0.169927503642807,0.0267247117235424,0.00016729928582993
"10","30",2001,"Buxar",360115,84729,329148,245487,83661,30905,62,1402396,"pc2001__10__30",0.256785529907387,0.0604173143676964,0.0816930453309907,0.0220372847612229,0.23528317343071,0.681690571067576,0.232317454146592,0.0858198075614734,0.000172167224358885
"10","31",2001,"Kaimur (Bhabua)",329186,79560,297388,251513,45875,31735,63,1289074,"pc2001__10__31",0.255366255156803,0.0617187221214608,0.060206008343974,0.0246184470402785,0.241687070531554,0.764045251013105,0.139358903477062,0.0964044643453853,0.000191381164448063
