"","miss_TUTION_FEE","miss_EXAMINATION_FEE","miss_OTHER_FEES_PAYMENTS","miss_BOOKS","miss_STATIONERY","miss_UNIFORM","miss_TRANSPORT","AGE","HH_SIZE","SECTORRural","SECTORUrban","SEXMale","RELIGIONChristian","RELIGIONHindu","RELIGIONJain","RELIGIONMuslim","RELIGIONOther","RELIGIONSikh","RELIGIONZoroastrian","SOCIAL_GROUPOther Backward Class","SOCIAL_GROUPScheduled Caste","SOCIAL_GROUPScheduled Tribe","state_0708Andhra Pardesh","state_0708Arunachal Pradesh","state_0708Assam","state_0708Bihar","state_0708Chandigarh","state_0708Chhattisgarh","state_0708Dadra & Nagar Haveli","state_0708Daman & Diu","state_0708Delhi","state_0708Goa","state_0708Gujrat","state_0708Haryana","state_0708Himachal Pradesh","state_0708Jammu & Kashmir","state_0708Jharkhand","state_0708Karnataka","state_0708Kerala","state_0708Lakshadweep","state_0708Madhya Pradesh","state_0708Maharastra","state_0708Manipur","state_0708Meghalaya","state_0708Mizoram","state_0708Nagaland","state_0708Orissa","state_0708Pondicheri","state_0708Punjab","state_0708Rajasthan","state_0708Sikkim","state_0708Tamil Nadu","state_0708Tripura","state_0708Uttar Pradesh","state_0708Uttaranchal","state_0708West Bengal"
"state_0708Chandigarh",-0.000149865024563801,0.00133110849503264,-0.0137509826132394,-0.000707635892478588,0.00193027285015923,0.00589885932967445,-0.0276946131488374,0.0115000151584124,-0.018395557074868,-0.0479916270472873,0.0479916270472873,-0.00350524004860141,0.0535902258213913,0.00450525208629829,-0.0122486078262022,-0.0150506546372061,-0.000303416785704719,-0.0023203868833294,-0.00291470354589372,-0.0275576800113433,0.000738971566834692,-0.021001556393647,-0.0131070087108473,-0.0058565408791044,-0.00817632790381717,-0.0151109810503037,1,-0.00756699935270402,-0.00260737009699815,-0.00267740198970313,-0.00561549777221229,-0.00266006512585111,-0.0106357122492368,-0.00741775354660985,-0.00708371922468732,-0.00714633735079995,-0.00803345372104108,-0.0106153714568199,-0.0083479412706229,-0.00254755484705819,-0.0132569529096562,-0.0152379978105847,-0.00765526188236901,-0.00661569639282168,-0.00624449181087175,-0.00599726247122135,-0.0103254517696596,-0.00328832941665959,-0.00850123857926138,-0.0119550344373315,-0.00579446326058153,-0.0121370948787022,-0.00753736773366709,-0.0197107464025751,-0.00660132122518429,-0.0132202446867737
"state_0708Chhattisgarh",-0.0125724894133125,-0.0226091717623237,0.0141477019207245,0.00741114493974099,4.06086631578853e-05,-0.0421718630823311,0.0210809573288899,-0.000263473637528363,0.0115436158015728,0.00810807629576365,-0.0081080762957638,0.00332810440015212,-0.0159744324000695,0.0630794592545086,-0.0253022831366777,-0.0460752883333021,-0.000832808738123207,-0.0129263802214503,-0.00230183247305312,-1.38995515153894e-05,-0.0143686942681943,0.0941714965459711,-0.0359757004204689,-0.0160748470391582,-0.0224421246446164,-0.0414761399276989,-0.00756699935270402,1,-0.00715662647096043,-0.00734884778151384,-0.0154132395898047,-0.00730126210930702,-0.029192564533846,-0.020360013888327,-0.0194431671108496,-0.0196150393510238,-0.0220499681344289,-0.029136733774209,-0.0229131635528847,-0.00699244747634943,-0.036387262485946,-0.0418247714894401,-0.0210119192102872,-0.0181585529353778,-0.0171396824113404,-0.0164610951872163,-0.0283409714427109,-0.00902570194218363,-0.0233339291273012,-0.0328137980924637,-0.0159044583671551,-0.0333135117984463,-0.020688327102444,-0.0541014294932874,-0.0181190964327155,-0.0362865069240485
"state_0708Dadra & Nagar Haveli",-0.0072109111938368,-0.0180069451088288,0.0521152564214291,-0.00585544765986254,0.000172587383281888,0.0106571855413578,-0.00207592409347661,-0.0129287702356471,0.00345616829774333,-0.0130727146674836,0.0130727146674836,-0.0124193048643264,-0.00672922711454471,0.0248530375377591,-0.00958417276932995,-0.0183729280242935,-0.000286961911728157,-0.00445405842932687,-0.00275663358476007,-0.0258449087859382,-0.0185377547302798,0.0628965064677828,-0.012396190500662,-0.00553892943951551,-0.00773290996654607,-0.0142914835782803,-0.00260737009699815,-0.00715662647096043,1,-0.00253220134688537,-0.00531095856244933,-0.00251580469440809,-0.0100589171839878,-0.00701547455105161,-0.00669955555071696,-0.00675877777585837,-0.00759778412464112,-0.0100396795117501,-0.00789521641148597,-0.00240939606372385,-0.0125380029381344,-0.0144116119761456,-0.00724010235440241,-0.00625691449431463,-0.00590584104852004,-0.00567201942991972,-0.0097654827250468,-0.00310999700825775,-0.00804020011315473,-0.0113066900005116,-0.00548021840924163,-0.0114788769551127,-0.0071286018313801,-0.0186417948370841,-0.00624331891956567,-0.0125032854725946
"state_0708Daman & Diu",-0.00093469316781905,0.0280034444040623,0.0284011286754934,0.00339639857848801,0.00698083821322174,-0.0244465967368625,-0.00994046557992876,-0.00418586927128288,-0.0145529583297077,-0.0167736405366831,0.0167736405366831,-0.00787430200580799,-0.00690996881736988,0.0122356178882915,-0.00827042911983723,-0.00319220845577367,-0.00029466948106556,-0.00457369090588808,-0.00283067457635401,0.0099794338516024,-0.0163614962816669,-0.00452893023995716,-0.0127291423451993,-0.00568770069091118,-0.0079406097946806,-0.0146753414915389,-0.00267740198970313,-0.00734884778151384,-0.00253220134688537,1,-0.0054536066969189,-0.00258337721302249,-0.0103290917210438,-0.0072039046329919,-0.00687950029888247,-0.0069403131860054,-0.00780185457986786,-0.0103093373402313,-0.0081072756620199,-0.00247411053092423,-0.0128747637522168,-0.0147986964428792,-0.00743456576097262,-0.00642497025480695,-0.00606446725471428,-0.00582436537291631,-0.0100277758453113,-0.00319352906112392,-0.008256153510863,-0.0116103787257052,-0.00562741272893491,-0.011787190485356,-0.00732007042234948,-0.019142498660176,-0.00641100951369473,-0.0128391138031007
"state_0708Delhi",0.00863381926768605,0.055668821479018,-0.029969392375829,0.00820733573024747,0.010337649735702,-0.0243732838457136,-0.0240727740012799,-0.00114071608012276,-0.0136149743769684,-0.119169459752594,0.119169459752594,-0.00199333349308866,0.0163591023053427,0.0145300815762718,-0.0263170006319637,-0.0022914809327588,-0.000618030396944405,-0.00722661327044017,0.0111820539378409,-0.0511115026770693,0.0326910353163466,-0.0400306153221855,-0.0266976982749309,-0.0119292025186699,-0.0166543824140114,-0.0307795944611279,-0.00561549777221229,-0.0154132395898047,-0.00531095856244933,-0.0054536066969189,1,-0.00541829319631827,-0.0216639084351619,-0.0151092404403907,-0.0144288451083972,-0.0145563921236395,-0.0163633616397863,-0.0216224762250612,-0.0170039421028541,-0.00518912073275097,-0.0270031199824014,-0.0310383152125519,-0.0155930217535462,-0.0134755282514589,-0.0127194207255957,-0.0122158386757507,-0.0210319381013636,-0.00669800627523248,-0.0173161937677643,-0.0243512390445137,-0.0118027564648439,-0.0247220784051124,-0.01535288287211,-0.0401488678184785,-0.0134462474369831,-0.0269283489130185
"state_0708Goa",0.000489744038529836,0.0360815813687417,-0.00860399272048681,0.00349633897268512,-1.68183751980161e-05,-0.00799960924380071,-0.031593283946586,0.00714189242762203,-0.0185753055316466,-0.0233720536719244,0.0233720536719244,0.00108469109050115,-0.00686522499891024,-0.00624052279219139,0.0193487449817181,-0.000324205521395582,-0.000292761420680347,-0.00454407508547803,-0.00281234523324035,-0.0287258855141107,-0.0132525948277983,-0.0157924131524433,-0.0126467178872309,-0.00565087137172741,-0.00788919231184124,-0.0145803148954561,-0.00266006512585111,-0.00730126210930702,-0.00251580469440809,-0.00258337721302249,-0.00541829319631827,1,-0.0102622082057914,-0.00715725750480572,-0.00683495377190211,-0.00689537288000435,-0.00775133557257469,-0.0102425817396278,-0.00805477897497315,-0.00245809003135357,-0.012791396358356,-0.0147028710919512,-0.00738642504290309,-0.00638336692629712,-0.00602519827549357,-0.00578665111488845,-0.0099628434275227,-0.00317285014226169,-0.00820269280163898,-0.0115351985488276,-0.00559097378974632,-0.0117108654070293,-0.00727267109091629,-0.0190185460769502,-0.0063694965845741,-0.0127559772517742
"state_0708Gujrat",-0.00309219645159048,0.156531437009975,0.119449532950182,0.0080874730786416,-0.00178405123337156,-0.0409661012429427,-0.0111605361256525,-0.0238392473629563,0.0100635354192859,-0.0434425420162731,0.0434425420162731,-0.00600435538206373,-0.0261594756706198,0.0528049753328651,-0.0476388132588326,-0.0111298472034717,-0.00117054511100689,-0.0175256220537697,0.00632784188677354,0.0123906863934493,-0.0316130132220302,0.00342085664061373,-0.0505652478348418,-0.0225938234680557,-0.031543280084455,-0.0582963297492073,-0.0106357122492368,-0.029192564533846,-0.0100589171839878,-0.0103290917210438,-0.0216639084351619,-0.0102622082057914,1,-0.0286167923390515,-0.0273281284913757,-0.0275697016174024,-0.0309920888386336,-0.0409528139041277,-0.0322053436122333,-0.00982815721393731,-0.0511437143440471,-0.0587863449850783,-0.029533070654228,-0.0255225532448406,-0.0240904910484082,-0.0231367102806467,-0.0398343389600442,-0.0126859755406006,-0.0327967460115988,-0.046121070988277,-0.0223543355546896,-0.0468234380609336,-0.0290782493460402,-0.0760416658626278,-0.0254670955937882,-0.0510020984783306
"state_0708Haryana",0.0280234827032439,-0.00899092870562335,-0.076654792892569,-0.0062933441441697,-0.00720704858195774,-0.0626047128247997,-0.0287657529099033,0.0123851446445326,0.0209654313241406,-0.00900461671849364,0.00900461671849364,-0.0096078775876031,0.0569491537577795,0.0346377065788996,-0.0372393451045618,-0.0303862595509581,-0.000816383044707602,-0.00996196570480093,-0.00639029970347906,-0.0299623441731994,0.023420073416987,-0.0562744155307873,-0.03526614275322,-0.01575779884177,-0.0219994930508488,-0.0406580957267553,-0.00741775354660985,-0.020360013888327,-0.00701547455105161,-0.0072039046329919,-0.0151092404403907,-0.00715725750480572,-0.0286167923390515,1,-0.0190596847008519,-0.0192281670622248,-0.0216150711408022,-0.0285620627432687,-0.022461241541831,-0.00685453369948428,-0.0356695874778712,-0.0409998511418781,-0.0205974959133308,-0.0178004072894442,-0.0168016322016479,-0.0161364289216924,-0.0277819954297085,-0.00884768578289176,-0.0228737082523369,-0.0321666034093268,-0.0155907707878352,-0.0326564611379454,-0.0202802860929553,-0.0530343735730763,-0.0177617289970808,-0.0355708191428568
"state_0708Himachal Pradesh",0.0345067679885125,-0.0409905365174223,-0.0793591703216137,-1.68038501118323e-05,-0.00904548277587671,-0.0787723453566359,0.00740665157982635,0.0219229735856698,-0.0156904251838402,0.0354866091935554,-0.0354866091935554,0.00151129268502432,-0.0144941877770047,0.0521276550027135,-0.0348565840878102,-0.0404350434295713,-0.00077961989868089,-0.0111566994961879,-0.00748923919246071,-0.0777969030058729,0.028763272498899,-0.021073796051374,-0.0336780471108513,-0.0150481977989356,-0.0210088176800964,-0.038827191079937,-0.00708371922468732,-0.0194431671108496,-0.00669955555071696,-0.00687950029888247,-0.0144288451083972,-0.00683495377190211,-0.0273281284913757,-0.0190596847008519,1,-0.0183622893126998,-0.0206417069562185,-0.0272758634643527,-0.0214497728348058,-0.00654586214516987,-0.0340633240190892,-0.039153556655143,-0.0196699549080594,-0.0169988240416366,-0.0160450255302026,-0.0154097775089735,-0.0265309239363199,-0.00844925912946941,-0.0218436654530183,-0.0307180854054169,-0.0148886913082857,-0.0311858839900346,-0.0193670295966434,-0.0506461436453829,-0.016961887500084,-0.0339690033936653
"state_0708Jammu & Kashmir",0.0104121518948864,-0.0489960593865906,-0.0605800651189801,-0.00817020536470527,-0.008292317632972,-0.069433693084303,-0.0122302330881917,0.0447100001448176,0.0155775697164188,-0.0174297632026319,0.0174297632026319,0.00173189832447597,0.000961456665521739,-0.124876653884768,-0.0341759831014538,0.192449907198094,-0.000786511523777227,-0.0122077813782081,-0.00755544200340202,-0.0718287018241383,-0.0214539774134855,-0.0488838721827091,-0.0339757517680388,-0.0151812197212331,-0.0211945298398393,-0.0391704127509341,-0.00714633735079995,-0.0196150393510238,-0.00675877777585837,-0.0069403131860054,-0.0145563921236395,-0.00689537288000435,-0.0275697016174024,-0.0192281670622248,-0.0183622893126998,1,-0.0208241739581629,-0.0275169745820002,-0.0216393829165441,-0.00660372576294462,-0.0343644344179521,-0.0394996633078993,-0.0198438318896825,-0.0171490889625265,-0.0161868591350918,-0.0155459956963047,-0.0267654499939061,-0.00852394825215215,-0.0220367574372776,-0.0309896248169214,-0.0150203032372098,-0.0314615586118674,-0.0195382288020676,-0.0510938416005902,-0.0171118259118681,-0.0342692800241843
"state_0708Jharkhand",-0.0192348278571868,9.50576786117895e-05,0.076805169597205,-0.00779785529406826,-0.00875193161520155,0.0390725660839045,0.00620932715048388,-0.00634628139445759,0.00426398688114538,0.0128651355161746,-0.0128651355161746,-0.00287284556605516,-0.02017361067436,0.0067467012309051,-0.012798153167224,-0.00590237932469222,-0.000884145768269199,0.0808302860413934,-0.00849334291079144,0.022060056761216,-0.00947924458111973,0.0454665098137358,-0.0381933592087362,-0.0170657527168077,-0.0238255299533216,-0.0440328636365611,-0.00803345372104108,-0.0220499681344289,-0.00759778412464112,-0.00780185457986786,-0.0163633616397863,-0.00775133557257469,-0.0309920888386336,-0.0216150711408022,-0.0206417069562185,-0.0208241739581629,1,-0.0309328164900362,-0.0243256052267015,-0.00742348460464199,-0.0386302912939706,-0.0444029859779987,-0.022307162020073,-0.0192779049987564,-0.018196227993046,-0.0174758104527193,-0.0300880007889811,-0.00958207546648421,-0.0247723081550247,-0.0348365469719896,-0.0168848607348381,-0.0353670646505848,-0.0219636226457456,-0.057436416975566,-0.0192360162694231,-0.038523324832598
"state_0708Karnataka",-0.00879260374517649,0.10741334709318,0.0646949776151604,0.00818959262501065,0.00814095376013063,0.0577688118544166,-0.0112283102051198,0.00226545703665885,-0.0219610466944242,-0.0309659538414268,0.0309659538414268,0.00732940068745664,-0.0273966651379073,0.025985300364555,-0.0371404669136778,0.0121036066632284,-0.00116830644428573,-0.0181337834518639,0.0281257855932513,0.0120675440913846,-0.00313687704108758,-0.041312970384398,-0.0504685418330495,-0.0225506127961859,-0.0314829535828304,-0.0581848380586191,-0.0106153714568199,-0.029136733774209,-0.0100396795117501,-0.0103093373402313,-0.0216224762250612,-0.0102425817396278,-0.0409528139041277,-0.0285620627432687,-0.0272758634643527,-0.0275169745820002,-0.0309328164900362,1,-0.0321437509146737,-0.00980936087000812,-0.0510459020253883,-0.0586739161405827,-0.0294765886768978,-0.0254737413792209,-0.0240444180008438,-0.0230924613381147,-0.0397581558142262,-0.0126617136210827,-0.0327340222573978,-0.0460328644717706,-0.022311582903301,-0.0467338882677665,-0.029022637214086,-0.0758962362288829,-0.0254183897909454,-0.0509045570000014
"state_0708Kerala",-0.0102248883299245,0.0366405020158058,-0.0032970425252978,0.0213708780299133,-0.0079716522196579,-0.0462734399199585,-0.161648136411699,0.03384821668984,-0.0515737744028267,-0.00175682190880785,0.00175682190880785,0.0125184218708171,-0.0215447714206278,-0.086545086054277,0.0906876291626584,0.0613958247931507,-0.000918757635816153,-0.0134537256051425,-0.00882583385333764,0.0764175253907921,-0.0345119328988456,-0.0594302199397012,-0.0396885238494998,-0.0177338298527405,-0.024758233718362,-0.0457566287650853,-0.0083479412706229,-0.0229131635528847,-0.00789521641148597,-0.0081072756620199,-0.0170039421028541,-0.00805477897497315,-0.0322053436122333,-0.022461241541831,-0.0214497728348058,-0.0216393829165441,-0.0243256052267015,-0.0321437509146737,1,-0.0077140935461457,-0.0401425606204306,-0.0461412403749516,-0.0231804258695724,-0.020032581793434,-0.018908560117138,-0.0181599402176958,-0.0312658630096161,-0.00995718728486073,-0.0257420756746235,-0.0362003016748711,-0.0175458564487292,-0.0367515876569463,-0.0228234378765621,-0.0596848942381501,-0.0199890532358313,-0.0400314067172135
"state_0708Lakshadweep",-0.00423423929895304,0.0659997627299328,0.0579709372231606,0.000210642072334147,-0.00455238024589821,0.0501658909353598,-0.00860027337289685,0.00715931206895659,0.0309863318894325,-0.0314600486820782,0.0314600486820782,0.000926278447770664,-0.00657485301849097,-0.087059812163404,-0.0110486664227149,0.124447440843675,-0.000280378765556147,-0.0043518786051082,-0.00269339410562114,-0.0387583586472119,-0.0221771676354593,0.119302528029674,-0.0121118115266516,-0.00541186176730507,-0.0075555105467445,-0.0139636249964605,-0.00254755484705819,-0.00699244747634943,-0.00240939606372385,-0.00247411053092423,-0.00518912073275097,-0.00245809003135357,-0.00982815721393731,-0.00685453369948428,-0.00654586214516987,-0.00660372576294462,-0.00742348460464199,-0.00980936087000812,-0.0077140935461457,1,-0.0122503706682242,-0.0140809975484605,-0.00707400835325031,-0.00611337564466623,-0.005770356117233,-0.00554189856206303,-0.00954145438681979,-0.00303865107674519,-0.00785575120046261,-0.0110473050788335,-0.00535449761715221,-0.0112155419207322,-0.00696506574542657,-0.0182141364778928,-0.00610009196377307,-0.0122164496503805
"state_0708Madhya Pradesh",-0.00368725360940463,-0.0340856520004261,-0.0303834146150448,-0.00517409558739568,-0.00503385260704601,-0.00793968893523966,0.0239221293718591,-0.024960101096222,0.0270533164793967,0.000212593865915335,-0.000212593865915338,-0.00650119604480757,-0.0331569261295536,0.0814208268157427,-0.0656214796389492,-0.0330136116958996,-0.001459033589065,-0.0189569719348238,0.0266585859096241,0.020838960830158,-0.0119621607476275,0.0362347314367632,-0.0630273830001286,-0.0281622186409382,-0.0393173272176051,-0.0726638404821835,-0.0132569529096562,-0.036387262485946,-0.0125380029381344,-0.0128747637522168,-0.0270031199824014,-0.012791396358356,-0.0511437143440471,-0.0356695874778712,-0.0340633240190892,-0.0343644344179521,-0.0386302912939706,-0.0510459020253883,-0.0401425606204306,-0.0122503706682242,1,-0.0732746231692237,-0.0368116885607859,-0.0318127529751826,-0.030027749709287,-0.0288389034497355,-0.0496517716357065,-0.0158125169630086,-0.0408797179987854,-0.0574879097805278,-0.0278637073691658,-0.0583633797996445,-0.0362447735743276,-0.094782630433086,-0.0317436274242949,-0.06357189833426
"state_0708Maharastra",-0.0243890388405035,-0.102786356190212,0.125803800145494,0.00225129437427291,0.00406755279414233,-0.0529938470738346,-0.0347268663172709,0.0353689009830039,-0.0178980929234791,-0.079816861001199,0.079816861001199,0.011445159475644,-0.0352644000791961,0.030248608468717,-0.0659446661764761,-0.00645421624268727,0.0199118538719171,-0.026030417650485,0.0500136946556426,-0.0368067716584972,-0.0256358693368873,-0.048305563788329,-0.072445842623487,-0.0323706230923399,-0.0451926887076899,-0.0835223184179636,-0.0152379978105847,-0.0418247714894401,-0.0144116119761456,-0.0147986964428792,-0.0310383152125519,-0.0147028710919512,-0.0587863449850783,-0.0409998511418781,-0.039153556655143,-0.0394996633078993,-0.0444029859779987,-0.0586739161405827,-0.0461412403749516,-0.0140809975484605,-0.0732746231692237,1,-0.0423126214232836,-0.0365666728612296,-0.0345149286901285,-0.0331484278945426,-0.0570714547024274,-0.0181754510635776,-0.0469885544293992,-0.0660785815064817,-0.0320275039655852,-0.0670848768690936,-0.0416609898317406,-0.108946416636017,-0.0364872175747547,-0.073071727283979
"state_0708Manipur",0.0485207435931563,-0.0549261160355968,-0.0753899115877316,-0.0118283758127756,-0.00362022584042905,-0.0802514472965195,0.0152493733538906,0.00756312758863891,-0.02354339636712,0.0130352480691784,-0.0130352480691784,-0.00405993087986311,-0.0197570708841665,-0.0846221387267563,0.175043471603811,-0.0225694257917254,-0.000842522734718381,0.0526414533309588,-0.00809350081501115,0.0247105270604535,-0.0567429436666735,0.0949859275916337,-0.0363953259784212,-0.0162623462838618,-0.0227038926981836,-0.0419599233745073,-0.00765526188236901,-0.0210119192102872,-0.00724010235440241,-0.00743456576097262,-0.0155930217535462,-0.00738642504290309,-0.029533070654228,-0.0205974959133308,-0.0196699549080594,-0.0198438318896825,-0.022307162020073,-0.0294765886768978,-0.0231804258695724,-0.00707400835325031,-0.0368116885607859,-0.0423126214232836,1,-0.0183703568146743,-0.0173396020435168,-0.0166530996838161,-0.0286715444630804,-0.00913097898108076,-0.0236060993118879,-0.0331965427832323,-0.0160899701748386,-0.0337020852191597,-0.020929638618391,-0.0547324760686634,-0.0183304400858477,-0.0367097577721107
"state_0708Meghalaya",-0.00829328128720442,-0.0463335677714557,0.0283701569732201,0.00211960323807284,-0.00313789599164705,0.00610386610986452,0.02008124899778,0.0307393919564751,0.00306796055208729,0.0257493254551602,-0.0257493254551602,0.0158545673894178,-0.0170741098853288,-0.207589607579059,0.388595370895933,-0.0332916714981278,-0.000728110246596217,0.0623261754573032,-0.00537279899876041,-0.0977063224979656,-0.0561673069654043,0.278833449395762,-0.0314529313941057,-0.0140539601782042,-0.0196207606394177,-0.0362618703287289,-0.00661569639282168,-0.0181585529353778,-0.00625691449431463,-0.00642497025480695,-0.0134755282514589,-0.00638336692629712,-0.0255225532448406,-0.0178004072894442,-0.0169988240416366,-0.0171490889625265,-0.0192779049987564,-0.0254737413792209,-0.020032581793434,-0.00611337564466623,-0.0318127529751826,-0.0365666728612296,-0.0183703568146743,1,-0.0149849272897687,-0.0143916502400737,-0.0247780201638487,-0.00789101478644634,-0.0204004498430002,-0.0286885349866841,-0.0139049923152653,-0.0291254260193775,-0.018087445842811,-0.0472999421911091,-0.0158412119946873,-0.0317246641336328
"state_0708Mizoram",-0.0131107705487489,-0.0617939109385199,0.00672677150277101,-0.00749427882992313,0.0296619519479056,-0.0719536629425446,0.0232306549466864,-0.0077412248032733,-0.0152155962234282,-0.0624963965079228,0.0624963965079228,-0.00059573789190914,-0.0161160871095942,-0.2133846638528,0.418244402854174,-0.0456115902926377,-0.000687256216477562,-0.0106671973491779,-0.00660196872912198,-0.0950033532958054,-0.0528537814284762,0.295407875837424,-0.0296881176005046,-0.0132653970243376,-0.0185198461146858,-0.0342272285290916,-0.00624449181087175,-0.0171396824113404,-0.00590584104852004,-0.00606446725471428,-0.0127194207255957,-0.00602519827549357,-0.0240904910484082,-0.0168016322016479,-0.0160450255302026,-0.0161868591350918,-0.018196227993046,-0.0240444180008438,-0.018908560117138,-0.005770356117233,-0.030027749709287,-0.0345149286901285,-0.0173396020435168,-0.0149849272897687,1,-0.0135841394061875,-0.0233877334775163,-0.00744825250251031,-0.0192557872095963,-0.0270788305799932,-0.0131247876999623,-0.0274912077985416,-0.0170725651146417,-0.0446459577540715,-0.0149523667203827,-0.0299446035040988
"state_0708Nagaland",-0.011413833015051,-0.0131473846307436,-0.0644070616707343,-0.000735184337354568,-0.00222539600294356,-0.0661088386047788,0.0241255858620063,0.0211280825114467,-0.0238433055171057,0.01314016591481,-0.01314016591481,0.00180534788204147,-0.0154780256477688,-0.201568468572556,0.418452541270751,-0.0417388622684666,-0.00066004665231912,-0.00913536341772124,-0.00634058631102793,-0.0875980245843202,-0.0506411866746153,0.277260062555034,-0.0285127179151191,-0.0127401989064064,-0.0177866160193464,-0.0328721182393971,-0.00599726247122135,-0.0164610951872163,-0.00567201942991972,-0.00582436537291631,-0.0122158386757507,-0.00578665111488845,-0.0231367102806467,-0.0161364289216924,-0.0154097775089735,-0.0155459956963047,-0.0174758104527193,-0.0230924613381147,-0.0181599402176958,-0.00554189856206303,-0.0288389034497355,-0.0331484278945426,-0.0166530996838161,-0.0143916502400737,-0.0135841394061875,1,-0.0224617759970921,-0.007153364366935,-0.0184934200385402,-0.0260067367082674,-0.0126051565283484,-0.0264027872583294,-0.0163966351708066,-0.0428783534420381,-0.0143603787952045,-0.0287590491346609
"state_0708Orissa",-0.00470718140360508,-0.0412605622805686,0.0131654959295827,0.00613171203371038,-0.00391285410238496,-0.0206356212505386,0.0345821645548721,-0.0372201233926911,-0.0235050256493335,0.0393742350307955,-0.0393742350307955,0.0011842850729765,-0.0248811885258056,0.0906083700724558,-0.0416339663086143,-0.0615288972819569,-0.00113639846629175,-0.0149956209097709,-0.0109165504194743,0.000479360400733553,0.0108734723380569,0.0348925152652497,-0.0490901799057655,-0.0219347260479423,-0.0306231129177985,-0.0565957339827325,-0.0103254517696596,-0.0283409714427109,-0.0097654827250468,-0.0100277758453113,-0.0210319381013636,-0.0099628434275227,-0.0398343389600442,-0.0277819954297085,-0.0265309239363199,-0.0267654499939061,-0.0300880007889811,-0.0397581558142262,-0.0312658630096161,-0.00954145438681979,-0.0496517716357065,-0.0570714547024274,-0.0286715444630804,-0.0247780201638487,-0.0233877334775163,-0.0224617759970921,1,-0.0123159056512838,-0.0318400132695082,-0.0447756466982235,-0.0217022243742846,-0.0454575246170191,-0.0282299910088775,-0.0738234106895177,-0.0247241802998893,-0.0495142869277828
"state_0708Pondicheri",-0.00758845047805763,0.0192184346391614,0.0218288424679335,-0.00738469801805184,-0.000120881622518712,0.0147766997205188,-0.0350930527786847,0.00223133612170772,-0.0280396902004999,-0.0442646980563536,0.0442646980563536,-9.46076609244743e-06,-0.00848667992993343,0.00563961548861687,0.000592230999719931,-4.00956823580005e-06,-0.000361906925634562,-0.00561731200857817,-0.00347657561853398,0.0429082945607609,0.00488030095089619,-0.0250500600694801,-0.0156336677807284,-0.00698551564801508,-0.00975249173434481,-0.0180239490788693,-0.00328832941665959,-0.00902570194218363,-0.00310999700825775,-0.00319352906112392,-0.00669800627523248,-0.00317285014226169,-0.0126859755406006,-0.00884768578289176,-0.00844925912946941,-0.00852394825215215,-0.00958207546648421,-0.0126617136210827,-0.00995718728486073,-0.00303865107674519,-0.0158125169630086,-0.0181754510635776,-0.00913097898108076,-0.00789101478644634,-0.00744825250251031,-0.007153364366935,-0.0123159056512838,1,-0.0101400359612404,-0.0142596255807762,-0.00691147122748827,-0.0144767821051164,-0.00899035818840836,-0.0235104185680002,-0.00787386849469665,-0.0157687324372448
"state_0708Punjab",0.0113286073926495,-0.0525659085093223,-0.0632195693733446,-0.00271258738357317,-0.00381342208221133,-0.045630427366198,-0.0529057193702968,0.0255058723832461,0.00127776646956817,-0.0292505975257217,0.0292505975257217,-0.00131158896285115,0.643962976297627,-0.133036763295133,-0.0322541099934312,-0.0538661999245377,-0.000935629229448384,-0.0145223009947272,-0.00261391695276282,-0.0811615287674704,0.0702313266177566,-0.0647613149690551,-0.0404173435298292,-0.0180594848014909,-0.0252128812142376,-0.04659688000927,-0.00850123857926138,-0.0233339291273012,-0.00804020011315473,-0.008256153510863,-0.0173161937677643,-0.00820269280163898,-0.0327967460115988,-0.0228737082523369,-0.0218436654530183,-0.0220367574372776,-0.0247723081550247,-0.0327340222573978,-0.0257420756746235,-0.00785575120046261,-0.0408797179987854,-0.0469885544293992,-0.0236060993118879,-0.0204004498430002,-0.0192557872095963,-0.0184934200385402,-0.0318400132695082,-0.0101400359612404,1,-0.0368650654337328,-0.0178680595504602,-0.0374264749484072,-0.0232425557747048,-0.060780916999856,-0.0203561219493108,-0.0407665229225629
"state_0708Rajasthan",0.0136457250023302,0.145970389043338,-0.0397447459491946,-0.00120337440244312,-0.013623108361163,-0.0985163656355872,0.0329833270567896,-0.0133458792443307,0.0623372832581147,0.017572819141929,-0.017572819141929,-0.0176284371857563,-0.0165564049097129,0.0653262861370285,-0.0601252732130414,-0.0228827746191821,-0.00131574705902266,-0.0204222722235661,0.0273139592028942,0.0395527057505927,0.00785660261008975,-0.0200892858271171,-0.0568376865630462,-0.0253965067220275,-0.0354561115266485,-0.0655277816277055,-0.0119550344373315,-0.0328137980924637,-0.0113066900005116,-0.0116103787257052,-0.0243512390445137,-0.0115351985488276,-0.046121070988277,-0.0321666034093268,-0.0307180854054169,-0.0309896248169214,-0.0348365469719896,-0.0460328644717706,-0.0362003016748711,-0.0110473050788335,-0.0574879097805278,-0.0660785815064817,-0.0331965427832323,-0.0286885349866841,-0.0270788305799932,-0.0260067367082674,-0.0447756466982235,-0.0142596255807762,-0.0368650654337328,1,-0.0251273111868225,-0.0526317186264096,-0.0326853025131444,-0.0854743634239957,-0.0286261980117832,-0.057328726971633
