"","miss_DIST_FROM_NEAREST_PRIMARY_CLASS","miss_dmean_num_ENROLLMENT_COST","miss_father_educ","AGE","HH_SIZE","SECTORRural","SECTORUrban","SEXMale","RELIGIONChristian","RELIGIONHindu","RELIGIONJain","RELIGIONMuslim","RELIGIONOther","RELIGIONSikh","RELIGIONZoroastrian","SOCIAL_GROUPOther Backward Class","SOCIAL_GROUPScheduled Caste","SOCIAL_GROUPScheduled Tribe","state_0708Andhra Pardesh","state_0708Arunachal Pradesh","state_0708Assam","state_0708Bihar","state_0708Chandigarh","state_0708Chhattisgarh","state_0708Dadra & Nagar Haveli","state_0708Daman & Diu","state_0708Delhi","state_0708Goa","state_0708Gujrat","state_0708Haryana","state_0708Himachal Pradesh","state_0708Jammu & Kashmir","state_0708Jharkhand","state_0708Karnataka","state_0708Kerala","state_0708Lakshadweep","state_0708Madhya Pradesh","state_0708Maharastra","state_0708Manipur","state_0708Meghalaya","state_0708Mizoram","state_0708Nagaland","state_0708Orissa","state_0708Pondicheri","state_0708Punjab","state_0708Rajasthan","state_0708Sikkim","state_0708Tamil Nadu","state_0708Tripura","state_0708Uttar Pradesh","state_0708Uttaranchal","state_0708West Bengal"
"RELIGIONJain",0.0149751496220841,0.00921630586267516,-0.00270568632040924,-0.00411262603412992,-0.0417569619798331,-0.00554122287111307,0.00554122287111307,0.00846062364621928,-0.0340298321613595,-0.438594959728884,1,-0.105921707792054,-0.00122493374130904,-0.0219836469434832,-0.0121607992826172,-0.170148276103913,-0.0999088811291926,0.478890744033803,-0.0417479026738781,0.0957476444426559,-0.0232217094217093,-0.077142022917307,-0.0112551344260195,-0.0235380569255528,-0.00822667009963281,-0.00754434312198171,-0.0240873818758695,0.0186063591949608,-0.0462130033319466,-0.0350113758339818,-0.0295078953002223,-0.0314064449147193,-0.00981765166266768,-0.0353462386989783,0.0826138235481317,-0.00984707069589832,-0.0629929962377799,-0.0595895906690505,0.178455475026211,0.407619693413785,0.403016862876936,0.410788553426636,-0.0398019504161917,0.000901895729498083,-0.0285956603578536,-0.058317141681217,-0.00990441999360374,-0.00810283746469554,-0.0307306180304785,-0.0986933923751121,-0.0291955793076754,-0.0594702753985965
"RELIGIONMuslim",-0.00880628423357553,0.0172672553562632,-0.0200266060550219,0.00105532451640741,0.134390579674624,-0.0929424393299992,0.0929424393299992,0.00485881736705069,-0.0566668210607786,-0.730352767628187,-0.105921707792054,1,-0.00203977206824501,-0.0366073914704188,-0.0202502860911359,0.0385443817858738,-0.190393202845339,-0.144921588775203,-0.0298011358307019,-0.0405233013867147,0.0555943975828089,0.00910789812736302,-0.0134397462613454,-0.052217533751654,-0.019148929069573,-0.00739553440997943,0.00230871595577877,-0.000976945197507615,-0.0112226205609358,-0.0311061635615538,-0.040489381394075,0.173468019676245,-0.00712845877103771,0.00589376370049877,0.048640405302708,0.104969313870937,-0.0400744035407434,-0.0087884122346605,-0.0219675817784389,-0.0390062640411996,-0.0455822692096746,-0.0419168575517407,-0.0693399606915905,-0.00245994543709552,-0.057811260447703,-0.0217101592990079,-0.040033233758505,-0.0508116492549716,-0.0120151285295977,0.0903333357972774,0.0215015324346806,0.109447211441401
"RELIGIONOther",-0.000240854170387204,-0.00118178375740115,-0.00100309205526328,0.000510227144219401,-0.00252755065339154,-8.94363139146532e-05,8.9436313914654e-05,0.00195856410091141,-0.000655324603207925,-0.00844617941663228,-0.00122493374130904,-0.00203977206824501,1,-0.000423346922253383,-0.000234184844837517,-0.00392070918628441,-0.00231969202629718,-0.00197255785803285,-0.00119056248919262,-0.000527906646552984,-0.000735998124415066,-0.00150809893203664,-0.000242397011578455,-0.000694723008102189,-0.00022691168498918,-0.000227321799515716,-0.000495481494002758,-0.000239301480515602,-0.00101150520674691,-0.000688020897449348,-0.000589594779484908,-0.000634627181901791,-0.000773124515596443,-0.000962082377364917,-0.000696111804670302,-0.00021812278215944,-0.00124493690686281,0.0171920760542207,-0.000667542966147071,-0.000611404322269592,-0.000536473061606104,-0.000523029308928713,-0.000980464612132887,-0.000275870088933555,-0.000779281730119122,-0.00114307817136281,-0.000514065128869682,-0.00102865134289511,-0.000708088650871393,-0.00192296136564822,-0.00058894660042637,-0.00125833452581833
"RELIGIONSikh",0.076520549417717,0.057922416147493,-0.00377771819796857,-0.0079028755767099,-0.00108469867143304,0.00667658943017838,-0.00667658943017838,0.00538789111203471,-0.0117609828388548,-0.151581934643174,-0.0219836469434832,-0.0366073914704188,-0.000423346922253383,1,-0.00420286973476322,-0.0642273271942105,-0.0357881925680156,0.176294117241055,-0.0194014516450688,0.403422327157635,-0.0113681164476126,-0.0251399191795312,-0.0025245454390989,-0.0124680583272038,-0.00407233975351779,-0.0040796999989561,-0.00709187696073741,-0.00429469699731463,-0.0167872233159208,-0.0103842974505933,-0.00906181873264825,-0.0113895302556528,0.0838963914525914,-0.0172663047814575,-0.011845795759275,-0.00391460702862082,-0.0185637288903058,-0.0246245375438778,0.0439445169387785,0.0807099937130677,-0.00962797740263556,-0.00767909271635996,-0.0152532553529619,-0.00495098668023686,-0.0139856172188644,-0.0205146009949634,-0.00922582660426845,-0.0184610050222552,-0.0127079289112217,-0.034511012573966,-0.0105697097694711,-0.00274166355667578
"RELIGIONZoroastrian",-0.00239113278024246,-0.00532885432604383,0.00984535629154004,0.000518522318170184,0.0069106731961169,-0.053827313036775,0.053827313036775,-0.00371184091414161,-0.00650587921270366,-0.0838513048720324,-0.0121607992826172,-0.0202502860911359,-0.000234184844837517,-0.00420286973476322,1,-0.0379204429649195,-0.0192466782194151,-0.0172388596938206,-0.00899217339479585,-0.00524090940773708,-0.00620341546767058,-0.0126634174312485,-0.00240644967568355,-0.00223277182882275,-0.00225271568818352,-0.00225678719040328,0.00965062412060658,-0.0023757181098381,0.0046975020421535,-0.00565351246523683,-0.00585333192285348,-0.00630040100792559,-0.00767536376665747,0.0281792121926607,-0.00691080313112658,-0.00216546192120511,0.0216184445452618,0.043854871852955,-0.0066271796996884,-0.00475087591270375,-0.00532595437835418,-0.00519248856515051,-0.00973377820352119,-0.00273876101739995,-0.00146699523236731,0.0238334443070868,-0.00510349469491902,-0.00456769039679171,-0.00702970590750148,-0.016225387028695,-0.00584689698262594,-0.0124923929211917
"SOCIAL_GROUPOther Backward Class",-0.000357383482944936,0.0102355224740523,0.00017600617549102,-0.0173242609570284,0.0567408178222301,0.0424167336283761,-0.0424167336283761,0.000960777499260167,-0.0596323230607102,0.114224507931177,-0.170148276103913,0.0385443817858738,-0.00392070918628441,-0.0642273271942105,-0.0379204429649195,1,-0.385554428806168,-0.327857495572207,0.0401222911159633,-0.0835498157557222,-0.0496769533732641,0.149078264164582,-0.0234851661976171,0.00171038750382418,-0.0273621287679693,0.0135430860384832,-0.0479372368072734,-0.0266820072586723,0.0237778940202634,-0.0299059120222175,-0.0723113747966003,-0.0675390557977132,0.0133608594452979,0.0068685953298406,0.0700996349591354,-0.0358951030764775,0.0155408082223724,-0.0402609982530343,0.020590773626581,-0.0990246902285775,-0.0887245564486551,-0.0823987220217012,-0.00919366568300162,0.0376858522244423,-0.0791293670766415,0.0350886940094116,0.00139586302885055,0.133077371145133,-0.06066927768845,0.134376687811765,-0.0359636977178215,-0.172570535930062
"SOCIAL_GROUPScheduled Caste",-0.0130588226930477,-0.014385255229144,-0.00882099664017954,-0.0075594181539238,-0.0206937909909729,0.0601291144952611,-0.0601291144952611,-0.00453656130948199,0.0566987421073608,0.19562252770786,-0.0999088811291926,-0.190393202845339,-0.00231969202629718,-0.0357881925680156,-0.0192466782194151,-0.385554428806168,1,-0.193977258221556,0.00856667414825523,-0.0419382038204011,-0.036072030718213,0.0196787120946671,0.00337284681368685,-0.0189882201529894,-0.0192781540993483,-0.0158606018859735,0.0301723980378971,-0.0136602075075337,-0.0378849392251523,0.0361449744252084,0.0258460676583911,-0.024481134169127,-0.00414012862435448,-0.00349384628317591,-0.033615437577342,-0.0214497430666602,-0.0143246652538131,-0.0320696639625368,-0.0569517542309783,-0.0589821648950911,-0.0516440080124419,-0.0501041614833145,0.00667090367970421,0.00393918539136532,0.0813139335443012,0.00826529639589808,-0.0302703848489302,0.0337972630817636,0.000897605411420179,0.0507835329418919,0.00925018783475263,0.0607952741902011
"SOCIAL_GROUPScheduled Tribe",0.0204350704937813,0.0767161506718258,0.00697826931231007,-0.0180537212294427,-0.0257976692558219,0.111372196825583,-0.111372196825583,0.00289181872143813,-0.0534379970570341,-0.189504678388922,0.478890744033803,-0.144921588775203,-0.00197255785803285,0.176294117241055,-0.0172388596938206,-0.327857495572207,-0.193977258221556,1,-0.0564473352602908,0.173149662947726,0.00559516041615278,-0.11424445341506,-0.0202697199341908,0.0939538246433362,0.066171732890071,-0.00597031064206931,-0.0385292803315487,-0.0154223530777135,0.00671101234892033,-0.0565592626342581,-0.0187623873001326,-0.0441157942255541,0.0530202164862672,-0.036316947562159,-0.0537137558392174,0.108565859359544,0.0529567498961512,-0.0337041521840387,0.0886316771835927,0.276285643539746,0.268661463763534,0.253500621882801,0.0502142882173989,-0.023068805199137,-0.0651650872947536,-0.0118466073210985,0.0712113158520478,-0.0807884845667506,0.0750739476292314,-0.15427848637133,-0.0422660862924584,-0.0560839946129428
"state_0708Andhra Pardesh",-0.0121561794350912,-0.0596459483566712,-0.0120029669379444,0.00609708891196057,-0.112063140963263,-0.00647456958058033,0.00647456958058033,0.0137758418860312,-0.0330749658682894,0.0688037098485044,-0.0417479026738781,-0.0298011358307019,-0.00119056248919262,-0.0194014516450688,-0.00899217339479585,0.0401222911159633,0.00856667414825523,-0.0564473352602908,1,-0.0266440390471354,-0.0371466487371653,-0.0761154402857998,-0.0122340483560464,-0.0350634474403067,-0.0114524865988953,-0.0114731855378891,-0.0250075053222738,-0.0120778134401777,-0.0510517994062174,-0.0347251844177117,-0.0297575081296379,-0.032030343859926,-0.0390204592352728,-0.0485573739153811,-0.0351335415568956,-0.0110089008404758,-0.0628333584627828,-0.0692506527683085,-0.0336916403153021,-0.0308582601537052,-0.0270763955985669,-0.026397874360807,-0.0494851458694409,-0.0139234720181896,-0.0393312207408034,-0.0576924341276467,-0.025945442164454,-0.0519171840798655,-0.0357380263837224,-0.0970540114377935,-0.0297247938076639,-0.0635095512799327
"state_0708Arunachal Pradesh",0.0493548968612952,0.180655479329017,-0.0036033670975765,-0.00605632965702367,-0.00346317221069721,-0.00637816943816348,0.00637816943816348,0.00538619170629745,-0.0135610640406284,-0.131093762029309,0.0957476444426559,-0.0405233013867147,-0.000527906646552984,0.403422327157635,-0.00524090940773708,-0.0835498157557222,-0.0419382038204011,0.173149662947726,-0.0266440390471354,1,-0.0164711747123306,-0.0337503047483899,-0.00542469252977752,-0.0155474635920691,-0.00507814066879775,-0.00508731877372931,-0.0110885639293269,-0.00535541649326944,-0.02263684978293,-0.0153974745746044,-0.0131947600139444,-0.0142025568321963,-0.0173020399758304,-0.0215307979729804,-0.0155785439850453,-0.00488145055608296,-0.0278609042858893,-0.0307063931597246,-0.0149391913630768,-0.0136828438524318,-0.0120059294081159,-0.0117050666860301,-0.0219421808155008,-0.00617379892966792,-0.0174398345609275,-0.0255813699056139,-0.0115044539792011,-0.0230205695163507,-0.0158465782634769,-0.0430346648560176,-0.0131802541748212,-0.0281607345642427
"state_0708Assam",-0.00751487246192898,0.0146522477046569,-0.00476932378006624,-0.000775455204149294,-0.0114860846500142,0.0113405131038077,-0.0113405131038077,-0.00670943836424176,-0.0176429287890827,-0.0210699782386564,-0.0232217094217093,0.0555943975828089,-0.000735998124415066,-0.0113681164476126,-0.00620341546767058,-0.0496769533732641,-0.036072030718213,0.00559516041615278,-0.0371466487371653,-0.0164711747123306,1,-0.0470540788890589,-0.00756301053137134,-0.0216759991901509,-0.00707985404644352,-0.00709264999828514,-0.0154594800192881,-0.00746642710456691,-0.0315598962271823,-0.0214668871508475,-0.0183959014074976,-0.0198009539348806,-0.0241221986006722,-0.03001785832544,-0.021719330925166,-0.00680563216461946,-0.0388431807646584,-0.042810311104606,-0.0208279567898673,-0.019076379276042,-0.0167384547701524,-0.0163189972760904,-0.0305914010199881,-0.00860740144571226,-0.0243143093780916,-0.0356650941853199,-0.0160393065828482,-0.0320948715035715,-0.0220930195830433,-0.0599981698009279,-0.0183756776227373,-0.039261198844077
