"outcome_id","outcome_variable","mechanism_family","tier","denominator","specification_id","adjustment_id","construction_id","fixed_effect","term","estimate","std.error","statistic","p.value","p_holm_within_spec","n","status","reason"
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state","ling_distance_dyen_noncognate_pct",0.000684936246018575,0.000658908099836491,1.03950193689916,0.299381430592463,1,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__nonzero_mean","region_main","nonzero_mean","region","ling_distance_nonzero_mean",0.015709875216739,0.00422352416873992,3.71961295569571,0.000233548188982176,0.00140128913389306,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__glottolog_mean","region_main","glottolog_mean","region","ling_distance_glottolog_nonhindi_mean",0.00421759999896721,0.00155310576681424,2.71559097202919,0.00695569555646728,0.0556455644517382,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region","ling_distance_dyen_noncognate_pct",0.00026081643796479,0.000215447902034604,1.21057775685789,0.226903108877911,1,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__nonzero_mean","state_main","nonzero_mean","state","ling_distance_nonzero_mean",0.0188208828753152,0.00323581266592497,5.81643154855975,1.49656428957815e-08,1.19725143166252e-07,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__glottolog_mean","state_main","glottolog_mean","state","ling_distance_glottolog_nonhindi_mean",0.00457485140392305,0.00125652159616863,3.64088561459877,0.000318283970248083,0.00254627176198466,355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state","ling_distance_dyen_noncognate_pct",0.000133079823511899,0.000351032017466527,0.379110214710228,0.704865557815333,1,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region","ling_distance_nonzero_mean",-0.00719379442717399,0.00428815216006201,-1.67759775275091,0.094350060475404,0.47175030237702,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region","ling_distance_glottolog_nonhindi_mean",0.003418524730615,0.00148755827254785,2.29807785933645,0.0221674736466395,0.155172315526476,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region","ling_distance_dyen_noncognate_pct",1.06670205282792e-05,0.000215008259189523,0.0496121431264488,0.960460773472151,1,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state","ling_distance_nonzero_mean",-0.000125503760007523,0.00363248384567412,-0.0345503972872403,0.972460490971082,1,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state","ling_distance_glottolog_nonhindi_mean",0.00233698449927953,0.000667255804758852,3.50238166923722,0.000528910317765318,0.00370237222435723,355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state","ling_distance_dyen_noncognate_pct",0.000191592883426284,0.00020473101372216,0.935827356798488,0.350090514696689,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region","ling_distance_nonzero_mean",0.000212657972598608,0.00167926484711263,0.126637541995986,0.899302581053306,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region","ling_distance_glottolog_nonhindi_mean",0.000430124401113266,0.000421471201126132,1.02053094010697,0.308206608144131,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region","ling_distance_dyen_noncognate_pct",-4.51349217517609e-05,9.14833684407874e-05,-0.493367510630902,0.622073335947456,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state","ling_distance_nonzero_mean",0.00117430355850791,0.00130724024514426,0.898307379129326,0.36971886958114,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state","ling_distance_glottolog_nonhindi_mean",0.000699447972411848,0.000591819311851435,1.18186067673883,0.238166779118555,1,355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state","ling_distance_dyen_noncognate_pct",0.000147549755902185,9.82384587866018e-05,1.50195511742199,0.134126608217052,1,355,"estimated",
