"model","term","estimate","std.error","statistic","p.value","partial_f","partial_p","model_f","model_p","nobs","r.squared","adj.r.squared","sigma","status"
"consumption_nominal","dependency_ratio_2001","-0.0493825041856943","0.066696008418209","-0.740411688148524","0.459379965374388","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","electricity_access_share_2001","-0.0467051596732129","0.0425784787577941","-1.09691940707636","0.273177590868989","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","log_population_density_2001","1.01224787735497","0.799536023252319","1.26604411548262","0.206056649803052","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200102","-36.5256816176752","2.89270859491624","-12.6268099323475","4.05593614664423e-32","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200103","-32.2922491639095","3.44475941387784","-9.374311899349","2.04056844036614e-19","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200104","-33.6184809479952","4.76653260078687","-7.05302654228052","5.52666707486025e-12","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200105","-38.8010961801411","2.61366831268527","-14.845455328751","6.63484489987553e-42","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200106","-37.7360847444606","3.12431345180938","-12.0782006436027","8.03369059823847e-30","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200107","-50.1340728552179","4.50321235021597","-11.1329577546601","5.32276313369333e-26","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200108","-41.5598561968703","3.03125444846672","-13.710447903142","8.31545839672844e-37","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200109","-47.2340405907515","3.06124026683383","-15.4297070708548","1.35983464952848e-44","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200110","-47.9466175913127","3.54819310599848","-13.512967349566","6.14062158595407e-36","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
