"row_id","measure","no_fe_f","region_f","state_f","state_partial_r2","n"
"nonzero_mean","Speaker-weighted distance from Hindi",11.7310860873077,3.23759689368722,0.754827158181466,0.00392351013785742,573
"top3_legacy","Top-three-language distance from Hindi",16.2958707765148,4.651733228125,1.95580382770535,0.011928222023753,573
"glottolog_mean","Genealogical distance from Hindi",10.4292910827103,0.324062107504826,0.283985335897605,0.000711176905150852,573
"dyen_noncognate","Lexical noncognacy with Hindi",5.28804038491174,0.0674778666770213,0.146354012148631,0.000375238125316488,573
"distant_share","Share speaking languages distant from Hindi",4.08345706213907,0.543955314764139,0.592111243370818,0.00376059134758401,573
"distance_shares_all","Language-distance composition (5 instruments)",102.281950550351,22.3672671927802,3.73330308681532,0.0408290886146006,573
"historical_1991","Historical 1991 speaker-weighted distance",9.97595565684142,0.308516702915651,0.0337474932371667,0.000318708966272108,89
