"specification_id","adjustment_id","construction_id","fixed_effect","tested_variable","n_excluded_instruments","excluded_instruments","estimate","std.error","p.value","standardized_effect","joint_f","joint_p","n","status","reason"
"unadjusted__nonzero_mean_hindi_urdu","unadjusted","nonzero_mean_hindi_urdu","none","cultivator_share_workers_2001",1,"ling_distance_nonzero_mean",-1.85824574879571,1.78765410579857,0.299018365879655,-0.132464390483148,1.08053618328348,0.299018365879655,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu","unadjusted","nonzero_mean_hindi_urdu","none","agricultural_labourer_share_workers_2001",1,"ling_distance_nonzero_mean",1.67814263842445,1.18178376750003,0.156151994294572,0.146216534693465,2.01642328313478,0.156151994294572,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","log_population_2001",1,"ling_distance_nonzero_mean",-0.119863302197956,0.0969935082064317,0.217047744717478,-0.155679867855621,1.52716914426646,0.217047744717478,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","urban_share_2001",1,"ling_distance_nonzero_mean",0.441024693696813,1.24295777854143,0.722856870444509,0.0317174764322872,0.125896327317119,0.722856870444509,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","adult_secondary_plus_share_2001",1,"ling_distance_nonzero_mean",-0.0162901550969788,0.655204483944721,0.980173192735937,-0.00288735516106391,0.000618154046638948,0.980173192735937,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","sc_share_2001",1,"ling_distance_nonzero_mean",-1.31317333379206,1.03814994233603,0.206418945158878,-0.208610610382894,1.60001458600744,0.206418945158878,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","st_share_2001",1,"ling_distance_nonzero_mean",4.19833702109578,2.48895286867519,0.0921921496022197,0.217925916455223,2.8452553694179,0.0921921496022197,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","muslim_share_2001",1,"ling_distance_nonzero_mean",0.690326233443875,0.710750272038312,0.331829463306485,0.0603781811999913,0.943353979683507,0.331829463306485,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","agricultural_worker_share_2001",1,"ling_distance_nonzero_mean",-0.435706157422102,1.40478589488931,0.756554063140065,-0.0295034445238708,0.0961982383544145,0.756554063140065,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","dependency_ratio_2001",1,"ling_distance_nonzero_mean",-1.80605897438533,1.22064150576827,0.139533925864915,-0.203092469742241,2.1892108324864,0.139533925864915,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","electricity_access_share_2001",1,"ling_distance_nonzero_mean",-3.2048388569017,2.51363954535252,0.202836862399785,-0.153624068056489,1.62557269111963,0.202836862399785,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","log_population_density_2001",1,"ling_distance_nonzero_mean",-0.0721203484474468,0.0860285443203615,0.402197158708799,-0.0862315068575812,0.702797946798393,0.402197158708799,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","literacy_share_2001",1,"ling_distance_nonzero_mean",0.135030786237954,0.993551094066071,0.891942679961445,0.0141025837509302,0.0184707776777163,0.891942679961445,573,"estimated",
