"beta","statistic","p.value","accepted","acceptance_component","specification_id"
-0.0193270577452779,8.30127601263458,0.00411058620969307,FALSE,NA,"unadjusted__nonzero_mean"
-0.0187748560954128,8.14640311313985,0.00447128409524465,FALSE,NA,"unadjusted__nonzero_mean"
-0.0182226544455477,7.98022585290949,0.00489440991746192,FALSE,NA,"unadjusted__nonzero_mean"
-0.0176704527956826,7.80173146318431,0.0053946871113113,FALSE,NA,"unadjusted__nonzero_mean"
-0.0171182511458176,7.60982137870526,0.0059911936363436,FALSE,NA,"unadjusted__nonzero_mean"
-0.0165660494959525,7.40331101353885,0.00670889986879802,FALSE,NA,"unadjusted__nonzero_mean"
-0.0160138478460874,7.18093330265021,0.00758083287185961,FALSE,NA,"unadjusted__nonzero_mean"
-0.0154616461962223,6.9413478668196,0.00865115275687429,FALSE,NA,"unadjusted__nonzero_mean"
-0.0149094445463572,6.68315835807007,0.00997956852053393,FALSE,NA,"unadjusted__nonzero_mean"
-0.0143572428964921,6.40494145528138,0.0116477359549194,FALSE,NA,"unadjusted__nonzero_mean"
-0.0138050412466271,6.10529213897831,0.0137686064821891,FALSE,NA,"unadjusted__nonzero_mean"
-0.013252839596762,5.78289129253249,0.01650018653643,FALSE,NA,"unadjusted__nonzero_mean"
-0.0127006379468969,5.43660331439159,0.0200658931283583,FALSE,NA,"unadjusted__nonzero_mean"
-0.0121484362970318,5.06561313784457,0.0247847318702494,FALSE,NA,"unadjusted__nonzero_mean"
-0.0115962346471667,4.66961350664651,0.031115930240489,FALSE,NA,"unadjusted__nonzero_mean"
-0.0110440329973017,4.2490538955966,0.0397243484568872,FALSE,NA,"unadjusted__nonzero_mean"
-0.0104918313474366,3.8054609626879,0.05157449060443,TRUE,1,"unadjusted__nonzero_mean"
-0.00993962969757148,3.34183509136334,0.0680608492115373,TRUE,1,"unadjusted__nonzero_mean"
-0.0093874280477064,2.86311592641184,0.0911773466841676,TRUE,1,"unadjusted__nonzero_mean"
-0.00883522639784132,2.37668886312503,0.123712325017373,TRUE,1,"unadjusted__nonzero_mean"
-0.00828302474797624,1.89287176866613,0.169417772862902,TRUE,1,"unadjusted__nonzero_mean"
-0.00773082309811116,1.42527704437709,0.233032518016567,TRUE,1,"unadjusted__nonzero_mean"
-0.00717862144824608,0.990895055557984,0.319945357891771,TRUE,1,"unadjusted__nonzero_mean"
-0.00662641979838098,0.60970814658403,0.435221311880813,TRUE,1,"unadjusted__nonzero_mean"
-0.0060742181485159,0.303649586419772,0.581818993942152,TRUE,1,"unadjusted__nonzero_mean"
-0.00552201649865082,0.0948047374012665,0.758267830904717,TRUE,1,"unadjusted__nonzero_mean"
-0.00496981484878574,0.00293467513954508,0.956816565224551,TRUE,1,"unadjusted__nonzero_mean"
-0.00441761319892066,0.0426628527304627,0.836435035658597,TRUE,1,"unadjusted__nonzero_mean"
-0.00386541154905558,0.220913719350225,0.638524044967752,TRUE,1,"unadjusted__nonzero_mean"
-0.0033132098991905,0.535291449176841,0.464690834006172,TRUE,1,"unadjusted__nonzero_mean"
-0.00276100824932542,0.973928738166349,0.324120302294629,TRUE,1,"unadjusted__nonzero_mean"
-0.00220880659946034,1.51693362952945,0.218591103800314,TRUE,1,"unadjusted__nonzero_mean"
-0.00165660494959524,2.13907895045299,0.144138250402866,TRUE,1,"unadjusted__nonzero_mean"
-0.00110440329973016,2.81303792279991,0.0940484423535345,TRUE,1,"unadjusted__nonzero_mean"
-0.000552201649865081,3.5124123559891,0.0614210981155005,TRUE,NA,"unadjusted__nonzero_mean"
0,4.21400545178731,0.040546721269239,FALSE,NA,"unadjusted__nonzero_mean"
0.000552201649865081,4.89911708138018,0.0272649785702777,FALSE,NA,"unadjusted__nonzero_mean"
0.00110440329973016,5.55392997749092,0.0187759929744249,FALSE,NA,"unadjusted__nonzero_mean"
0.00165660494959524,6.16922423379514,0.0132849040411254,FALSE,NA,"unadjusted__nonzero_mean"
0.00220880659946034,6.73970016092445,0.00967175049905981,FALSE,NA,"unadjusted__nonzero_mean"
0.00276100824932542,7.26314855103008,0.00724568092250295,FALSE,NA,"unadjusted__nonzero_mean"
0.0033132098991905,7.739632758016,0.00558074860298042,FALSE,NA,"unadjusted__nonzero_mean"
0.00386541154905558,8.17077383831729,0.00441245042559337,FALSE,NA,"unadjusted__nonzero_mean"
0.00441761319892066,8.55917461373057,0.0035745107762227,FALSE,NA,"unadjusted__nonzero_mean"
0.00496981484878574,8.90798373953809,0.00296077186993016,FALSE,NA,"unadjusted__nonzero_mean"
0.00552201649865082,9.22058291776612,0.002502271439959,FALSE,NA,"unadjusted__nonzero_mean"
0.0060742181485159,9.5003737808369,0.00215338518732696,FALSE,NA,"unadjusted__nonzero_mean"
0.00662641979838098,9.75064085865727,0.00188336627705638,FALSE,NA,"unadjusted__nonzero_mean"
0.00717862144824608,9.97447002599783,0.00167111290806332,FALSE,NA,"unadjusted__nonzero_mean"
0.00773082309811116,10.1747058345622,0.00150188435826913,FALSE,NA,"unadjusted__nonzero_mean"
0.00828302474797624,10.3539350696086,0.00136520734864639,FALSE,NA,"unadjusted__nonzero_mean"
0.00883522639784132,10.514487255042,0.00125351964662788,FALSE,NA,"unadjusted__nonzero_mean"
0.0093874280477064,10.6584455292901,0.0011612770641017,FALSE,NA,"unadjusted__nonzero_mean"
0.00993962969757148,10.7876633620714,0.00108435617316942,FALSE,NA,"unadjusted__nonzero_mean"
0.0104918313474366,10.9037840817981,0.00101964863014165,FALSE,NA,"unadjusted__nonzero_mean"
0.0110440329973017,11.0082612514196,0.000964781530899772,FALSE,NA,"unadjusted__nonzero_mean"
0.0115962346471667,11.102378673487,0.000917921889454203,FALSE,NA,"unadjusted__nonzero_mean"
0.0121484362970318,11.1872693108854,0.000877638070457596,FALSE,NA,"unadjusted__nonzero_mean"
0.0127006379468969,11.2639327461857,0.000842800312386457,FALSE,NA,"unadjusted__nonzero_mean"
0.013252839596762,11.3332510208582,0.000812508435014789,FALSE,NA,"unadjusted__nonzero_mean"
