"sample","predictor","fixed_effect","variable","domain","source","label","estimate","std.error","p.value","standardized_effect","n","n_states","population_1991","status","predictor_id"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",2.44489728774612,1.01452323772865,0.0189380576448831,0.290566232873594,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",-6.9996494021516,3.03883601993661,0.0249253024459682,-0.329073096389665,59,21,63491376,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",-0.0122103104995783,0.333315750790562,0.970905734290457,-0.00533691397113535,59,21,63491376,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-0.0943075713589704,0.180442406783407,0.60331941850329,-0.139147646933532,57,20,63208808,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.0542555963091597,0.117258253326149,0.645508668255717,0.0494005322380043,54,19,58722136,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",5.79659339108265,1.27099083427708,2.62663745048042e-05,0.724806482169349,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-0.167206578946088,1.67294941624263,0.920725102271676,-0.0156319867164743,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",-0.225847410535085,0.428168483111468,0.599843046370962,-0.072807325883053,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","none","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",0.0817229513805082,0.885726172461164,0.92679879550822,0.0115568022049265,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","log_population_1991","demography","PCA91","Log population",-0.55658331850895,0.259865540268822,0.0385114010600252,-1.3120087926828,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","female_share_1991","demography","PCA91","Female population share",2.06420927348404,0.37691210387022,2.75834919328321e-06,1.46701141282091,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.665582802386878,0.799014234349291,0.409914465681227,-0.286810826481379,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","sc_share_1991","demography","PCA91","Scheduled Caste share",-9.9589434978037,2.04623105099363,1.90404066431831e-05,-2.73685088512155,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","st_share_1991","demography","PCA91","Scheduled Tribe share",63.0566364124124,8.36563033750167,3.9618494598693e-09,7.41376828576301,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",1.64260194744986,7.40482299388697,0.825604770357399,0.123683169865693,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","main_worker_share_1991","economic_structure","PCA91","Main-worker share",4.16428586495756,1.63954131629033,0.0151847337238923,1.34626394497023,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",6.74339068477505,1.01797371838457,7.05591929849414e-08,4.00614200125625,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",37.72160619477,3.58352055024262,5.86720892929005e-13,2.69222739864002,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",-31.6033806023831,8.23372314000416,0.000442681784283793,-3.75593498088023,64,24,72333659,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",42.5970623033282,23.4913984670304,0.0779030796593747,2.00260704271143,59,21,63491376,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",1.67004858894908,1.71876860266712,0.33753220847378,0.729949139880189,59,21,63491376,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",0.660374513747047,0.639119014576537,0.308375069480676,0.974360365330697,57,20,63208808,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",1.04762873492882,0.71747192990535,0.153423609719089,0.953881638281316,54,19,58722136,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",17.4436630152399,4.77183299967443,0.000812702691358006,2.18115696120306,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-6.18238015657894,15.5659030955094,0.693583825822875,-0.577984939904766,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",4.51833992971055,4.05041566303355,0.2720167965716,1.4565951716402,61,24,72116636,"estimated","census_2001_ld"
"exact_one_to_one","ling_distance_nonzero_mean_2001","state","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",4.78314537531851,3.61982427669016,0.19471325470085,0.676405637414969,61,24,72116636,"estimated","census_2001_ld"
"preferred_geography","ling_distance_helms_lim_1991","none","log_population_1991","demography","PCA91","Log population",0.0388797606438088,0.0515509124234008,0.451344617286543,0.0831575984357095,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","female_share_1991","demography","PCA91","Female population share",0.623709259573463,0.186734056931436,0.000947910265139611,0.511833878620702,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.88524074798301,0.315975787320674,0.00542938884967025,-0.403860286938993,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","sc_share_1991","demography","PCA91","Scheduled Caste share",-0.572579122937665,0.786706471757101,0.467316299877828,-0.0976693158262735,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","st_share_1991","demography","PCA91","Scheduled Tribe share",-0.295573924307179,1.18364980393358,0.802986549789024,-0.0294612835499014,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",1.53682835591851,3.12880431046541,0.623668203531168,0.121019332149224,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","main_worker_share_1991","economic_structure","PCA91","Main-worker share",1.40282433028137,1.23199751501426,0.255791919788519,0.286441119155627,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",-0.206274269210088,0.276082567061753,0.455584361287743,-0.103688756151149,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-4.73785760582997,1.85781243086603,0.0112828523521987,-0.338035428052229,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",3.47935624115603,1.48448971305544,0.019767986683623,0.329361650020125,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",0.609625801150093,2.57490271881972,0.813016726446,0.0252116283298769,285,28,479921357,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.231396677436496,0.455827780497363,0.612100821045154,0.0722474550332736,285,28,479921357,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-0.0687682981992492,0.112931381118945,0.543056982218887,-0.0654981349819749,283,27,479638789,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.072623994164648,0.103243110526473,0.482384789328959,0.0661158404584085,277,27,468784259,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",1.35440555634397,2.0507345483273,0.509508711323717,0.170767795198925,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-1.42657600583162,1.63999175053503,0.38511774458208,-0.106908922252582,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",-0.132489012465406,0.158206748366515,0.403058258210862,-0.0473015616109739,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","none","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-1.13549494122772,0.727799154359605,0.11984775797464,-0.15193041750971,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","log_population_1991","demography","PCA91","Log population",-0.075196274671619,0.0916609548297111,0.412751467670571,-0.160832821742167,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","female_share_1991","demography","PCA91","Female population share",0.390883038581645,0.139031746781505,0.00530579385497453,0.32076993992539,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.16608407340196,0.102123429998386,0.105091044684069,-0.0757700791484574,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","sc_share_1991","demography","PCA91","Scheduled Caste share",0.199101649518309,0.798538168961125,0.803299573310488,0.0339623313343417,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","st_share_1991","demography","PCA91","Scheduled Tribe share",0.623384620638995,4.06453155862477,0.878223574819741,0.0621357621865397,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",1.6561514606091,1.15130882756213,0.151491816365797,0.130415568484932,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","main_worker_share_1991","economic_structure","PCA91","Main-worker share",0.978454745616024,0.6893511738223,0.156979981541793,0.199789571885436,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",0.272880240619329,0.56041184761984,0.626717995278191,0.137169860479432,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-0.7601363852062,2.12539769204342,0.720898556557078,-0.0542340124437403,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",-0.578287882717171,1.58143487766704,0.714905356496714,-0.0547416930136159,290,28,488763640,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",2.46926487281082,3.73880358828885,0.50956371902747,0.102118690029,285,28,479921357,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.180639176239979,0.156646428606393,0.249918230161145,0.0563997759484991,285,28,479921357,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",0.196422983402495,0.185452374469356,0.290530997666671,0.18708241177036,283,27,479638789,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.0982753549423743,0.0400195048161902,0.0147456887754371,0.0894684706218813,277,27,468784259,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",1.08857489169973,1.90151678475428,0.567507133875937,0.137251012662903,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-2.31916574385508,1.24650500798556,0.0639701141444409,-0.173800420858837,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",0.559133392819372,0.152613994660866,0.000302782222100041,0.199623215065506,282,28,488210119,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_helms_lim_1991","state","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-0.883209579681577,0.631100587986311,0.162895439613432,-0.118174370767793,282,28,488210119,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","log_population_1991","demography","PCA91","Log population",0.0988505189515803,0.0678150251979394,0.149984094110584,0.199611542611624,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","female_share_1991","demography","PCA91","Female population share",0.733343281308856,0.386148682943738,0.0622035947981095,0.446464798595802,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.793079203867164,0.495917292865055,0.11485658983498,-0.292758928217882,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","sc_share_1991","demography","PCA91","Scheduled Caste share",-0.486170600531048,0.732160368033415,0.509138150422451,-0.114452872765063,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","st_share_1991","demography","PCA91","Scheduled Tribe share",0.462465894722278,1.24588775819443,0.711758560292156,0.0465787742431881,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",6.76169194872705,3.67091362083553,0.0702640780529406,0.436147906839811,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","main_worker_share_1991","economic_structure","PCA91","Main-worker share",-1.45635435315669,0.605486705491084,0.019158656911081,-0.4033266098415,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",-0.306157168266599,0.264295732849468,0.251148088372062,-0.155809016925275,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-5.70222258435328,2.94809756692685,0.0576551249140351,-0.348630891386631,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",3.13092007473637,1.25603419266343,0.0153627494477342,0.318754733621867,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",-7.14390184357654,5.0656302256225,0.163894135780515,-0.280895472784472,59,21,63491376,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",-0.247218738962206,0.421678424608269,0.560006576116009,-0.0903728653184946,59,21,63491376,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",0.0641760612680024,0.168893150561366,0.705423490529613,0.0787125585583596,57,20,63208808,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",-0.051311349060425,0.160550581429147,0.750554990705923,-0.0349458176522788,54,19,58722136,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",4.29770049447719,2.12558390891252,0.0477298931561594,0.460324185809773,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-0.635902926116739,1.98566257193368,0.749912360467283,-0.0509248848191193,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",0.0938833710229133,0.328335797265425,0.775927891775035,0.0259254949242708,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","none","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-0.470850864869281,1.27496798427429,0.713223230308862,-0.0570368360422134,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","log_population_1991","demography","PCA91","Log population",0.16763805567725,0.367519855217981,0.650824085398848,0.338516087209819,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","female_share_1991","demography","PCA91","Female population share",-0.115506212702262,0.864127928619935,0.894352529134115,-0.070321034234662,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.25190771823734,0.761631067565235,0.742605522834596,-0.0929897458429994,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","sc_share_1991","demography","PCA91","Scheduled Caste share",-3.0155120898857,2.07448252316188,0.154051630310801,-0.709903110488793,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","st_share_1991","demography","PCA91","Scheduled Tribe share",9.18503102339817,25.6076406752156,0.721766565385285,0.925100621122478,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",1.89297711604804,5.05534664686109,0.710097545366126,0.122102280482542,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","main_worker_share_1991","economic_structure","PCA91","Main-worker share",0.799791320408218,1.13821926061662,0.486435371409626,0.221496314507323,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",2.7497944790733,1.95711154173738,0.167928932647682,1.39942101292848,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",22.011732601555,7.21277826282494,0.00408151250924054,1.34578576060875,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",-15.3724137601928,10.5034833504041,0.151329752310835,-1.5650446310636,64,24,72333659,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",18.3376059721793,11.5769790140165,0.121711396970159,0.721027613771338,59,21,63491376,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.211238917359386,2.16051180711276,0.922640587058896,0.0772201424078247,59,21,63491376,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-0.178963438342049,0.964192273859354,0.85379270408098,-0.219500384442063,57,20,63208808,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.413241560804684,0.494087448843555,0.408784834995301,0.281439963958413,54,19,58722136,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",1.55167618982431,7.63525808248761,0.84010342718766,0.166199128961912,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-5.70664932133335,1.41403103240497,0.000271590603317228,-0.457004438030618,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",1.0568473656426,2.12399016759892,0.62180841985465,0.291843919910046,61,24,72116636,"estimated","helms_lim_ld_1991"
"exact_one_to_one","ling_distance_helms_lim_1991","state","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-6.45961358258245,5.00097370157275,0.204702627487983,-0.782489633757169,61,24,72116636,"estimated","helms_lim_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","log_population_1991","demography","PCA91","Log population",0.0033334654416588,0.0520844070734245,0.949112788015424,0.0099385450592705,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","female_share_1991","demography","PCA91","Female population share",0.748562226379347,0.209584422570923,0.00057496001413079,0.682061039165598,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-1.01150311247555,0.374389380066346,0.0082589276630187,-0.523574276973521,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","sc_share_1991","demography","PCA91","Scheduled Caste share",-0.340563194201266,0.969266681682851,0.726147453254736,-0.0630178724282172,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","st_share_1991","demography","PCA91","Scheduled Tribe share",-0.98892276243343,1.46227165176714,0.500608965709366,-0.108294019362365,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",2.32826495685211,3.50883483972647,0.508697618375833,0.190064270413592,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","main_worker_share_1991","economic_structure","PCA91","Main-worker share",1.90307676400447,1.21749764966274,0.121576833889057,0.414020521727201,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",-0.0443022191956513,0.337152171363834,0.8957544788688,-0.026191186532397,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-4.42614993913055,1.86696665419099,0.0199092168804001,-0.370430539918656,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",3.47986434018768,1.57465028186822,0.0296757269643944,0.378572256271044,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",2.27090290304235,2.83599882092146,0.425487755217065,0.132617366521147,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.435310575888185,0.512547474042178,0.398068094203115,0.190739867252264,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-0.10811340145493,0.156280298444361,0.490931671862421,-0.14192300214216,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.166943032997463,0.0778942480774365,0.0350974126565081,0.224216944713431,83,16,175256093,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",2.15932897264659,2.46446896930492,0.383288601008399,0.272262670265239,91,17,187746748,"estimated","historical_ld_1991"
