"state_code_1991","district_code_1991","district_name","mother_tongue","mother_tongue_speakers","monolingual_speakers","bilingual_speakers","english_second_language","english_third_language","hindi_second_language","hindi_third_language","english_acquisition_speakers","hindi_acquisition_speakers","bilingual_share","english_acquisition_share","hindi_acquisition_share","english_minus_hindi_acquisition_share","validation_status","n_language_cells","n_mismatched_cells","absolute_speaker_difference","shastry_distance_1991","distance_mapping_status","st16_exact_validation","hindi_belt_1991","preferred_st_language_sample"
"26","02","JALPAIGURI","Savara",1367,940,427,0,13,422,4,13,426,0.312362838332114,0.00950987564008778,0.311631309436723,-0.302121433796635,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Ao",4,0,4,0,4,0,0,4,0,1,1,0,1,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Garo",883,441,442,8,56,26,208,64,234,0.500566251415628,0.072480181200453,0.265005662514156,-0.192525481313703,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Zeliang",12,0,12,0,0,11,0,0,11,1,0,0.916666666666667,-0.916666666666667,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Malto",132,87,45,0,0,2,0,0,2,0.340909090909091,0,0.0151515151515152,-0.0151515151515152,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Urdu",76,53,23,1,1,17,3,2,20,0.302631578947368,0.0263157894736842,0.263157894736842,-0.236842105263158,"exact",66,0,0,0,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Gondi",19,15,4,0,4,0,0,4,0,0.210526315789474,0.210526315789474,0,0.210526315789474,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Kurukh/Oraon",113504,66298,47206,610,1551,33653,5214,2161,38867,0.415897237101776,0.0190389765999436,0.34242846067099,-0.323389484071046,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Sherpa",103,34,69,13,1,26,21,14,47,0.669902912621359,0.135922330097087,0.45631067961165,-0.320388349514563,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Munda",24481,14652,9829,58,271,7610,708,329,8318,0.401495036967444,0.0134389935051673,0.339773702054655,-0.326334708549487,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Koda/Kora",392,232,160,0,0,105,22,0,127,0.408163265306122,0,0.323979591836735,-0.323979591836735,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Telugu",63,10,53,0,1,40,13,1,53,0.841269841269841,0.0158730158730159,0.841269841269841,-0.825396825396825,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Kannada",113,90,23,0,0,8,11,0,19,0.20353982300885,0,0.168141592920354,-0.168141592920354,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Tulu",78,0,78,6,0,0,8,6,8,1,0.0769230769230769,0.102564102564103,-0.0256410256410256,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Kuki",3,2,1,0,1,1,0,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Parji",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Sanskrit",2,0,2,0,0,0,2,0,2,1,0,1,-1,"exact",66,0,0,NA,"unresolved",TRUE,FALSE,FALSE
"26","02","JALPAIGURI","Monpa",16,5,11,0,0,11,0,0,11,0.6875,0,0.6875,-0.6875,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Konda",38,15,23,0,0,23,0,0,23,0.605263157894737,0,0.605263157894737,-0.605263157894737,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Bengali",15238,12953,2285,411,154,1559,219,565,1778,0.149954062212889,0.0370783567397296,0.11668197926237,-0.0796036225226408,"exact",66,0,0,3,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Thado",25,25,0,0,0,0,0,0,0,0,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Assamese",82,25,57,10,20,30,13,30,43,0.695121951219512,0.365853658536585,0.524390243902439,-0.158536585365854,"exact",66,0,0,3,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Pabha",6859,4038,2821,4,110,255,198,114,453,0.411284443796472,0.0166204986149584,0.0660446129173349,-0.0494241143023764,"exact",66,0,0,NA,"unresolved",TRUE,FALSE,FALSE
"26","02","JALPAIGURI","Bhotia",93,38,55,2,2,6,10,4,16,0.591397849462366,0.043010752688172,0.172043010752688,-0.129032258064516,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Hindi",329711,278365,51346,3257,961,0,0,4218,0,0.155730321402683,0.0127930217675479,0,0.0127930217675479,"exact",66,0,0,0,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Yimchungre",1,0,1,0,0,0,0,0,0,1,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Manipuri",1,1,0,0,0,0,0,0,0,0,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Kharia",6461,3934,2527,68,72,1903,252,140,2155,0.391115926327194,0.0216684723726977,0.333539699736883,-0.311871227364185,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Lepcha",44,6,38,0,2,28,1,2,29,0.863636363636364,0.0454545454545455,0.659090909090909,-0.613636363636364,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Coorgi/Kodagu",83,74,9,0,5,0,4,5,4,0.108433734939759,0.0602409638554217,0.0481927710843374,0.0120481927710843,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Dimasa",8,0,8,0,0,5,3,0,8,1,0,1,-1,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Tamil",85,43,42,0,1,4,34,1,38,0.494117647058824,0.0117647058823529,0.447058823529412,-0.435294117647059,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Tripuri",7,0,7,0,0,7,0,0,7,1,0,1,-1,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Malayalam",26,1,25,0,1,13,11,1,24,0.961538461538462,0.0384615384615385,0.923076923076923,-0.884615384615385,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Gadaba",2,0,2,1,0,0,0,1,0,1,0.5,0,0.5,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Lahauli",33,29,4,0,0,0,0,0,0,0.121212121212121,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Mundari",2329,925,1404,5,12,1308,52,17,1360,0.602833834263632,0.0072992700729927,0.583941605839416,-0.576642335766423,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Khandeshi",1,0,1,0,0,0,0,0,0,1,0,0,0,"exact",66,0,0,2,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Kinnauri",11,11,0,0,0,0,0,0,0,0,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Lushai/Mizo",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Koch",15,0,15,0,0,0,0,0,0,1,0,0,0,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Adi",218,158,60,0,0,9,23,0,32,0.275229357798165,0,0.146788990825688,-0.146788990825688,"exact",66,0,0,5,"mapped",TRUE,FALSE,TRUE
"26","02","JALPAIGURI","Gujarati",244,113,131,0,0,16,0,0,16,0.536885245901639,0,0.0655737704918033,-0.0655737704918033,"exact",66,0,0,1,"mapped",TRUE,FALSE,TRUE
"04","15","JORHAT","Anal",1,0,1,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Karbi/Mikir",5,1,4,2,0,0,2,2,2,0.8,0.4,0.4,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Bodo/Boro",1070,464,606,197,55,87,294,252,381,0.566355140186916,0.235514018691589,0.35607476635514,-0.120560747663551,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Miri/Mishing",66676,33718,32958,968,5142,327,1007,6110,1334,0.494300797888296,0.0916371707960885,0.0200071989921411,0.0716299718039475,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","English",67,29,38,0,0,3,2,0,5,0.567164179104478,0,0.0746268656716418,-0.0746268656716418,"speaker_counts_mismatch",30,16,77788,NA,"unresolved",FALSE,FALSE,FALSE
"04","15","JORHAT","Nepali",4,1,3,0,0,0,0,0,0,0.75,0,0,0,"speaker_counts_mismatch",30,16,77788,NA,"unresolved",FALSE,FALSE,FALSE
"04","15","JORHAT","Garo",2,0,2,1,0,0,1,1,1,1,0.5,0.5,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Marathi",3,0,3,0,2,2,0,2,2,1,0.666666666666667,0.666666666666667,0,"speaker_counts_mismatch",30,16,77788,2,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Hindi",68,34,34,6,1,0,0,7,0,0.5,0.102941176470588,0,0.102941176470588,"speaker_counts_mismatch",30,16,77788,0,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Oriya",1,0,1,1,0,0,1,1,1,1,1,1,0,"speaker_counts_mismatch",30,16,77788,3,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Punjabi",1,0,1,0,0,1,0,0,1,1,0,1,-1,"speaker_counts_mismatch",30,16,77788,1,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Lotha",4,0,4,1,0,0,1,1,1,1,0.25,0.25,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Lalung",1,0,1,0,0,0,1,0,1,1,0,1,-1,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Dogri",781,260,521,0,39,0,7,39,7,0.667093469910371,0.0499359795134443,0.0089628681177977,0.0409731113956466,"speaker_counts_mismatch",30,16,77788,1,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Jatapu",1,0,1,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Manipuri",4,3,1,0,0,0,0,0,0,0.25,0,0,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Assamese",33683,24289,9394,4742,1086,1510,2455,5828,3965,0.27889439776742,0.173024968084791,0.117715167888846,0.0553098001959445,"speaker_counts_mismatch",30,16,77788,3,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Bengali",50,21,29,8,1,3,6,9,9,0.58,0.18,0.18,0,"speaker_counts_mismatch",30,16,77788,3,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Adi",1,0,1,0,1,0,0,1,0,1,1,0,1,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Ao",15,1,14,10,0,1,8,10,9,0.933333333333333,0.666666666666667,0.6,0.0666666666666667,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Dimasa",4,2,2,0,1,1,1,1,2,0.5,0.25,0.5,-0.25,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Tangkhul",2,0,2,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Pabha",2,1,1,0,1,0,0,1,0,0.5,0.5,0,0.5,"speaker_counts_mismatch",30,16,77788,NA,"unresolved",FALSE,FALSE,FALSE
"04","15","JORHAT","Tamil",4,1,3,0,1,3,0,1,3,0.75,0.25,0.75,-0.5,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Munda",2,0,2,0,0,2,0,0,2,1,0,1,-1,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Lushai/Mizo",2,0,2,0,1,1,0,1,1,1,0.5,0.5,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Khasi",2,1,1,1,0,0,1,1,1,0.5,0.5,0.5,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Malayalam",1,1,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","15","JORHAT","Others",320,93,227,15,58,4,14,73,18,0.709375,0.228125,0.05625,0.171875,"speaker_counts_mismatch",30,16,77788,NA,"unresolved",FALSE,FALSE,FALSE
"04","15","JORHAT","Deori",2530,757,1773,123,330,12,185,453,197,0.700790513833992,0.179051383399209,0.0778656126482213,0.101185770750988,"speaker_counts_mismatch",30,16,77788,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Savara",2,1,1,0,0,0,0,0,0,0.5,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Miri/Mishing",283,31,252,35,81,30,52,116,82,0.890459363957597,0.409893992932862,0.289752650176678,0.120141342756184,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Marathi",6,3,3,1,0,0,2,1,2,0.5,0.166666666666667,0.333333333333333,-0.166666666666667,"speaker_counts_mismatch",41,27,76042,2,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","English",13,6,7,0,0,2,1,0,3,0.538461538461538,0,0.230769230769231,-0.230769230769231,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Santali",4,1,3,0,0,0,0,0,0,0.75,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Arabic/Arbi",1,0,1,0,0,1,0,0,1,1,0,1,-1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Bodo/Boro",76953,43309,33644,1998,4657,3913,4432,6655,8345,0.437201928449833,0.0864813587514457,0.108442815744675,-0.0219614569932296,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Bhili/Bhilodi",1,0,1,0,1,1,0,1,1,1,1,1,0,"speaker_counts_mismatch",41,27,76042,1,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Karbi/Mikir",151,24,127,4,3,8,16,7,24,0.841059602649007,0.0463576158940397,0.158940397350993,-0.112582781456954,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Bishnupuriya",6,1,5,0,1,2,0,1,2,0.833333333333333,0.166666666666667,0.333333333333333,-0.166666666666667,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Telugu",3,0,3,0,0,3,0,0,3,1,0,1,-1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Dimasa",10,1,9,0,1,0,1,1,1,0.9,0.1,0.1,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Punjabi",4,2,2,2,0,0,2,2,2,0.5,0.5,0.5,0,"speaker_counts_mismatch",41,27,76042,1,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Angami",1,1,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Kashmire",4,4,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Tibetan",4,0,4,0,0,0,1,0,1,1,0,0.25,-0.25,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Nissi/Dafla",1,1,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Tangsa",1,0,1,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Ao",1,1,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Tamil",1,0,1,1,0,0,0,1,0,1,1,0,1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Lushai/Mizo",1,0,1,0,1,1,0,1,1,1,1,1,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Oriya",2,0,2,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",41,27,76042,3,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Munda",1,0,1,1,0,0,0,1,0,1,1,0,1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Pabha",14626,5398,9228,149,444,97,349,593,446,0.63093121837823,0.0405442362915356,0.030493641460413,0.0100505948311227,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Bengali",196,90,106,11,9,17,29,20,46,0.540816326530612,0.102040816326531,0.23469387755102,-0.13265306122449,"speaker_counts_mismatch",41,27,76042,3,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Khasi",3,1,2,2,0,0,1,2,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Malayalam",244,35,209,0,9,3,19,9,22,0.85655737704918,0.0368852459016393,0.0901639344262295,-0.0532786885245902,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Assamese",120284,100583,19701,6674,3774,7152,5769,10448,12921,0.163787369891257,0.0868610954075355,0.10742077084234,-0.0205596754348043,"speaker_counts_mismatch",41,27,76042,3,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Hindi",95,47,48,9,2,0,0,11,0,0.505263157894737,0.115789473684211,0,0.115789473684211,"speaker_counts_mismatch",41,27,76042,0,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Tulu",2,1,1,0,0,1,0,0,1,0.5,0,0.5,-0.5,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Garo",65,26,39,4,8,3,10,12,13,0.6,0.184615384615385,0.2,-0.0153846153846154,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Lalung",1089,272,817,4,27,3,120,31,123,0.750229568411387,0.0284664830119376,0.112947658402204,-0.0844811753902663,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Mishmi",1,0,1,0,0,0,1,0,1,1,0,1,-1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Parji",1,0,1,0,0,0,0,0,0,1,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Nepali",28,10,18,1,0,3,6,1,9,0.642857142857143,0.0357142857142857,0.321428571428571,-0.285714285714286,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Kharia",7,7,0,0,0,0,0,0,0,0,0,0,0,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Kurukh/Oraon",2,0,2,0,0,0,2,0,2,1,0,1,-1,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Adi",8,1,7,2,0,0,0,2,0,0.875,0.25,0,0.25,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Dogri",2,0,2,0,1,2,0,1,2,1,0.5,1,-0.5,"speaker_counts_mismatch",41,27,76042,1,"mapped",FALSE,FALSE,FALSE
"04","07","KAMRUP","Others",119,72,47,10,2,3,7,12,10,0.394957983193277,0.100840336134454,0.0840336134453782,0.0168067226890756,"speaker_counts_mismatch",41,27,76042,NA,"unresolved",FALSE,FALSE,FALSE
"04","07","KAMRUP","Deori",114,12,102,9,23,5,15,32,20,0.894736842105263,0.280701754385965,0.175438596491228,0.105263157894737,"speaker_counts_mismatch",41,27,76042,5,"mapped",FALSE,FALSE,FALSE
"04","19","KARBI ANGLONG","English",64,32,32,0,0,19,1,0,20,0.5,0,0.3125,-0.3125,"exact",70,0,0,NA,"unresolved",TRUE,FALSE,FALSE
"04","19","KARBI ANGLONG","Miri/Mishing",74,42,32,7,2,3,15,9,18,0.432432432432432,0.121621621621622,0.243243243243243,-0.121621621621622,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Kuki",6612,3060,3552,597,494,2031,954,1091,2985,0.537205081669691,0.165003024803388,0.451451905626134,-0.286448880822747,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Bhotia",21,3,18,0,0,1,2,0,3,0.857142857142857,0,0.142857142857143,-0.142857142857143,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Hindi",348,197,151,11,13,0,0,24,0,0.433908045977011,0.0689655172413793,0,0.0689655172413793,"exact",70,0,0,0,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Manipuri",1,0,1,0,0,0,0,0,0,1,0,0,0,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Bodo/Boro",1333,509,824,36,47,41,221,83,262,0.618154538634659,0.0622655663915979,0.196549137284321,-0.134283570892723,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Oriya",6,0,6,0,0,2,3,0,5,1,0,0.833333333333333,-0.833333333333333,"exact",70,0,0,3,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Bengali",4469,2451,2018,10,16,134,188,26,322,0.451555157753412,0.00581785634370105,0.0720519131796823,-0.0662340568359812,"exact",70,0,0,3,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Punjabi",5,4,1,0,1,1,0,1,1,0.2,0.2,0.2,0,"exact",70,0,0,1,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Gujarati",12,3,9,0,0,2,3,0,5,0.75,0,0.416666666666667,-0.416666666666667,"exact",70,0,0,1,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Kabui",72,48,24,3,1,1,2,4,3,0.333333333333333,0.0555555555555556,0.0416666666666667,0.0138888888888889,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Dimasa",13406,5316,8090,242,454,249,2308,696,2557,0.603461136804416,0.051917052066239,0.190735491570938,-0.138818439504699,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Ho",1,1,0,0,0,0,0,0,0,0,0,0,0,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Hmar",319,27,292,34,94,223,26,128,249,0.915360501567398,0.401253918495298,0.780564263322884,-0.379310344827586,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Bhumij",3,1,2,0,0,0,1,0,1,0.666666666666667,0,0.333333333333333,-0.333333333333333,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Lalung",165,104,61,2,3,0,8,5,8,0.36969696969697,0.0303030303030303,0.0484848484848485,-0.0181818181818182,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Gadaba",3,1,2,0,1,0,0,1,0,0.666666666666667,0.333333333333333,0,0.333333333333333,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Lushai/Mizo",242,72,170,85,27,22,90,112,112,0.702479338842975,0.462809917355372,0.462809917355372,0,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Dogri",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",70,0,0,1,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Marathi",2,1,1,0,0,0,0,0,0,0.5,0,0,0,"exact",70,0,0,2,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Others",3196,1268,1928,111,178,175,349,289,524,0.603254067584481,0.0904255319148936,0.1639549436796,-0.0735294117647059,"exact",70,0,0,NA,"unresolved",TRUE,FALSE,FALSE
"04","19","KARBI ANGLONG","Lotha",25,6,19,16,1,0,12,17,12,0.76,0.68,0.48,0.2,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Assamese",4554,1851,2703,303,178,442,327,481,769,0.593544137022398,0.105621431708388,0.168862538427756,-0.0632411067193676,"exact",70,0,0,3,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Zemi",59,32,27,0,0,0,1,0,1,0.457627118644068,0,0.0169491525423729,-0.0169491525423729,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Nepali",115,27,88,1,6,21,27,7,48,0.765217391304348,0.0608695652173913,0.417391304347826,-0.356521739130435,"exact",70,0,0,NA,"unresolved",TRUE,FALSE,FALSE
"04","19","KARBI ANGLONG","Bhili/Bhilodi",11,6,5,1,0,0,2,1,2,0.454545454545455,0.0909090909090909,0.181818181818182,-0.0909090909090909,"exact",70,0,0,1,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Zeliang",60,27,33,1,6,0,6,7,6,0.55,0.116666666666667,0.1,0.0166666666666667,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
"04","19","KARBI ANGLONG","Tulu",1,0,1,0,0,0,0,0,0,1,0,0,0,"exact",70,0,0,5,"mapped",TRUE,FALSE,TRUE
