"panel_unit_id","dist91_state_id","dist91_district_id","state_code_2001","district_code_2001","preferred_vanneman_pretrend_eligible","pretrend_geography_status","period_id","start_year","end_year","measure_id","domain","label","contains_estimated_source","start_value","end_value","change","population_1961"
"2843","25","47",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00724470960145897,0.0160319439937551,0.00878723439229613,2073237
"2844","25","48",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00605706279112677,0.0144381884735383,0.00838112568241153,1414547
"2845","25","49",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0113160246728245,0.0255012112919704,0.0141851866191459,1634673
"2846","25","50","09","49",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00715931673677834,0.0181973890517418,0.0110380723149635,1412984
"2847","25","44","09","43",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00832058240083821,0.0185849932558144,0.0102644108549762,1252196
"2848","25","53",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0061605326027222,0.0205074243739297,0.0143468917712075,2625747
"2849","25","54","09","58",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0187655300871439,0.0294495679481479,0.010684037861004,2565182
"2850","25","55",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0125507615548983,0.0306839475883158,0.0181331860334175,2375075
"2851","25","57",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.008796736947541,0.0243416936017839,0.0155449566542429,2408052
"2852","25","58","09","64",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0107702123126517,0.0271238046228397,0.016353592310188,1727264
"2853","25","59","09","63",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.017126490226347,0.0346489944522589,0.0175225042259119,1344175
"2854","25","60","09","65",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0107712144118622,0.0245793109932139,0.0138080965813517,1321578
"2855","25","61",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0239778970015155,0.0506780290268852,0.0267001320253697,2364928
"2856","25","62","09","69",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0115229400178362,0.0277063996345439,0.0161834596167077,1246904
"2901","26","01","19","03",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0109667917231317,0.0269660998611919,0.0159993081380602,1019806
"2902","26","02","19","02",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0179976046353543,0.0319850939257519,0.0139874892903976,1359292
"2903","26","03",NA,NA,FALSE,"project_1991_geography_not_preferred","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.023383068647541,0.056539140957076,0.033156072309535,624640
"2904","26","04",NA,NA,FALSE,"splits_across_2001_districts","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00976282617349941,0.023591218176158,0.0138283920026586,1323797
"2905","26","05","19","06",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00664444486272867,0.0207179828072554,0.0140735379445267,1221923
"2906","26","06","19","07",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00925455091310204,0.0251297056475916,0.0158751547344896,2294979
"2907","26","07","19","10",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0190835562479189,0.0405661115512982,0.0214825553033793,1708801
"2908","26",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0302438418606206,0.0717022652986301,0.0414584234380095,6280915
"2909","26","10","19","17",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.116825158021637,0.214796303036193,0.097971145014556,2927289
"2910","26",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0347587929616081,0.0774343623385896,0.0426755693769815,2038477
"2911","26","12","19","12",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0302422824567065,0.0624250552554284,0.0321827727987219,2231280
"2912","26","13","19","15",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0139493373224117,0.0251088760405914,0.0111595387181797,4341855
"2913","26","14","19","13",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.015883925208154,0.0249453604780607,0.0090614352699067,1664513
"2914","26","15","19","14",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0112557499323537,0.0225744365593075,0.0113186866269538,1360016
"2915","26","16","19","09",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0258806217474042,0.0550613941055735,0.0291807723581693,3082538
"2916","26","17","19","08",TRUE,"preferred_single_target","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0128941650912279,0.0266460725183554,0.0137519074271275,1446158
"3000","22","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.0033602772074555,0.0189808571169875,0.015620579909532,162189
"3100","17","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1961_1971",1961,1971,"matriculate_plus_share_population","education","Matriculate-or-higher share of population",FALSE,0.00405167197242758,0.0220885104846716,0.018036838512244,266063
"0100","27",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,11.6538432608284,12.1481309838552,0.494287723026799,63548
"0201","02","01","28","11",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.38649010455,14.4881243642975,0.101634259747499,1555045
"0202","02","02","28","12",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.2789319467172,14.4056256211531,0.126693674435899,1350505
"0203","02","03","28","13",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5264259448475,14.7619323554905,0.235506410643001,1726087
"0204","02","04","28","14",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.9427951719269,15.1241244191996,0.1813292472727,2608375
"0205","02","05","28","15",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6802157422227,14.8712007317356,0.1909849895129,1978257
"0206","02","06","28","16",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.7292275806886,14.9301480871397,0.200920506451101,2076956
"0207","02","07","28","17",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.8608936444963,15.0494471310654,0.188553486569099,2327265
"0208","02","08","28","18",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4678331398339,14.661194688418,0.1933615485841,1671750
"0209","02","09","28","19",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3026619454187,14.5160697019321,0.2134077565134,1414094
"0210","02","10","28","23",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6341796406459,14.822488436236,0.1883087955901,1900123
"0211","02","11","28","20",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.2712041604283,14.4747410143196,0.203536853891299,1342015
"0212","02","12",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5647171319958,14.7508240052392,0.1861068732434,1767464
"0213","02","13","28","21",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4996624015192,14.6940159300724,0.194353528553199,1570893
"0214","02","14","28","07",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4741087359181,14.7093998405278,0.235291104609699,1590686
"0216","02",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.842183495678,15.1617024573048,0.3195189616268,2061964
"0217","02","17","28","04",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.19937334029,14.4072554896929,0.2078821494029,1232378
"0218","02","18","28","02",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.0880292451757,14.334115643099,0.2460863979233,1018027
"0219","02","19","28","01",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.0688713354881,14.3095986881087,0.240727352620601,1009292
"0220","02","20","28","03",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4904571073468,14.7060004934391,0.215543386092302,1621515
"0221","02","21","28","09",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4419477948876,14.6485479335442,0.206600138656601,1545435
"0222","02","22","28","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.1302424625801,14.3760253702276,0.2457829076475,1057542
"0223","02","23","28","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4142030926464,14.6395478334912,0.2253447408448,1557779
"0300","03",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.0551781568458,13.3563898938401,0.301211736994301,336558
"0401","04","04",NA,NA,FALSE,"project_1991_geography_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6153137646459,NA,NA,1543892
"0402","04","07","18","06",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.8642961954959,NA,NA,2062572
"0403","04","08","18","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3672024632698,NA,NA,1289670
"0404","04","13","18","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3348369476201,NA,NA,1210761
"0405","04","16","18","16",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4238561000812,NA,NA,1508390
"0406","04",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5682083720569,NA,NA,1563842
"0408","04",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.028837005668,NA,NA,279726
"0410","04","23","18","21",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3539423993068,NA,NA,1378476
"0501","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.0844125883427,15.3546388752683,0.270226286925601,2949746
"0504","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.3100925714941,15.5148666851053,0.204774113611201,3647892
"0507","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.1864460735482,15.3786793756612,0.192233302112999,3207434
"0508","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.2692890196151,15.4690371235747,0.199748103959601,3587323
"0512","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.0805134548335,15.2966856885232,0.216172233689699,3006211
"0514","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.3925659712745,15.5992482721075,0.206682300833,4118398
"0518","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.4706680202915,15.6797322291422,0.2090642088507,4413027
"0520","05","21",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6700399221712,14.8986040506147,0.2285641284435,1888178
"0521","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.1871640121589,15.4298024706549,0.242638458496,3089128
"0523","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.1745901848673,15.3782278632178,0.2036376783505,3222470
"0524","05","27",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5532022359255,14.7792293839543,0.2260271480288,1711136
"0525","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.9745617257095,15.1285694892316,0.154007763522101,2675203
"0526","05","32",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.1983325684573,14.5645700985837,0.3662375301264,1182814
"0528","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.9208382477677,15.1840919668953,0.263253719127601,2372207
"0529","05","35",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.2238714691845,14.4665474144637,0.242675945279199,1187789
"0530","05","38","20","14",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.7754142659436,14.9373288262761,0.161914560332502,2138565
"0531","05",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.7066061409979,14.8669610060243,0.160354865026399,2049911
"0600","28",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.4578075409579,13.0205742545023,0.5627667135444,119905
"0700","29","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,11.2141150347306,11.549025930595,0.3349108958644,57963
"0800","31","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,15.2180959959407,15.643345735897,0.4252497399563,2658612
"0900",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6620924430791,13.898683745185,0.2365913021059,626667
"1001","07","01","24","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.9210797518473,14.1470248097805,0.225945057933201,828419
"1002","07","02","24","09",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3004471336964,14.5541539120298,0.253706778333401,1208519
"1003","07","03","24","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6476290401636,13.8491242348747,0.2014951947111,663073
"1004","07","04",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.1557506871544,14.446431209339,0.2906805221846,1119435
"1005","07","05",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6514963935126,13.8916351382534,0.240138744740801,667823
"1006","07","06",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3203243468098,14.5577854647608,0.237461117951,1245643
"1007","07","07","24","01",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6527198268259,13.8644540437127,0.2117342168868,696440
"1008","07","08",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.0508854011176,14.3270843018186,0.276198900700999,996144
"1009","07","09","24","05",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.9874761766576,14.2224971746576,0.235020998,918587
"1010","07",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5538547885168,14.7511281176855,0.1972733291687,1633011
"1011","07","11","24","06",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.2092775044791,12.5744864190143,0.3652089145352,136961
"1012","07","12",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.8837691318649,15.1702611030056,0.2864919711407,2130323
"1013","07","13",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.712164544783,14.9191193433272,0.206954798544199,1977540
"1014","07","14",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4300495015055,14.6578054960079,0.227755994502399,1468946
"1015","07","15",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4986402304147,14.7547722260723,0.256131995657599,1527326
"1016","07","16",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.919511049208,14.0751410891857,0.1556300399777,891969
"1017","07",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.9835450481662,15.2665028806354,0.282957832469201,2451624
"1019","07","19","24","23",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,11.4530162122163,11.6410020069118,0.1879857946955,71567
"1101","08","01",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.9093696855013,14.1587193387483,0.249349653247,885755
"1103","08",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.431414857675,14.7127619871359,0.281347129460901,1392658
"1104","08","14",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5471028687372,13.7515841161346,0.2044812473974,558940
"1106","08",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3952280881204,14.5988265422583,0.2035984541379,1420391
"1108","08",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.1319345942816,14.4309431935754,0.299008599293801,997155
"1109","08","12","06","16",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5503541992268,13.7740633680501,0.2237091688233,582944
"1110","08","13","06","13",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.4633255192984,13.7321854691671,0.2688599498687,527804
"1111","08",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3428959094481,14.605603852186,0.262707942737901,1224868
"1201","09","01","02","01",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.4340047135762,12.6480207482989,0.2140160347227,215848
"1202","09",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.233945855003,14.4385919702607,0.204646115257701,1257163
"1205","09","05","02","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.1796567990247,12.4186323853847,0.23897558636,158806
"1206","09","06","02","05",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.152271633143,13.376737342747,0.224465709604001,384259
"1208","09","08","02","03",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,10.2245197746694,10.3766113091181,0.152091534448701,23780
"1209","09",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.3958151781085,13.6099760533359,0.214160875227401,534115
"1211","09","11","02","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.409148174334,12.6344466625536,0.2252984882196,197551
"1212","09","12","02","12",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,10.8164728274016,10.9945211956807,0.1780483682791,40980
"1301",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6319242016485,13.8741841011936,0.2422598995451,649133
"1303",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6332210006583,13.8883799061971,0.255158905538799,653386
"1305",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5542250114713,13.8143949358893,0.260169924418001,596919
"1308",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,11.5932512095081,11.8083673520335,0.2151161425254,90822
"1309",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.743209084086,12.9604607285549,0.217251644468899,262471
"1310",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.7447595149987,13.0250503933258,0.280290878327101,258918
"1311",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.5232309925463,12.8188852008128,0.2956542082665,207409
"1312",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.4936386164153,13.7572403498395,0.263601733424201,515857
"1313",NA,NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.8691729047378,13.1743807096132,0.305207804875399,326061
"1401","12",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6201051911364,14.846367423476,0.2262622323396,1682912
"1402","12","03","32","03",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.9334473246393,13.2249668960361,0.291519571396801,311991
"1403","12","04","32","04",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4152779443261,14.6243341122814,0.2090561679553,1373763
"1404","12","05","32","05",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.4341292164133,14.6921040791782,0.2579748627649,1387192
"1405","12",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.3374790685326,14.5306144167351,0.1931353482025,1369429
"1406","12","07","32","07",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5710675894,14.7073212846455,0.1362536952455,1688185
"1407","12","08","32","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5873242689308,14.745820164614,0.158495895683201,1694853
"1408","12","09",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5483994450169,13.7867365277086,0.2383370826917,623580
"1409","12","10","32","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.2466674541175,14.3446329699373,0.0979655158197996,1274360
"1410","12",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.5696220673396,14.6699875863445,0.100365519004901,1805456
"1411","12",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6963071603388,14.8499931308114,0.153685970472601,1947024
"1412","12",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,14.6033340811325,14.7695254991729,0.1661914180404,1744531
"1500","32",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,10.3675359847432,10.6028404378176,0.2353044530744,24108
"1601","13","01",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.8007400085008,14.0803433116653,0.279603303164501,783348
"1602","13","02","23","03",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5847820635602,13.7889776530743,0.2041955895141,641169
"1603","13","03",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.6623652059589,13.9179579345498,0.255592728590901,657876
"1604","13","04","23","05",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.4500653351803,12.6504154592533,0.200350124072999,200467
"1605","13","05","23","06",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.4247867608611,13.6715593528688,0.2467725920077,557954
"1606","13","06","23","07",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.5718428190919,13.817493590455,0.245650771363099,595825
"1607","13","07","23","08",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.2514335837186,13.5103173906492,0.258883806930601,455662
"1608","13","08","23","09",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.4763737745892,13.6952168732645,0.218843098675299,587373
"1609","13","09","23","10",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,12.9693916689837,13.1992836769698,0.2298920079861,331257
"1610","13","10","23","11",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.8759384545492,14.0955122113627,0.219573756813499,796547
"1611","13","11",NA,NA,FALSE,"splits_across_2001_districts","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.2590998781778,13.4890225130091,0.229922634831301,438343
"1612","13","12",NA,NA,FALSE,"project_1991_geography_not_preferred","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.7250725896377,13.9582133890751,0.2331407994374,694370
"1613","13","13","23","14",TRUE,"preferred_single_target","1971_1981",1971,1981,"log_population","demography","Log population",FALSE,13.7931565586849,14.0041313992066,0.210974840521699,772602
