"harmonized_component_id","vintage","state_code","district_code","unit_id","side"
"geo_component_0194",1991,"13","44","census1991__13__44","source"
"geo_component_0194",2001,"22","11","census2001__22__11","target"
"geo_component_0194",2001,"22","12","census2001__22__12","target"
"geo_component_0194",2001,"22","13","census2001__22__13","target"
"geo_component_0195",1991,"13","45","census1991__13__45","source"
"geo_component_0195",2001,"22","14","census2001__22__14","target"
"geo_component_0195",2001,"22","15","census2001__22__15","target"
"geo_component_0195",2001,"22","16","census2001__22__16","target"
"geo_component_0196",1991,"14","02","census1991__14__02","source"
"geo_component_0196",2001,"27","21","census2001__27__21","target"
"geo_component_0197",1991,"14","03","census1991__14__03","source"
"geo_component_0197",2001,"27","24","census2001__27__24","target"
"geo_component_0198",1991,"14","04","census1991__14__04","source"
"geo_component_0198",2001,"27","32","census2001__27__32","target"
"geo_component_0199",1991,"14","05","census1991__14__05","source"
"geo_component_0199",2001,"27","33","census2001__27__33","target"
"geo_component_0200",1991,"14","06","census1991__14__06","source"
"geo_component_0200",2001,"27","20","census2001__27__20","target"
"geo_component_0201",1991,"14","07","census1991__14__07","source"
"geo_component_0201",2001,"27","01","census2001__27__01","target"
"geo_component_0201",2001,"27","02","census2001__27__02","target"
"geo_component_0202",1991,"14","08","census1991__14__08","source"
"geo_component_0202",2001,"27","03","census2001__27__03","target"
"geo_component_0203",1991,"14","09","census1991__14__09","source"
"geo_component_0203",2001,"27","26","census2001__27__26","target"
"geo_component_0204",1991,"14","10","census1991__14__10","source"
"geo_component_0204",2001,"27","25","census2001__27__25","target"
"geo_component_0205",1991,"14","11","census1991__14__11","source"
"geo_component_0205",2001,"27","31","census2001__27__31","target"
"geo_component_0206",1991,"14","12","census1991__14__12","source"
"geo_component_0206",2001,"27","35","census2001__27__35","target"
"geo_component_0207",1991,"14","13","census1991__14__13","source"
"geo_component_0207",2001,"27","30","census2001__27__30","target"
"geo_component_0208",1991,"14","14","census1991__14__14","source"
"geo_component_0208",2001,"27","34","census2001__27__34","target"
"geo_component_0209",1991,"14","15","census1991__14__15","source"
"geo_component_0209",2001,"27","19","census2001__27__19","target"
"geo_component_0210",1991,"14","16","census1991__14__16","source"
"geo_component_0210",2001,"27","18","census2001__27__18","target"
"geo_component_0211",1991,"14","17","census1991__14__17","source"
"geo_component_0211",2001,"27","16","census2001__27__16","target"
"geo_component_0211",2001,"27","17","census2001__27__17","target"
"geo_component_0212",1991,"14","18","census1991__14__18","source"
"geo_component_0212",2001,"27","27","census2001__27__27","target"
"geo_component_0213",1991,"14","19","census1991__14__19","source"
"geo_component_0213",2001,"27","15","census2001__27__15","target"
"geo_component_0214",1991,"14","20","census1991__14__20","source"
"geo_component_0214",2001,"27","29","census2001__27__29","target"
"geo_component_0215",1991,"14","21","census1991__14__21","source"
"geo_component_0215",2001,"27","28","census2001__27__28","target"
"geo_component_0216",1991,"14","22","census1991__14__22","source"
"geo_component_0216",2001,"27","04","census2001__27__04","target"
"geo_component_0217",1991,"14","23","census1991__14__23","source"
"geo_component_0217",2001,"27","05","census2001__27__05","target"
"geo_component_0217",2001,"27","06","census2001__27__06","target"
"geo_component_0218",1991,"14","24","census1991__14__24","source"
"geo_component_0218",2001,"27","07","census2001__27__07","target"
"geo_component_0219",1991,"14","25","census1991__14__25","source"
"geo_component_0219",2001,"27","14","census2001__27__14","target"
"geo_component_0220",1991,"14","26","census1991__14__26","source"
"geo_component_0220",2001,"27","08","census2001__27__08","target"
"geo_component_0221",1991,"14","27","census1991__14__27","source"
"geo_component_0221",2001,"27","09","census2001__27__09","target"
"geo_component_0222",1991,"14","28","census1991__14__28","source"
"geo_component_0222",2001,"27","10","census2001__27__10","target"
"geo_component_0222",2001,"27","11","census2001__27__11","target"
"geo_component_0223",1991,"14","29","census1991__14__29","source"
"geo_component_0223",2001,"27","13","census2001__27__13","target"
"geo_component_0224",1991,"14","30","census1991__14__30","source"
"geo_component_0224",2001,"27","12","census2001__27__12","target"
"geo_component_0225",1991,"15","01","census1991__15__01","source"
"geo_component_0225",2001,"14","01","census2001__14__01","target"
"geo_component_0226",1991,"15","02","census1991__15__02","source"
"geo_component_0226",2001,"14","02","census2001__14__02","target"
"geo_component_0227",1991,"15","03","census1991__15__03","source"
"geo_component_0227",2001,"14","03","census2001__14__03","target"
"geo_component_0228",1991,"15","04","census1991__15__04","source"
"geo_component_0228",2001,"14","09","census2001__14__09","target"
"geo_component_0229",1991,"15","05","census1991__15__05","source"
"geo_component_0229",2001,"14","05","census2001__14__05","target"
"geo_component_0230",1991,"15","06","census1991__15__06","source"
"geo_component_0230",2001,"14","04","census2001__14__04","target"
"geo_component_0231",1991,"15","07","census1991__15__07","source"
"geo_component_0231",2001,"14","06","census2001__14__06","target"
"geo_component_0231",2001,"14","07","census2001__14__07","target"
"geo_component_0232",1991,"15","08","census1991__15__08","source"
"geo_component_0232",2001,"14","08","census2001__14__08","target"
"geo_component_0233",1991,"16","01","census1991__16__01","source"
"geo_component_0233",2001,"17","07","census2001__17__07","target"
"geo_component_0234",1991,"16","02","census1991__16__02","source"
"geo_component_0234",1991,"16","03","census1991__16__03","source"
"geo_component_0234",2001,"17","04","census2001__17__04","target"
"geo_component_0234",2001,"17","05","census2001__17__05","target"
"geo_component_0234",2001,"17","06","census2001__17__06","target"
"geo_component_0235",1991,"16","04","census1991__16__04","source"
"geo_component_0235",2001,"17","02","census2001__17__02","target"
"geo_component_0236",1991,"16","05","census1991__16__05","source"
"geo_component_0236",2001,"17","01","census2001__17__01","target"
"geo_component_0236",2001,"17","03","census2001__17__03","target"
"geo_component_0237",1991,"17","01","census1991__17__01","source"
"geo_component_0237",2001,"15","01","census2001__15__01","target"
"geo_component_0237",2001,"15","02","census2001__15__02","target"
"geo_component_0237",2001,"15","03","census2001__15__03","target"
"geo_component_0237",2001,"15","04","census2001__15__04","target"
"geo_component_0237",2001,"15","05","census2001__15__05","target"
"geo_component_0238",1991,"17","02","census1991__17__02","source"
"geo_component_0238",2001,"15","06","census2001__15__06","target"
"geo_component_0239",1991,"17","03","census1991__17__03","source"
"geo_component_0239",2001,"15","07","census2001__15__07","target"
"geo_component_0239",2001,"15","08","census2001__15__08","target"
"geo_component_0240",1991,"18","01","census1991__18__01","source"
"geo_component_0240",2001,"13","06","census2001__13__06","target"
"geo_component_0240",2001,"13","07","census2001__13__07","target"
"geo_component_0241",1991,"18","02","census1991__18__02","source"
"geo_component_0241",2001,"13","08","census2001__13__08","target"
"geo_component_0242",1991,"18","03","census1991__18__03","source"
"geo_component_0242",2001,"13","04","census2001__13__04","target"
"geo_component_0243",1991,"18","04","census1991__18__04","source"
"geo_component_0243",2001,"13","05","census2001__13__05","target"
"geo_component_0244",1991,"18","05","census1991__18__05","source"
"geo_component_0244",2001,"13","03","census2001__13__03","target"
"geo_component_0245",1991,"18","06","census1991__18__06","source"
"geo_component_0245",2001,"13","02","census2001__13__02","target"
"geo_component_0246",1991,"18","07","census1991__18__07","source"
"geo_component_0246",2001,"13","01","census2001__13__01","target"
"geo_component_0247",1991,"19","01","census1991__19__01","source"
"geo_component_0247",2001,"21","01","census2001__21__01","target"
"geo_component_0247",2001,"21","02","census2001__21__02","target"
"geo_component_0247",2001,"21","03","census2001__21__03","target"
"geo_component_0247",2001,"21","04","census2001__21__04","target"
"geo_component_0248",1991,"19","02","census1991__19__02","source"
"geo_component_0248",2001,"21","05","census2001__21__05","target"
"geo_component_0249",1991,"19","03","census1991__19__03","source"
"geo_component_0249",2001,"21","06","census2001__21__06","target"
"geo_component_0250",1991,"19","04","census1991__19__04","source"
"geo_component_0250",1991,"19","11","census1991__19__11","source"
"geo_component_0250",2001,"21","07","census2001__21__07","target"
"geo_component_0250",2001,"21","27","census2001__21__27","target"
"geo_component_0250",2001,"21","28","census2001__21__28","target"
"geo_component_0250",2001,"21","29","census2001__21__29","target"
"geo_component_0250",2001,"21","30","census2001__21__30","target"
"geo_component_0251",1991,"19","05","census1991__19__05","source"
"geo_component_0251",1991,"19","06","census1991__19__06","source"
"geo_component_0251",1991,"19","12","census1991__19__12","source"
"geo_component_0251",2001,"21","08","census2001__21__08","target"
"geo_component_0251",2001,"21","09","census2001__21__09","target"
"geo_component_0251",2001,"21","10","census2001__21__10","target"
"geo_component_0251",2001,"21","11","census2001__21__11","target"
"geo_component_0251",2001,"21","12","census2001__21__12","target"
"geo_component_0251",2001,"21","13","census2001__21__13","target"
"geo_component_0251",2001,"21","19","census2001__21__19","target"
"geo_component_0251",2001,"21","20","census2001__21__20","target"
"geo_component_0252",1991,"19","07","census1991__19__07","source"
"geo_component_0252",2001,"21","14","census2001__21__14","target"
"geo_component_0252",2001,"21","15","census2001__21__15","target"
"geo_component_0253",1991,"19","08","census1991__19__08","source"
"geo_component_0253",2001,"21","21","census2001__21__21","target"
"geo_component_0253",2001,"21","22","census2001__21__22","target"
"geo_component_0254",1991,"19","09","census1991__19__09","source"
"geo_component_0254",2001,"21","23","census2001__21__23","target"
"geo_component_0254",2001,"21","24","census2001__21__24","target"
"geo_component_0255",1991,"19","10","census1991__19__10","source"
"geo_component_0255",2001,"21","25","census2001__21__25","target"
"geo_component_0255",2001,"21","26","census2001__21__26","target"
"geo_component_0256",1991,"19","13","census1991__19__13","source"
"geo_component_0256",2001,"21","16","census2001__21__16","target"
"geo_component_0256",2001,"21","17","census2001__21__17","target"
"geo_component_0256",2001,"21","18","census2001__21__18","target"
"geo_component_0257",1991,"20","01","census1991__20__01","source"
"geo_component_0257",1991,"20","02","census1991__20__02","source"
"geo_component_0257",1991,"20","03","census1991__20__03","source"
"geo_component_0257",1991,"20","04","census1991__20__04","source"
"geo_component_0257",1991,"20","05","census1991__20__05","source"
"geo_component_0257",1991,"20","07","census1991__20__07","source"
"geo_component_0257",1991,"20","08","census1991__20__08","source"
"geo_component_0257",1991,"20","09","census1991__20__09","source"
"geo_component_0257",1991,"20","10","census1991__20__10","source"
"geo_component_0257",1991,"20","12","census1991__20__12","source"
"geo_component_0257",2001,"03","01","census2001__03__01","target"
"geo_component_0257",2001,"03","02","census2001__03__02","target"
"geo_component_0257",2001,"03","04","census2001__03__04","target"
"geo_component_0257",2001,"03","05","census2001__03__05","target"
"geo_component_0257",2001,"03","06","census2001__03__06","target"
"geo_component_0257",2001,"03","07","census2001__03__07","target"
"geo_component_0257",2001,"03","08","census2001__03__08","target"
"geo_component_0257",2001,"03","09","census2001__03__09","target"
"geo_component_0257",2001,"03","10","census2001__03__10","target"
"geo_component_0257",2001,"03","11","census2001__03__11","target"
"geo_component_0257",2001,"03","12","census2001__03__12","target"
"geo_component_0257",2001,"03","13","census2001__03__13","target"
"geo_component_0257",2001,"03","16","census2001__03__16","target"
"geo_component_0257",2001,"03","17","census2001__03__17","target"
"geo_component_0258",1991,"20","06","census1991__20__06","source"
"geo_component_0258",2001,"03","03","census2001__03__03","target"
"geo_component_0259",1991,"20","11","census1991__20__11","source"
"geo_component_0259",2001,"03","14","census2001__03__14","target"
"geo_component_0259",2001,"03","15","census2001__03__15","target"
"geo_component_0260",1991,"21","01","census1991__21__01","source"
"geo_component_0260",2001,"08","01","census2001__08__01","target"
"geo_component_0260",2001,"08","02","census2001__08__02","target"
"geo_component_0261",1991,"21","02","census1991__21__02","source"
"geo_component_0261",2001,"08","03","census2001__08__03","target"
"geo_component_0262",1991,"21","03","census1991__21__03","source"
"geo_component_0262",2001,"08","04","census2001__08__04","target"
"geo_component_0263",1991,"21","04","census1991__21__04","source"
"geo_component_0263",2001,"08","05","census2001__08__05","target"
"geo_component_0264",1991,"21","05","census1991__21__05","source"
"geo_component_0264",2001,"08","06","census2001__08__06","target"
"geo_component_0265",1991,"21","06","census1991__21__06","source"
"geo_component_0265",2001,"08","07","census2001__08__07","target"
"geo_component_0266",1991,"21","07","census1991__21__07","source"
"geo_component_0266",2001,"08","08","census2001__08__08","target"
"geo_component_0267",1991,"21","08","census1991__21__08","source"
"geo_component_0267",1991,"21","09","census1991__21__09","source"
"geo_component_0267",1991,"21","26","census1991__21__26","source"
"geo_component_0267",2001,"08","09","census2001__08__09","target"
"geo_component_0267",2001,"08","10","census2001__08__10","target"
"geo_component_0267",2001,"08","11","census2001__08__11","target"
"geo_component_0267",2001,"08","12","census2001__08__12","target"
"geo_component_0267",2001,"08","30","census2001__08__30","target"
"geo_component_0267",2001,"08","31","census2001__08__31","target"
"geo_component_0268",1991,"21","10","census1991__21__10","source"
"geo_component_0268",2001,"08","13","census2001__08__13","target"
"geo_component_0269",1991,"21","11","census1991__21__11","source"
"geo_component_0269",2001,"08","21","census2001__08__21","target"
"geo_component_0270",1991,"21","12","census1991__21__12","source"
"geo_component_0270",2001,"08","22","census2001__08__22","target"
"geo_component_0271",1991,"21","13","census1991__21__13","source"
"geo_component_0271",2001,"08","16","census2001__08__16","target"
"geo_component_0272",1991,"21","14","census1991__21__14","source"
"geo_component_0272",2001,"08","15","census2001__08__15","target"
"geo_component_0273",1991,"21","15","census1991__21__15","source"
"geo_component_0273",2001,"08","14","census2001__08__14","target"
"geo_component_0274",1991,"21","16","census1991__21__16","source"
"geo_component_0274",2001,"08","20","census2001__08__20","target"
"geo_component_0275",1991,"21","17","census1991__21__17","source"
"geo_component_0275",2001,"08","17","census2001__08__17","target"
"geo_component_0276",1991,"21","18","census1991__21__18","source"
"geo_component_0276",2001,"08","18","census2001__08__18","target"
"geo_component_0277",1991,"21","19","census1991__21__19","source"
"geo_component_0277",2001,"08","19","census2001__08__19","target"
"geo_component_0278",1991,"21","20","census1991__21__20","source"
"geo_component_0278",1991,"21","22","census1991__21__22","source"
"geo_component_0278",2001,"08","24","census2001__08__24","target"
"geo_component_0278",2001,"08","29","census2001__08__29","target"
"geo_component_0279",1991,"21","21","census1991__21__21","source"
"geo_component_0279",2001,"08","25","census2001__08__25","target"
"geo_component_0279",2001,"08","26","census2001__08__26","target"
"geo_component_0280",1991,"21","23","census1991__21__23","source"
"geo_component_0280",2001,"08","27","census2001__08__27","target"
"geo_component_0281",1991,"21","24","census1991__21__24","source"
"geo_component_0281",2001,"08","28","census2001__08__28","target"
"geo_component_0282",1991,"21","25","census1991__21__25","source"
"geo_component_0282",2001,"08","23","census2001__08__23","target"
"geo_component_0283",1991,"21","27","census1991__21__27","source"
"geo_component_0283",2001,"08","32","census2001__08__32","target"
"geo_component_0284",1991,"22","01","census1991__22__01","source"
"geo_component_0284",2001,"11","01","census2001__11__01","target"
"geo_component_0285",1991,"22","02","census1991__22__02","source"
"geo_component_0285",2001,"11","04","census2001__11__04","target"
"geo_component_0286",1991,"22","03","census1991__22__03","source"
"geo_component_0286",2001,"11","03","census2001__11__03","target"
"geo_component_0287",1991,"22","04","census1991__22__04","source"
"geo_component_0287",2001,"11","02","census2001__11__02","target"
"geo_component_0288",1991,"23","02","census1991__23__02","source"
"geo_component_0288",1991,"23","07","census1991__23__07","source"
"geo_component_0288",1991,"23","08","census1991__23__08","source"
"geo_component_0288",1991,"23","11","census1991__23__11","source"
"geo_component_0288",1991,"23","14","census1991__23__14","source"
"geo_component_0288",1991,"23","16","census1991__23__16","source"
"geo_component_0288",1991,"23","21","census1991__23__21","source"
"geo_component_0288",2001,"33","01","census2001__33__01","target"
"geo_component_0288",2001,"33","03","census2001__33__03","target"
"geo_component_0288",2001,"33","08","census2001__33__08","target"
"geo_component_0288",2001,"33","09","census2001__33__09","target"
"geo_component_0288",2001,"33","10","census2001__33__10","target"
"geo_component_0288",2001,"33","13","census2001__33__13","target"
"geo_component_0288",2001,"33","22","census2001__33__22","target"
"geo_component_0288",2001,"33","24","census2001__33__24","target"
"geo_component_0288",2001,"33","25","census2001__33__25","target"
"geo_component_0288",2001,"33","30","census2001__33__30","target"
"geo_component_0289",1991,"23","03","census1991__23__03","source"
"geo_component_0289",2001,"33","04","census2001__33__04","target"
"geo_component_0290",1991,"23","04","census1991__23__04","source"
"geo_component_0290",2001,"33","05","census2001__33__05","target"
"geo_component_0291",1991,"23","05","census1991__23__05","source"
"geo_component_0291",2001,"33","06","census2001__33__06","target"
"geo_component_0292",1991,"23","06","census1991__23__06","source"
"geo_component_0292",1991,"23","10","census1991__23__10","source"
"geo_component_0292",1991,"23","13","census1991__23__13","source"
"geo_component_0292",1991,"23","15","census1991__23__15","source"
"geo_component_0292",1991,"23","17","census1991__23__17","source"
"geo_component_0292",1991,"23","18","census1991__23__18","source"
"geo_component_0292",1991,"23","19","census1991__23__19","source"
"geo_component_0292",2001,"33","07","census2001__33__07","target"
"geo_component_0292",2001,"33","12","census2001__33__12","target"
"geo_component_0292",2001,"33","18","census2001__33__18","target"
"geo_component_0292",2001,"33","19","census2001__33__19","target"
"geo_component_0292",2001,"33","20","census2001__33__20","target"
"geo_component_0292",2001,"33","21","census2001__33__21","target"
"geo_component_0292",2001,"33","23","census2001__33__23","target"
"geo_component_0292",2001,"33","26","census2001__33__26","target"
"geo_component_0292",2001,"33","27","census2001__33__27","target"
"geo_component_0292",2001,"33","28","census2001__33__28","target"
"geo_component_0293",1991,"23","09","census1991__23__09","source"
"geo_component_0293",2001,"33","11","census2001__33__11","target"
"geo_component_0294",1991,"23","12","census1991__23__12","source"
"geo_component_0294",2001,"33","14","census2001__33__14","target"
"geo_component_0294",2001,"33","15","census2001__33__15","target"
"geo_component_0294",2001,"33","16","census2001__33__16","target"
"geo_component_0294",2001,"33","17","census2001__33__17","target"
"geo_component_0295",1991,"23","20","census1991__23__20","source"
"geo_component_0295",2001,"33","29","census2001__33__29","target"
"geo_component_0296",1991,"24","01","census1991__24__01","source"
"geo_component_0296",2001,"16","01","census2001__16__01","target"
"geo_component_0297",1991,"24","02","census1991__24__02","source"
"geo_component_0297",1991,"24","03","census1991__24__03","source"
"geo_component_0297",2001,"16","02","census2001__16__02","target"
"geo_component_0297",2001,"16","03","census2001__16__03","target"
"geo_component_0297",2001,"16","04","census2001__16__04","target"
"geo_component_0298",1991,"25","01","census1991__25__01","source"
"geo_component_0298",2001,"05","01","census2001__05__01","target"
"geo_component_0299",1991,"25","02","census1991__25__02","source"
"geo_component_0299",1991,"25","03","census1991__25__03","source"
"geo_component_0299",1991,"25","05","census1991__25__05","source"
"geo_component_0299",2001,"05","02","census2001__05__02","target"
"geo_component_0299",2001,"05","03","census2001__05__03","target"
"geo_component_0299",2001,"05","04","census2001__05__04","target"
"geo_component_0299",2001,"05","06","census2001__05__06","target"
"geo_component_0300",1991,"25","04","census1991__25__04","source"
"geo_component_0300",2001,"05","05","census2001__05__05","target"
"geo_component_0301",1991,"25","06","census1991__25__06","source"
"geo_component_0301",1991,"25","08","census1991__25__08","source"
"geo_component_0301",2001,"05","07","census2001__05__07","target"
"geo_component_0301",2001,"05","10","census2001__05__10","target"
"geo_component_0301",2001,"05","11","census2001__05__11","target"
"geo_component_0301",2001,"05","12","census2001__05__12","target"
"geo_component_0302",1991,"25","07","census1991__25__07","source"
"geo_component_0302",2001,"05","08","census2001__05__08","target"
"geo_component_0302",2001,"05","09","census2001__05__09","target"
"geo_component_0303",1991,"25","09","census1991__25__09","source"
"geo_component_0303",2001,"09","03","census2001__09__03","target"
"geo_component_0304",1991,"25","10","census1991__25__10","source"
"geo_component_0304",2001,"09","04","census2001__09__04","target"
"geo_component_0304",2001,"09","06","census2001__09__06","target"
"geo_component_0305",1991,"25","11","census1991__25__11","source"
"geo_component_0305",2001,"09","05","census2001__09__05","target"
"geo_component_0306",1991,"25","12","census1991__25__12","source"
"geo_component_0306",2001,"09","01","census2001__09__01","target"
"geo_component_0307",1991,"25","13","census1991__25__13","source"
"geo_component_0307",2001,"05","13","census2001__05__13","target"
"geo_component_0308",1991,"25","14","census1991__25__14","source"
"geo_component_0308",2001,"09","02","census2001__09__02","target"
"geo_component_0309",1991,"25","15","census1991__25__15","source"
"geo_component_0309",2001,"09","07","census2001__09__07","target"
"geo_component_0309",2001,"09","08","census2001__09__08","target"
"geo_component_0310",1991,"25","16","census1991__25__16","source"
"geo_component_0310",1991,"25","17","census1991__25__17","source"
"geo_component_0310",2001,"09","09","census2001__09__09","target"
"geo_component_0310",2001,"09","10","census2001__09__10","target"
"geo_component_0310",2001,"09","11","census2001__09__11","target"
"geo_component_0311",1991,"25","18","census1991__25__18","source"
"geo_component_0311",1991,"25","19","census1991__25__19","source"
"geo_component_0311",2001,"09","12","census2001__09__12","target"
"geo_component_0311",2001,"09","13","census2001__09__13","target"
"geo_component_0311",2001,"09","14","census2001__09__14","target"
"geo_component_0312",1991,"25","20","census1991__25__20","source"
"geo_component_0312",2001,"09","15","census2001__09__15","target"
"geo_component_0313",1991,"25","21","census1991__25__21","source"
"geo_component_0313",2001,"09","16","census2001__09__16","target"
"geo_component_0314",1991,"25","22","census1991__25__22","source"
"geo_component_0314",2001,"09","17","census2001__09__17","target"
"geo_component_0315",1991,"25","23","census1991__25__23","source"
"geo_component_0315",1991,"25","35","census1991__25__35","source"
"geo_component_0315",2001,"09","18","census2001__09__18","target"
"geo_component_0315",2001,"09","31","census2001__09__31","target"
"geo_component_0315",2001,"09","32","census2001__09__32","target"
"geo_component_0316",1991,"25","24","census1991__25__24","source"
"geo_component_0316",2001,"09","19","census2001__09__19","target"
"geo_component_0317",1991,"25","25","census1991__25__25","source"
"geo_component_0317",2001,"09","20","census2001__09__20","target"
"geo_component_0318",1991,"25","26","census1991__25__26","source"
"geo_component_0318",2001,"09","21","census2001__09__21","target"
"geo_component_0319",1991,"25","27","census1991__25__27","source"
"geo_component_0319",2001,"09","22","census2001__09__22","target"
"geo_component_0320",1991,"25","28","census1991__25__28","source"
"geo_component_0320",2001,"09","23","census2001__09__23","target"
"geo_component_0321",1991,"25","29","census1991__25__29","source"
"geo_component_0321",2001,"09","24","census2001__09__24","target"
"geo_component_0322",1991,"25","30","census1991__25__30","source"
"geo_component_0322",2001,"09","25","census2001__09__25","target"
"geo_component_0323",1991,"25","31","census1991__25__31","source"
"geo_component_0323",2001,"09","26","census2001__09__26","target"
"geo_component_0324",1991,"25","32","census1991__25__32","source"
"geo_component_0324",2001,"09","27","census2001__09__27","target"
"geo_component_0325",1991,"25","33","census1991__25__33","source"
"geo_component_0325",1991,"25","43","census1991__25__43","source"
"geo_component_0325",1991,"25","50","census1991__25__50","source"
"geo_component_0325",2001,"09","28","census2001__09__28","target"
"geo_component_0325",2001,"09","42","census2001__09__42","target"
"geo_component_0325",2001,"09","49","census2001__09__49","target"
"geo_component_0326",1991,"25","34","census1991__25__34","source"
"geo_component_0326",2001,"09","29","census2001__09__29","target"
"geo_component_0326",2001,"09","30","census2001__09__30","target"
"geo_component_0327",1991,"25","36","census1991__25__36","source"
"geo_component_0327",1991,"25","37","census1991__25__37","source"
"geo_component_0327",2001,"09","33","census2001__09__33","target"
"geo_component_0327",2001,"09","34","census2001__09__34","target"
"geo_component_0328",1991,"25","38","census1991__25__38","source"
"geo_component_0328",2001,"09","35","census2001__09__35","target"
"geo_component_0329",1991,"25","39","census1991__25__39","source"
"geo_component_0329",2001,"09","36","census2001__09__36","target"
"geo_component_0330",1991,"25","40","census1991__25__40","source"
"geo_component_0330",2001,"09","37","census2001__09__37","target"
"geo_component_0331",1991,"25","41","census1991__25__41","source"
"geo_component_0331",2001,"09","38","census2001__09__38","target"
"geo_component_0331",2001,"09","39","census2001__09__39","target"
"geo_component_0332",1991,"25","42","census1991__25__42","source"
"geo_component_0332",2001,"09","40","census2001__09__40","target"
"geo_component_0332",2001,"09","41","census2001__09__41","target"
"geo_component_0333",1991,"25","44","census1991__25__44","source"
"geo_component_0333",2001,"09","43","census2001__09__43","target"
"geo_component_0334",1991,"25","45","census1991__25__45","source"
"geo_component_0334",2001,"09","44","census2001__09__44","target"
"geo_component_0334",2001,"09","45","census2001__09__45","target"
"geo_component_0335",1991,"25","46","census1991__25__46","source"
"geo_component_0335",2001,"09","50","census2001__09__50","target"
"geo_component_0335",2001,"09","51","census2001__09__51","target"
"geo_component_0336",1991,"25","47","census1991__25__47","source"
"geo_component_0336",2001,"09","52","census2001__09__52","target"
"geo_component_0336",2001,"09","53","census2001__09__53","target"
"geo_component_0337",1991,"25","48","census1991__25__48","source"
"geo_component_0337",1991,"25","49","census1991__25__49","source"
"geo_component_0337",1991,"25","57","census1991__25__57","source"
"geo_component_0337",2001,"09","46","census2001__09__46","target"
"geo_component_0337",2001,"09","47","census2001__09__47","target"
"geo_component_0337",2001,"09","48","census2001__09__48","target"
"geo_component_0337",2001,"09","61","census2001__09__61","target"
"geo_component_0338",1991,"25","51","census1991__25__51","source"
"geo_component_0338",1991,"25","53","census1991__25__53","source"
"geo_component_0338",2001,"09","54","census2001__09__54","target"
"geo_component_0338",2001,"09","55","census2001__09__55","target"
"geo_component_0338",2001,"09","56","census2001__09__56","target"
"geo_component_0339",1991,"25","52","census1991__25__52","source"
"geo_component_0339",2001,"09","57","census2001__09__57","target"
"geo_component_0340",1991,"25","54","census1991__25__54","source"
"geo_component_0340",2001,"09","58","census2001__09__58","target"
"geo_component_0341",1991,"25","55","census1991__25__55","source"
"geo_component_0341",2001,"09","59","census2001__09__59","target"
"geo_component_0341",2001,"09","60","census2001__09__60","target"
"geo_component_0342",1991,"25","56","census1991__25__56","source"
"geo_component_0342",2001,"09","62","census2001__09__62","target"
"geo_component_0343",1991,"25","58","census1991__25__58","source"
"geo_component_0343",2001,"09","64","census2001__09__64","target"
"geo_component_0344",1991,"25","59","census1991__25__59","source"
"geo_component_0344",1991,"25","61","census1991__25__61","source"
"geo_component_0344",1991,"25","63","census1991__25__63","source"
"geo_component_0344",2001,"09","63","census2001__09__63","target"
"geo_component_0344",2001,"09","66","census2001__09__66","target"
"geo_component_0344",2001,"09","67","census2001__09__67","target"
"geo_component_0344",2001,"09","68","census2001__09__68","target"
"geo_component_0344",2001,"09","70","census2001__09__70","target"
"geo_component_0345",1991,"25","60","census1991__25__60","source"
"geo_component_0345",2001,"09","65","census2001__09__65","target"
"geo_component_0346",1991,"25","62","census1991__25__62","source"
"geo_component_0346",2001,"09","69","census2001__09__69","target"
"geo_component_0347",1991,"26","01","census1991__26__01","source"
"geo_component_0347",2001,"19","03","census2001__19__03","target"
"geo_component_0348",1991,"26","02","census1991__26__02","source"
"geo_component_0348",2001,"19","02","census2001__19__02","target"
"geo_component_0349",1991,"26","03","census1991__26__03","source"
"geo_component_0349",2001,"19","01","census2001__19__01","target"
"geo_component_0350",1991,"26","04","census1991__26__04","source"
"geo_component_0350",2001,"19","04","census2001__19__04","target"
"geo_component_0350",2001,"19","05","census2001__19__05","target"
"geo_component_0351",1991,"26","05","census1991__26__05","source"
"geo_component_0351",2001,"19","06","census2001__19__06","target"
"geo_component_0352",1991,"26","06","census1991__26__06","source"
"geo_component_0352",2001,"19","07","census2001__19__07","target"
"geo_component_0353",1991,"26","07","census1991__26__07","source"
"geo_component_0353",2001,"19","10","census2001__19__10","target"
"geo_component_0354",1991,"26","08","census1991__26__08","source"
"geo_component_0354",1991,"26","12","census1991__26__12","source"
"geo_component_0354",1991,"26","13","census1991__26__13","source"
"geo_component_0354",2001,"19","11","census2001__19__11","target"
"geo_component_0354",2001,"19","12","census2001__19__12","target"
"geo_component_0354",2001,"19","15","census2001__19__15","target"
"geo_component_0355",1991,"26","09","census1991__26__09","source"
"geo_component_0355",2001,"19","18","census2001__19__18","target"
"geo_component_0356",1991,"26","10","census1991__26__10","source"
"geo_component_0356",2001,"19","17","census2001__19__17","target"
"geo_component_0357",1991,"26","11","census1991__26__11","source"
"geo_component_0357",2001,"19","16","census2001__19__16","target"
"geo_component_0358",1991,"26","14","census1991__26__14","source"
"geo_component_0358",2001,"19","13","census2001__19__13","target"
"geo_component_0359",1991,"26","15","census1991__26__15","source"
"geo_component_0359",2001,"19","14","census2001__19__14","target"
"geo_component_0360",1991,"26","16","census1991__26__16","source"
