"state_code_2001","district_code_2001","state_code_1991","district_code_1991","state_name_1991","atlas_population_1991","pca91_population","n_atlas_language_columns","complete_atlas_alignment_1991","n_accepted_languages","n_unresolved_aligned_languages","n_unaligned_atlas_languages","n_unresolved_languages","accepted_speaker_coverage_1991","shastry_mapped_accepted_speaker_share_1991","shastry_mapped_population_share_1991","accepted_nonzero_mapped_speakers_1991","distance_resolved_speakers_1991","distance_resolved_speaker_share_1991","distance_unresolved_mass_upper_bound_1991","distance_unresolved_mass_upper_bound_share_1991","ling_distance_nonzero_mean_accepted_1991","ling_distance_nonzero_lower_bound_1991","ling_distance_nonzero_upper_bound_1991","ling_distance_nonzero_bound_width_1991","distant_speakers_ge3_accepted_1991","ling_share_distance_ge3_accepted_1991","ling_share_distance_ge3_lower_bound_1991","ling_share_distance_ge3_upper_bound_1991","ling_share_distance_ge3_bound_width_1991","atlas_source_status","ling_distance_nonzero_mean_sensitivity_low_accepted_1991","ling_distance_nonzero_mean_sensitivity_high_accepted_1991","min_accepted_coverage","max_distance_bound_width","historical_language_status","ling_distance_nonzero_mean_1991","ling_distance_nonzero_mean_sensitivity_low_1991","ling_distance_nonzero_mean_sensitivity_high_1991","ling_share_distance_ge3_1991","n_shrid_total","n_shrid_deterministic","shrid_coverage","population_1991_total","population_1991_deterministic","population_coverage","n_target_2001_districts","mapping_class","exact_language_persistence","preferred_language_persistence","preferred_population_coverage_threshold","n_transition_targets","ling_distance_nonzero_mean_2001","ling_share_distance_ge3_2001","persistence_status","ling_distance_change_1991_2001","ling_share_distance_ge3_change_1991_2001","rank_percentile_1991","rank_percentile_2001","quintile_1991","quintile_2001","same_quintile","absolute_quintile_change"
"02","03","09","08","HIMACHAL PRADESH",31294,31294,84,FALSE,80,4,30,34,0.989774397648111,0.926067023955576,0.916597430817409,25046,28684,0.916597430817409,2610,0.0834025691825909,4.95037131677713,4.57756002314145,4.9550549609488,0.377494937807347,24743,79.0662746852432,79.0662746852432,87.4065316035023,8.3402569182591,"candidate",4.95037131677713,4.61943956687152,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,272,265,0.974264705882353,31294,31163,0.995813894037196,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.44892149348516,65.8668635412821,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"32","08","12","08","KERALA",2817236,2817236,99,FALSE,82,17,15,32,0.999371369668711,0.998867327421936,0.998239409122984,2801041,2813557,0.998694110113601,3679,0.00130588988639929,4.96481915116558,4.95961842893408,4.96486529849682,0.00524686956273701,2770868,98.3541314962609,98.3541314962609,98.4847204849008,0.130588988639929,"candidate",4.96481915116558,4.96214165866022,0.99,0.5,"eligible",4.96481915116558,4.96481915116558,4.96214165866022,98.3541314962609,106,106,1,2755541,2755541,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.96438250735808,98.4385476209645,"eligible",-0.000436643807500303,0.0844161247035942,0.677777777777778,0.777777777777778,4,4,TRUE,0
"23","09","13","08","MADHYA PRADESH",1158076,1158076,99,FALSE,83,16,15,31,0.999792759715252,0.999826400284669,0.999619195976775,1433,1157635,0.999619195976775,441,0.000380804023224728,2.60572226099093,2.22785485592316,3.16915688367129,0.941302027748132,652,0.0563002773565811,0.0563002773565811,0.0943806796790539,0.0380804023224728,"candidate",2.60572226099093,2.42105263157895,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1081,1078,0.99722479185939,1141432,1141414,0.999984230335228,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.35957004160888,0.0820113417340646,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","03","14","08","MAHARASHTRA",3187634,3187634,114,TRUE,103,11,0,11,0.23242254286408,0.998534171617999,0.232081851304133,270373,740403,0.232273529520641,2447231,0.767726470479359,2.11683858965207,1.1111136869095,4.7131557798708,3.6020420929613,33093,1.03816812093233,1.03816812093233,77.8108151688682,76.7726470479359,"candidate",1.4025069071246,2.20343962366644,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1494,1490,0.997322623828648,3187634,3182122,0.998270817791503,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.9562053891133,1.07141255011031,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"14","08","15","08","MANIPUR",109275,109275,101,FALSE,86,15,13,28,0.922205444978266,0.998977910969099,0.921262868908717,100671,100770,0.922168840082361,8505,0.077831159917639,4.85399966226619,4.55376639554481,4.86537334212647,0.311606946581667,96107,87.9496682681309,87.9496682681309,95.7327842598948,7.78311599176389,"candidate",4.85399966226619,4.85384653588279,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,185,185,1,101888,101888,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.80328821722162,8.4387914605683,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"33","10","23","08","TAMIL NADU",2320263,2320263,11,FALSE,10,1,103,104,0.0651620096514921,0.999503945288472,0.0651296857295919,147192,151118,0.0651296857295919,2169145,0.934870314270408,4.94539784770911,1.25071092850479,4.99653029762077,3.74581936911598,144889,6.24450762693712,6.24450762693712,99.7315390539779,93.4870314270408,"candidate",4.94539784770911,4.94338853918393,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,464,460,0.991379310344828,2149547,2143101,0.997001228630963,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.99649716083199,99.028957333009,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"28","19","02","09","ANDHRA PRADESH",2392260,2392260,39,FALSE,39,0,75,75,0.999971156981265,0.999849092317461,0.999820253651359,2186492,2391998,0.999890480131758,262,0.000109519868241746,4.99753486406536,4.997055910267,4.99753515941894,0.00047924915193942,2185117,91.3411167682442,91.3411167682442,91.3520687550684,0.0109519868241819,"candidate",4.99753486406536,4.99718203582135,0.99,0.5,"eligible",4.99753486406536,4.99753486406536,4.99718203582135,91.3411167682442,1084,1077,0.993542435424354,2363039,2361384,0.999299630687433,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.99378294968923,91.1610785347065,"eligible",-0.00375191437612976,-0.180038233537701,0.955555555555556,0.911111111111111,5,5,TRUE,0
"18","11","04","09","ASSAM",1424287,1424287,69,FALSE,65,4,45,49,0.832575176210974,0.99990133459715,0.83249302984581,1185300,1185709,0.83249302984581,238578,0.167506970154189,3.29609972158947,2.91137653647293,3.58159687838424,0.670220341911316,1183994,83.1288918595761,83.1288918595761,99.879588874995,16.7506970154189,"candidate",3.29459906084575,3.29429233086005,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1615,1577,0.976470588235294,1375247,1363756,0.991644410058702,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.39119003106507,86.8294053594079,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"24","05","07","09","GUJARAT",1761086,1761086,99,FALSE,90,9,15,24,0.99987734840888,0.999641086508374,0.999518478938564,1734209,1760281,0.9995428956905,805,0.000457104309499934,1.00404449521367,1.00404261867628,1.00589851148175,0.00185589280547593,2210,0.125490748322342,0.125490748322342,0.171201179272335,0.0457104309499934,"candidate",1.00404449521367,1.00405868579512,0.99,0.5,"eligible",1.00404449521367,1.00404449521367,1.00405868579512,0.125490748322342,1364,1363,0.999266862170088,1758238,1758030,0.999881699747133,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.00472660029991,0.13051761410917,"eligible",0.000682105086240004,0.00502686578682801,0.0111111111111111,0.0222222222222222,1,1,TRUE,0
"06","19","08","09","HARYANA",1477240,1477240,99,FALSE,80,19,15,34,0.0594107931006472,0.991830363246889,0.0589254285018007,50751,87047,0.0589254285018007,1390193,0.941074571498199,1.21859667789797,1.00769911946613,4.86681647586582,3.85911735639969,3268,0.2212233624868,0.2212233624868,94.3286805123067,94.1074571498199,"candidate",1.21859667789797,1.21595943110282,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,413,410,0.99273607748184,1465072,1463916,0.99921096028045,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.90538506652723,2.23223688709567,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"02","11","09","09","HIMACHAL PRADESH",617404,617404,84,FALSE,77,7,30,37,0.995832550485582,0.972681923975857,0.9686283211641,16049,598096,0.968727121949323,19308,0.0312728780506767,1.91600722786466,1.41578753853551,3.60013575812428,2.18434821958877,4113,0.666176442005559,0.666176442005559,3.79346424707323,3.12728780506767,"candidate",1.91600722786466,1.44948755490483,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,2273,2235,0.983282006159261,600215,598330,0.996859458693968,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.27068993116696,1.40890324921647,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"23","10","13","09","MADHYA PRADESH",687945,687945,99,FALSE,84,15,15,30,0.991224589175007,0.999844553810778,0.991070507089956,219,681802,0.991070507089956,6143,0.00892949291004368,4.9041095890411,1.13439170072304,4.99669915121031,3.86230745048727,214,0.0311071379252702,0.0311071379252702,0.924056428929638,0.892949291004368,"candidate",4.9041095890411,3.63076923076923,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,940,935,0.99468085106383,687556,687445,0.999838558604681,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.91706703271563,0.88765341004614,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","26","14","09","MAHARASHTRA",3372935,3372935,114,TRUE,104,10,0,10,0.10007871482848,0.997215301621346,0.0998000257935596,79101,336770,0.099844793925765,3036165,0.900155206074235,3.94121439678386,1.07468158417291,4.97311593937725,3.89843435520434,60042,1.78011138667066,1.78011138667066,91.7956319940942,90.0155206074235,"candidate",3.93227674797158,3.94270546401563,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1557,1556,0.999357739242132,3347350,3347210,0.999958175870465,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.04013221544452,2.10905275901132,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"33","11","23","09","TAMIL NADU",710214,710214,54,FALSE,54,0,60,60,0.993807500274565,0.999555124848402,0.993365380012222,690476,705502,0.993365380012222,4712,0.00663461998777833,4.98164599493683,4.95465830825618,4.9817703987986,0.0271120905424143,686894,96.7164826376275,96.7164826376275,97.3799446364054,0.663461998777834,"candidate",4.98164599493683,4.9798665296255,0.99,0.5,"eligible",4.98164599493683,4.98164599493683,4.9798665296255,96.7164826376275,57,57,1,687087,687087,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.97979636361664,96.8908816368481,"eligible",-0.00184963132018989,0.174398999220614,0.733333333333333,0.822222222222222,4,5,FALSE,1
"09","03","25","09","UTTAR PRADESH",2454521,2454521,69,FALSE,59,10,45,55,0.999778368162261,0.99996373234142,0.999742108541748,33054,2453896,0.99974536783348,625,0.000254632166520474,1.28752949718642,1.28219365183052,1.35642388431961,0.0742302324890882,4527,0.18443517085411,0.18443517085411,0.209898387506157,0.0254632166520474,"candidate",1.28752949718642,1.28700769578995,0.99,0.5,"eligible",1.28752949718642,1.28752949718642,1.28700769578995,0.18443517085411,2139,2086,0.975222066386162,2446332,2434189,0.995036242014575,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.18992297653471,0.110743668642681,"eligible",-0.09760652065171,-0.073691502211429,0.188888888888889,0.266666666666667,1,2,FALSE,1
"19","18","26","09","WEST BENGAL",5715030,5715030,11,FALSE,6,5,103,108,0.995448317856599,1,0.995448317856599,5623260,5689017,0.995448317856599,26013,0.00455168214340082,2.99995127381626,2.99074217160332,3.00916082476453,0.0184186531612123,5623116,98.3917144791891,98.3917144791891,98.8468826935292,0.455168214340077,"candidate",2.99995127381626,2.99995127381626,0.99,0.5,"eligible",2.99995127381626,2.99995127381626,2.99995127381626,98.3917144791891,2097,2089,0.996185026227945,5161148,5151087,0.998050627496053,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.00253411150857,98.1927561681143,"eligible",0.00258283769231005,-0.198958311074804,0.411111111111111,0.5,3,3,TRUE,0
"28","23","02","10","ANDHRA PRADESH",3261118,3259392,39,FALSE,37,2,75,77,0.999873049671922,0.999956144439974,0.999829199679374,2976300,3260687,0.999867836735745,431,0.000132163264254774,4.99308470248295,4.99250654493134,4.99308570374683,0.00057915881549242,2970107,91.0763425303838,91.0763425303838,91.0895588568092,0.0132163264254785,"candidate",4.99308470248295,4.99307903022427,0.99,0.5,"eligible",4.99308470248295,4.99308470248295,4.99307903022427,91.0763425303838,1426,1423,0.997896213183731,3195988,3195928,0.999981226462678,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.98804512004031,90.4351158390604,"eligible",-0.00503958244263991,-0.641226691323396,0.788888888888889,0.844444444444444,4,5,FALSE,1
"18","12","04","10","ASSAM",751517,751517,69,FALSE,62,7,45,52,0.835797460336892,0.999977711123423,0.835778831350455,602265,628116,0.835797460336892,123401,0.164202539663108,3.1214548413074,2.7606970700019,3.44090532007838,0.680208250076482,601846,80.0841497930187,80.0841497930187,96.5044037593295,16.4202539663108,"candidate",3.1214548413074,3.12147808688866,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1115,1107,0.992825112107623,743152,740005,0.995765334682541,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.4403119689245,95.272388660404,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"10","16","05","10","BIHAR",2170971,2170971,11,FALSE,10,1,103,104,0.92460746827111,0.999996512721592,0.92460424390745,251,2007289,0.92460424390745,163682,0.0753957560925503,2.8207171314741,1.0027877242532,4.99666327097046,3.99387554671726,208,0.00958096630493913,0.00958096630493913,7.54915657555997,7.53957560925503,"candidate",2.8207171314741,2.77131782945736,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1433,1432,0.999302163293789,2170036,2169976,0.999972350689113,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.99975316357959,90.8872846011591,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"06","18","08","10","HARYANA",1146090,1146090,114,TRUE,102,12,0,12,0.179940493329494,0.998734410458328,0.179712762523013,16656,206108,0.179835789510422,939982,0.820164210489578,2.5116474543708,1.02631925555957,4.95667535682254,3.93035610126296,6472,0.564702597527245,0.564702597527245,82.581123646485,82.0164210489578,"candidate",2.5116474543708,2.51209411199808,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,686,683,0.995626822157434,1123217,1123119,0.999912750608297,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.15202932969818,1.28659416710242,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"02","09","09","10","HIMACHAL PRADESH",382268,382268,84,FALSE,80,4,30,34,0.998943149832055,0.98453637944399,0.983495872006027,15407,375959,0.983495872006027,6309,0.0165041279939728,1.34841305899916,1.24719101123595,2.40928347762019,1.16209246638423,1718,0.44942291795285,0.44942291795285,2.09983571735013,1.65041279939728,"candidate",1.34841305899916,1.33225412912913,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,2347,2340,0.997017469109502,378487,378285,0.999466296068293,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.81884674264331,2.47439863779169,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"32","10","12","10","KERALA",1828271,1828271,99,FALSE,84,15,15,30,0.999652130346103,0.999862664043969,0.999514842165084,1827330,1827384,0.999514842165084,887,0.000485157834916159,4.99736446071591,4.99542505074616,4.99736573940621,0.00194068866004482,1825761,99.8627118189809,99.8627118189809,99.9112276024725,0.0485157834916095,"candidate",4.99736446071591,4.99682202868163,0.99,0.5,"eligible",4.99736446071591,4.99736446071591,4.99682202868163,99.8627118189809,85,85,1,1823959,1823959,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.99503506542661,99.8027766872114,"eligible",-0.00232939528930043,-0.0599351317694925,0.944444444444444,0.922222222222222,5,5,TRUE,0
"23","11","13","10","MADHYA PRADESH",1647736,1647736,99,FALSE,88,11,15,26,0.999536940383654,0.997826922481425,0.997364869129521,17131,1643631,0.997508702850457,4105,0.00249129714954337,3.06759675442181,2.66792239593144,3.44113769071388,0.773215294782445,11274,0.684211548451936,0.684211548451936,0.933341263406274,0.249129714954337,"candidate",3.06759675442181,2.73159411793444,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1878,1867,0.994142705005325,1647693,1647316,0.999771195240861,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.75132252000175,0.607751502439068,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","25","14","10","MAHARASHTRA",5532532,5532532,114,TRUE,104,10,0,10,0.998424229629399,0.9981288291025,0.996556007267559,4980331,5519295,0.997607424593297,13237,0.00239257540670348,2.15658075738339,2.15351488154362,2.16411812155156,0.0106032400079465,309352,5.59150855340737,5.59150855340737,5.83076609407772,0.239257540670347,"candidate",2.15652826736637,2.15588775815006,0.99,0.5,"eligible",2.15658075738339,2.15652826736637,2.15588775815006,5.59150855340737,1819,1816,0.998350742166025,5146435,5144696,0.999662096188915,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.15476231479904,6.48423655390983,"eligible",-0.00181844258435016,0.89272800050246,0.3,0.4,2,3,FALSE,1
"08","13","21","10","RAJASTHAN",1842914,1842914,84,FALSE,73,11,30,41,0.999930544778541,0.999975580452641,0.999906126927247,1909,1842745,0.999908297402917,169,9.17025970826636e-05,3.43321110529073,3.23532242540905,3.56063522617902,0.325312800769971,1485,0.0805789092708613,0.0805789092708613,0.0897491689791276,0.00917025970826636,"candidate",3.43321110529073,3.40205128205128,0.99,0.5,"eligible",3.43321110529073,3.43321110529073,3.40205128205128,0.0805789092708613,935,935,1,1842914,1842914,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.00276953349705,0.0931083637101191,"eligible",-2.43044157179368,0.0125294544392578,0.522222222222222,0.0111111111111111,3,1,FALSE,2
"19","17","26","10","WEST BENGAL",4399819,4399819,26,FALSE,24,2,88,90,0.861545440846544,0.993265260467614,0.855743156707128,2834943,3775975,0.858211440061512,623844,0.141788559938488,2.98815743385317,2.629563485696,3.35102335009354,0.721459864397548,2807832,63.8169888352225,63.8169888352225,77.9958448290714,14.1788559938488,"candidate",2.98815743385317,2.97792295933622,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1,1,1,4399819,4399819,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,2.97257401929505,63.9155040921194,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"28","20","02","11","ANDHRA PRADESH",2267769,2267769,39,FALSE,35,4,75,79,0.999966045924431,0.999995149253073,0.999961195342206,1945158,2267692,0.999966045924431,77,3.39540755694253e-05,4.99504307619227,4.99488493678142,4.99504327240668,0.000158335625259021,1942055,85.637249649325,85.637249649325,85.6406450568819,0.0033954075569369,"candidate",4.99504307619227,4.99504307619227,0.99,0.5,"eligible",4.99504307619227,4.99504307619227,4.99504307619227,85.637249649325,872,862,0.988532110091743,2217379,2214451,0.998679522084407,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.99077663438039,85.207558425355,"eligible",-0.00426644181187985,-0.429691223969996,0.833333333333333,0.866666666666667,5,5,TRUE,0
"12","13","03","11","ARUNACHAL PRADESH",85508,85508,11,FALSE,6,5,103,108,0.133905599476072,1,0.133905599476072,6245,11450,0.133905599476072,74058,0.866094400523928,3.10616493194556,1.16379213728005,4.85272032178125,3.6889281845012,6149,7.19114001029144,7.19114001029144,93.8005800626842,86.6094400523928,"candidate",3.10616493194556,3.10616493194556,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,149,149,1,84777,84777,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.55088568044952,41.0843889347215,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"18","13","04","11","ASSAM",478830,478830,69,FALSE,66,3,45,48,0.688215024121296,0.999993930897195,0.688210847273563,316842,329536,0.688210847273563,149294,0.311789152726437,3.26623048711976,2.54040237183998,3.82152204506839,1.28111967322841,316414,66.0806549297245,66.0806549297245,97.2595702023683,31.1789152726437,"candidate",3.26623048711976,3.26621618209592,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1095,1058,0.9662100456621,461711,449953,0.974533853427794,1,"incomplete_population_coverage_single_target",FALSE,FALSE,0.99,1,3.87748474222644,92.3429090224492,"geography_not_preferred",NA,NA,NA,NA,NA,NA,NA,NA
"10","15","05","11","BIHAR",1704310,1704310,99,FALSE,93,6,15,21,1.00016252911736,0.999773552185955,NA,770,1704201,NA,NA,NA,NA,NA,NA,NA,746,NA,NA,NA,NA,"population_bound_violation",NA,NA,0.99,0.5,"population_bound_violation",NA,NA,NA,NA,1381,1369,0.991310644460536,1704310,1700975,0.998043196366858,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.00081180315282,93.8986994006846,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"24","06","07","11","GUJARAT",408992,408992,99,FALSE,93,6,15,21,0.997339801267506,0.991890248685965,0.989251623503638,383228,404621,0.989312749393631,4371,0.0106872506063688,1.05016073982068,1.04959507119471,1.09470354670678,0.0451084755120628,5589,1.36653039668258,1.36653039668258,2.43525545731946,1.06872506063688,"candidate",1.05014769275731,1.04977348639495,0.99,0.5,"eligible",1.05016073982068,1.05014769275731,1.04977348639495,1.36653039668258,54,54,1,408992,408992,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.04140107055562,1.08563965849694,"eligible",-0.00875966926506,-0.28089073818564,0.122222222222222,0.155555555555556,1,1,TRUE,0
"02","10","09","11","HIMACHAL PRADESH",379695,379695,84,FALSE,79,5,30,35,0.995032855318084,0.989812312570638,0.984895771606158,13041,373973,0.984930009612979,5722,0.0150699903870212,1.18940265317077,1.13164206150402,2.35148963385386,1.21984757234984,727,0.19146946891584,0.19146946891584,1.69846850761796,1.50699903870212,"candidate",1.17736369910283,1.14741956508858,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,968,967,0.99896694214876,379656,379655,0.999997366036623,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.61570768584628,1.05510859680152,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"29","04","11","11","KARNATAKA",2582169,2582169,84,FALSE,79,5,30,35,0.973414598347358,0.99990451641343,0.973321653230288,1905596,2513335,0.973342565881629,68834,0.026657434118371,4.99409161228298,4.85484671525453,4.99429759474886,0.139450879494334,1902908,73.694169514079,73.694169514079,76.3599129259162,2.66574341183711,"candidate",4.99409161228298,4.9938434721285,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1298,1290,0.993836671802773,2566912,2536043,0.987974266355839,1,"incomplete_population_coverage_single_target",FALSE,FALSE,0.99,1,4.58920882784672,73.1220179540969,"geography_not_preferred",NA,NA,NA,NA,NA,NA,NA,NA
"32","11","12","11","KERALA",2001217,2001217,99,FALSE,81,18,15,33,0.999552772138154,0.999898016419356,0.999450834167409,2000118,2000124,0.999453832343019,1093,0.000546167656980727,4.9844014203162,4.98222526260349,4.98440993978146,0.00218467717796944,1989886,99.4337945360248,99.4337945360248,99.4884113017229,0.0546167656980714,"candidate",4.9844014203162,4.98400702688975,0.99,0.5,"eligible",4.9844014203162,4.9844014203162,4.98400702688975,99.4337945360248,72,72,1,2001217,2001217,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.98621759519523,99.501598043943,"eligible",0.00181617487903019,0.0678035079181996,0.744444444444444,0.833333333333333,4,5,FALSE,1
"27","31","14","11","MAHARASHTRA",2451372,2451372,114,TRUE,106,8,0,8,0.0576823917381776,0.996032559882886,0.0574535403031445,47134,141124,0.0575693937925374,2310248,0.942430606207463,4.03594008571307,1.06070123552314,4.98072437984171,3.92002314431857,36073,1.47154328270046,1.47154328270046,95.7146039034467,94.2430606207463,"candidate",4.03564306021131,4.01858218556875,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1557,1548,0.994219653179191,2442921,2440781,0.999123999507147,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.04241717921409,2.01706016679515,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"08","21","21","11","RAJASTHAN",1729207,1726534,84,FALSE,69,15,30,45,0.998868845661624,0.998626719567683,0.997497118621426,77141,1724879,0.997497118621426,4328,0.00250288137857411,3.65723804461959,3.51607359854669,3.72857160392296,0.212498005376278,67804,3.92110371979757,3.92110371979757,4.17139185765498,0.250288137857412,"candidate",3.65723804461959,3.57868524643769,0.99,0.5,"eligible",3.65723804461959,3.65723804461959,3.57868524643769,3.92110371979757,984,983,0.998983739837398,1725590,1725589,0.999999420488065,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.13162389491211,3.15217490989463,"eligible",-2.52561414970748,-0.76892880990294,0.566666666666667,0.222222222222222,3,2,FALSE,1
"09","05","25","11","UTTAR PRADESH",1502141,1502141,69,FALSE,57,12,45,57,0.999801616492726,0.999968705117645,0.99977032781876,65056,1501796,0.99977032781876,345,0.000229672181239977,1.2448505902607,1.24355896698827,1.2646595617804,0.0211005947921286,7102,0.472791835120671,0.472791835120671,0.495759053244669,0.0229672181239977,"candidate",1.2448505902607,1.24504247116108,0.99,0.5,"eligible",1.2448505902607,1.2448505902607,1.24504247116108,0.472791835120671,1105,1093,0.989140271493213,1499441,1491323,0.994585982376099,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.30317656601114,0.574320074274848,"eligible",0.05832597575044,0.101528239154177,0.177777777777778,0.288888888888889,1,2,FALSE,1
"19","16","26","11","WEST BENGAL",3729644,3729644,26,FALSE,20,6,88,94,0.957212270125513,0.999808966849586,0.957029410849936,3197540,3570061,0.957212270125513,159583,0.0427877298744867,2.99897014579958,2.90394781484027,3.09409038632186,0.190142571481593,3195404,85.6758446650672,85.6758446650672,89.9546176525159,4.27877298744866,"candidate",2.99897014579958,2.99897014579958,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,777,775,0.997425997425997,3708469,3708419,0.999986517347186,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.00521230795813,85.7174457008967,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"18","09","04","12","ASSAM",639682,639682,69,FALSE,65,4,45,49,0.958465299945911,0.999970641627237,0.958437160964354,613068,613095,0.958437160964354,26587,0.0415628390356458,3.04976283218175,2.96456527346773,3.13082364712228,0.166258373654548,612934,95.8185473407099,95.8185473407099,99.9748312442745,4.15628390356459,"candidate",3.04976283218175,3.04970265183025,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,570,562,0.985964912280702,638840,634302,0.99289649990608,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.03700980979701,96.8098208562943,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"10","01","05","12","BIHAR",2333666,2333666,99,FALSE,97,2,15,17,0.999814883535176,0.999745417733498,0.999560348396043,37174,2332673,0.999574489237106,993,0.00042551076289409,3.74388013127455,3.6724919433018,3.77656090339822,0.104068960096419,36946,1.58317428458057,1.58317428458057,1.62572536086998,0.042551076289409,"candidate",3.74388013127455,3.71811315754604,0.99,0.5,"eligible",3.74388013127455,3.74388013127455,3.71811315754604,1.58317428458057,1361,1345,0.988243938280676,2333271,2327091,0.997351357814845,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.0074258506131,86.2182624324914,"eligible",-0.73645428066145,84.6350881479108,0.577777777777778,0.522222222222222,3,3,TRUE,0
