"source_vintage","target_vintage","source_state_code","source_district_code","source_unit_id","target_state_code","target_district_code","target_unit_id","population_weight","area_weight","source_coverage","target_coverage","mapping_class","evidence_source","source_degree","target_degree","topology"
1991,2001,"15","07","census1991__15__07","14","06","census2001__14__06",0.5354,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"15","02","census1991__15__02","14","02","census2001__14__02",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"15","05","census1991__15__05","14","05","census2001__14__05",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"15","08","census1991__15__08","14","08","census2001__14__08",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"16","02","census1991__16__02","17","06","census2001__17__06",0.8051,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"16","02","census1991__16__02","17","05","census2001__17__05",0.1914,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"16","02","census1991__16__02","17","04","census2001__17__04",0.0035,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"16","01","census1991__16__01","17","07","census2001__17__07",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"16","03","census1991__16__03","17","04","census2001__17__04",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,2,"merger"
1991,2001,"18","01","census1991__18__01","13","06","census2001__13__06",0.4591,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"18","01","census1991__18__01","13","07","census2001__13__07",0.5409,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"18","07","census1991__18__07","13","01","census2001__13__01",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"18","02","census1991__18__02","13","08","census2001__13__08",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"18","06","census1991__18__06","13","02","census2001__13__02",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"18","04","census1991__18__04","13","05","census2001__13__05",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"18","03","census1991__18__03","13","04","census2001__13__04",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"19","06","census1991__19__06","21","12","census2001__21__12",0.3718,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","06","census1991__19__06","21","11","census2001__21__11",0.1691,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","06","census1991__19__06","21","13","census2001__21__13",0.251,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","06","census1991__19__06","21","10","census2001__21__10",0.2081,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","07","census1991__19__07","21","15","census2001__21__15",0.5034,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"19","07","census1991__19__07","21","14","census2001__21__14",0.4966,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"19","10","census1991__19__10","21","26","census2001__21__26",0.7066,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"19","10","census1991__19__10","21","25","census2001__21__25",0.2934,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"19","11","census1991__19__11","21","29","census2001__21__29",0.3418,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","11","census1991__19__11","21","30","census2001__21__30",0.1402,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","11","census1991__19__11","21","28","census2001__21__28",0.281,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","11","census1991__19__11","21","27","census2001__21__27",0.237,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"19","13","census1991__19__13","21","17","census2001__21__17",0.4184,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"19","13","census1991__19__13","21","16","census2001__21__16",0.218,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"19","13","census1991__19__13","21","18","census2001__21__18",0.3636,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"20","02","census1991__20__02","03","02","census2001__03__02",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,2,"merger"
1991,2001,"20","12","census1991__20__12","03","13","census2001__03__13",0.2629,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"20","12","census1991__20__12","03","10","census2001__03__10",0.3598,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","12","census1991__20__12","03","12","census2001__03__12",0.3773,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","03","census1991__20__03","03","02","census2001__03__02",3e-04,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",5,2,"many_to_many"
1991,2001,"20","03","census1991__20__03","03","11","census2001__03__11",0.9012,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",5,1,"split"
1991,2001,"20","03","census1991__20__03","03","04","census2001__03__04",0.0012,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",5,2,"many_to_many"
1991,2001,"20","03","census1991__20__03","03","10","census2001__03__10",0.0965,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",5,2,"many_to_many"
1991,2001,"20","03","census1991__20__03","03","12","census2001__03__12",8e-04,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",5,2,"many_to_many"
1991,2001,"20","01","census1991__20__01","03","01","census2001__03__01",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,2,"merger"
1991,2001,"20","07","census1991__20__07","03","01","census2001__03__01",4e-04,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,2,"many_to_many"
1991,2001,"20","07","census1991__20__07","03","05","census2001__03__05",0.8926,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"20","07","census1991__20__07","03","09","census2001__03__09",0.0014,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,5,"many_to_many"
1991,2001,"20","07","census1991__20__07","03","06","census2001__03__06",0.1057,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,2,"many_to_many"
1991,2001,"20","05","census1991__20__05","03","04","census2001__03__04",0.8131,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","05","census1991__20__05","03","09","census2001__03__09",7e-04,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,5,"many_to_many"
1991,2001,"20","05","census1991__20__05","03","06","census2001__03__06",0.1862,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","04","census1991__20__04","03","08","census2001__03__08",0.0282,NA,1,0.9523,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","04","census1991__20__04","03","09","census2001__03__09",0.9706,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,5,"many_to_many"
1991,2001,"20","04","census1991__20__04","03","07","census2001__03__07",0.0012,NA,1,0.007,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"20","09","census1991__20__09","03","08","census2001__03__08",0.1917,NA,1,0.9523,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,2,"many_to_many"
1991,2001,"20","09","census1991__20__09","03","09","census2001__03__09",8e-04,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,5,"many_to_many"
1991,2001,"20","09","census1991__20__09","03","17","census2001__03__17",0.8058,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,1,"split"
1991,2001,"20","09","census1991__20__09","03","07","census2001__03__07",0.0018,NA,1,0.007,"kumar_somanathan_exact_names","kumar_somanathan_2016",4,2,"many_to_many"
1991,2001,"20","10","census1991__20__10","03","09","census2001__03__09",0.0144,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,5,"many_to_many"
1991,2001,"20","10","census1991__20__10","03","16","census2001__03__16",0.9856,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"21","05","census1991__21__05","08","06","census2001__08__06",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"21","25","census1991__21__25","08","23","census2001__08__23",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"21","09","census1991__21__09","08","11","census2001__08__11",0.1767,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"21","09","census1991__21__09","08","12","census2001__08__12",0.8233,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"21","13","census1991__21__13","08","16","census2001__08__16",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"21","27","census1991__21__27","08","32","census2001__08__32",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"21","14","census1991__21__14","08","15","census2001__08__15",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"21","26","census1991__21__26","08","31","census2001__08__31",0.399,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"21","26","census1991__21__26","08","30","census2001__08__30",0.601,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"21","08","census1991__21__08","08","11","census2001__08__11",0.0814,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"21","08","census1991__21__08","08","09","census2001__08__09",0.4725,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"21","08","census1991__21__08","08","10","census2001__08__10",0.4461,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"21","21","census1991__21__21","08","25","census2001__08__25",0.2847,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"21","21","census1991__21__21","08","26","census2001__08__26",0.7153,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"23","18","census1991__23__18","33","26","census2001__33__26",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"23","01","census1991__23__01","33","02","census2001__33__02",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"23","16","census1991__23__16","33","24","census2001__33__24",0.6958,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"23","16","census1991__23__16","33","25","census2001__33__25",0.3042,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"23","17","census1991__23__17","33","27","census2001__33__27",0.9782,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"23","17","census1991__23__17","33","23","census2001__33__23",0.0218,NA,1,0.0226,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"23","13","census1991__23__13","33","19","census2001__33__19",0.304,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"23","13","census1991__23__13","33","21","census2001__33__21",0.4532,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"23","13","census1991__23__13","33","20","census2001__33__20",0.2428,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"24","02","census1991__24__02","16","03","census2001__16__03",0.3301,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"24","02","census1991__24__02","16","04","census2001__16__04",0.6699,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"24","03","census1991__24__03","16","03","census2001__16__03",0.0617,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"24","03","census1991__24__03","16","02","census2001__16__02",0.9383,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"24","01","census1991__24__01","16","01","census2001__16__01",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","20","census1991__25__20","09","15","census2001__09__15",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","18","census1991__25__18","09","12","census2001__09__12",0.7432,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","18","census1991__25__18","09","13","census2001__09__13",0.2568,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","07","census1991__25__07","05","09","census2001__05__09",0.727,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","07","census1991__25__07","05","08","census2001__05__08",0.273,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","57","census1991__25__57","09","48","census2001__09__48",0.008,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","57","census1991__25__57","09","61","census2001__09__61",0.992,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","59","census1991__25__59","09","63","census2001__09__63",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","53","census1991__25__53","09","55","census2001__09__55",0.6158,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","53","census1991__25__53","09","56","census2001__09__56",0.3842,NA,1,0.9133,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","09","census1991__25__09","09","03","census2001__09__03",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","17","census1991__25__17","09","11","census2001__09__11",0.8661,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","17","census1991__25__17","09","10","census2001__09__10",0.1339,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","02","census1991__25__02","05","02","census2001__05__02",0.715,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","02","census1991__25__02","05","03","census2001__05__03",0.285,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,3,"many_to_many"
1991,2001,"25","35","census1991__25__35","09","32","census2001__09__32",0.4707,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","35","census1991__25__35","09","31","census2001__09__31",0.5293,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","49","census1991__25__49","09","48","census2001__09__48",0.5386,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","49","census1991__25__49","09","47","census2001__09__47",0.4614,NA,1,0.8158,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","43","census1991__25__43","09","42","census2001__09__42",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","21","census1991__25__21","09","16","census2001__09__16",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","05","census1991__25__05","05","06","census2001__05__06",0.9829,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"25","05","census1991__25__05","05","11","census2001__05__11",0.001,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"25","05","census1991__25__05","05","03","census2001__05__03",0.0161,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,3,"many_to_many"
1991,2001,"25","16","census1991__25__16","09","10","census2001__09__10",0.1732,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","16","census1991__25__16","09","09","census2001__09__09",0.8268,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","13","census1991__25__13","05","13","census2001__05__13",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","36","census1991__25__36","09","33","census2001__09__33",0.6095,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","36","census1991__25__36","09","34","census2001__09__34",0.3905,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","37","census1991__25__37","09","34","census2001__09__34",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,2,"merger"
1991,2001,"25","23","census1991__25__23","09","31","census2001__09__31",0.0043,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","23","census1991__25__23","09","18","census2001__09__18",0.9957,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","19","census1991__25__19","09","13","census2001__09__13",0.1453,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","19","census1991__25__19","09","14","census2001__09__14",0.8547,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","15","census1991__25__15","09","08","census2001__09__08",0.2988,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","15","census1991__25__15","09","07","census2001__09__07",0.7012,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","62","census1991__25__62","09","69","census2001__09__69",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","10","census1991__25__10","09","06","census2001__09__06",0.2804,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","10","census1991__25__10","09","04","census2001__09__04",0.7196,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","14","census1991__25__14","09","02","census2001__09__02",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","08","census1991__25__08","05","10","census2001__05__10",0.0267,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"25","08","census1991__25__08","05","11","census2001__05__11",0.3728,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,2,"many_to_many"
1991,2001,"25","08","census1991__25__08","05","12","census2001__05__12",0.6005,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"25","06","census1991__25__06","05","10","census2001__05__10",0.2644,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,2,"many_to_many"
1991,2001,"25","06","census1991__25__06","05","07","census2001__05__07",0.7356,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","12","census1991__25__12","09","01","census2001__09__01",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","50","census1991__25__50","09","49","census2001__09__49",1,NA,1,0.995,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","03","census1991__25__03","05","03","census2001__05__03",0.1032,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,3,"many_to_many"
1991,2001,"25","03","census1991__25__03","05","04","census2001__05__04",0.8968,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",2,1,"split"
1991,2001,"25","31","census1991__25__31","09","26","census2001__09__26",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"25","61","census1991__25__61","09","66","census2001__09__66",0.2623,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"25","61","census1991__25__61","09","68","census2001__09__68",0.2217,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"25","61","census1991__25__61","09","67","census2001__09__67",0.516,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",3,1,"split"
1991,2001,"26","10","census1991__26__10","19","17","census2001__19__17",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"26","06","census1991__26__06","19","07","census2001__19__07",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
1991,2001,"26","07","census1991__26__07","19","10","census2001__19__10",1,NA,1,1,"kumar_somanathan_exact_names","kumar_somanathan_2016",1,1,"one_to_one"
