"state_code_2001","district_code_2001","leverage","cooks_distance","studentized_residual","instrument_dfbeta"
"09","63",0.0460823209051713,0.00136877814087936,1.17872951268365,0.0187720297314596
"09","64",0.0381202893517394,1.18561108237564e-06,-0.038250512753422,-0.0017560698734367
"09","65",0.030694515832602,0.000193869466634791,-0.54734636974916,-0.0159226144490094
"09","66",0.0296645971453135,3.96786521213336e-07,-0.0251943797419253,-0.000469335081703272
"09","67",0.0503525767895129,0.000407859388398851,-0.613571349199797,-0.0249321532853872
"09","68",0.0710137241590501,8.77708965863822e-07,-0.0236969387537599,-0.00118009581692774
"09","69",0.0312728679742542,5.79812912609713e-06,0.0937233289003779,0.00275859052754716
"09","70",0.0616629041761185,0.000107706136701833,0.283141940402404,0.00844784564477333
"10","01",0.0423931357619455,0.000158845540097416,0.418976321772104,-0.00714383325664525
"10","02",0.0379635305119487,2.27512087620379e-05,0.167922796079753,-0.00074900550916936
"10","03",0.0789370718914597,5.46468162633488e-05,0.176596774319712,0.00199052599556251
"10","04",0.0385806972172161,4.61907200003304e-05,0.237276847744822,-0.00179652594324253
"10","05",0.033312020738641,1.54043659950356e-05,-0.14786211109861,0.00104638452923741
"10","06",0.0357305303145407,6.13164562582574e-05,0.284501686754643,-0.00344475737169362
"10","07",0.0496067133947378,8.13831119122701e-05,0.276161734962215,-0.00453002863378185
"10","08",0.0874961689546745,5.8135575648289e-07,-0.0172197634818734,-6.05820056824135e-05
"10","09",0.0449397986877635,7.22520059059323e-06,-0.0866584917119824,0.000277968223035209
"10","10",0.0491749587837899,0.0003255084346009,0.554971277852455,-0.00210999580886194
"10","11",0.0435409904238432,6.26817970829822e-05,0.259517083078033,-0.00330891838919779
"10","12",0.0328616477597154,3.28950267371304e-06,-0.0688097473831356,0.000702599964239133
"10","13",0.0324593237109418,3.56924678614439e-05,-0.228117191853485,0.000502030182004167
"10","14",0.0334804658763242,7.12741442909564e-05,-0.317249249076619,0.00126469772759499
"10","15",0.0363074509557637,4.56286281881823e-05,0.243387299245763,0.000798649184715412
"10","16",0.0463607617200672,4.94711120693033e-05,-0.223098431311662,-0.00134986870244934
"10","17",0.0442911342316532,1.28841259771205e-05,0.116605966751951,0.000507751630765561
"10","18",0.0391424572445623,5.65992455841661e-06,-0.0824321908271017,-0.00211795842917881
"10","19",0.0371851819544019,2.97476255437115e-07,0.01940867901896,0.000115092250657737
"10","20",0.0367264576474229,2.36690711740288e-05,-0.174249584056735,0.000331338812320747
"10","21",0.0358877529572687,9.77659345132897e-09,0.00358399743986058,-4.57145590974389e-05
"10","22",0.0326806148500446,3.01896685193602e-05,-0.209059734829235,0.000857494580987682
"10","23",0.0479003887680855,5.49977712047317e-07,0.0231221217006469,0.00178596341644269
"10","24",0.045145982423919,8.08856648916628e-06,-0.091470579499116,-0.0028562873422833
"10","25",0.0419336258720317,0.000118144050790278,-0.363379629604625,0.00414871889819384
"10","26",0.052072364379055,0.000125339948078168,-0.334085999618884,0.00295166678358625
"10","27",0.0381101419468829,0.000601258263714896,-0.862113668271544,0.00694485221845317
"10","28",0.0499378893512902,0.000909532894854363,0.920672146359694,0.00636195481802849
"10","29",0.0375651831270611,0.000159066873379073,0.44652809551052,-0.00181416683671405
"10","30",0.0392451369718277,0.000111030621216512,-0.364647463983712,0.00194434834836523
"10","31",0.0382255047008981,5.20923545811327e-05,0.253196014186701,-0.0020051214516033
"10","32",0.0410137086238041,0.000212810156034455,-0.493426146097963,0.0030374512967491
"10","33",0.0407321080779066,0.00037663398732667,-0.658907865299235,0.00955929670119931
"10","34",0.0392404463288768,9.74828091635764e-05,0.341693026748058,-0.00166555274930614
