"panel_unit_id","dist91_state_id","dist91_district_id","state_code_2001","district_code_2001","preferred_vanneman_pretrend_eligible","pretrend_geography_status","period_id","start_year","end_year","measure_id","domain","label","contains_estimated_source","start_value","end_value","change","population_1961"
"geo_component_0007",NA,NA,"28",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.155891067281689,0.162334113635207,0.006443046353518,3109479
"geo_component_0008",NA,NA,"28",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.192262617504821,0.203042747806608,0.010780130301787,1570893
"geo_component_0010",NA,NA,"28",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0779793212796723,0.0851435749592627,0.00716425367959039,1232378
"geo_component_0011",NA,NA,"28",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.145103224177748,0.15943585010828,0.014332625930532,1018027
"geo_component_0012",NA,NA,"28",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0930671167091096,0.0668717144995599,-0.0261954022095497,1557779
"geo_component_0019",NA,NA,"18",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0661594204775982,0.0774319211290444,0.0112725006514462,1543892
"geo_component_0022",NA,NA,"18",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.106420042548818,0.117425897358368,0.01100585480955,2062572
"geo_component_0023",NA,NA,"18",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0389975730225561,0.059753321644891,0.0207557486223349,1289670
"geo_component_0027",NA,NA,"18",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0508522331757701,0.0842086243032912,0.0333563911275211,1508390
"geo_component_0036",NA,NA,"10",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0453670151860682,0.0453033441292653,-6.3671056802897e-05,1888178
"geo_component_0040",NA,NA,"24",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.279916389296503,0.270054905411767,-0.00986148388473596,663073
"geo_component_0041",NA,NA,"24",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.279188473346146,0.28237994707842,0.00319147373227402,3032901
"geo_component_0043",NA,NA,"24",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.219606124924823,0.257703907153718,0.038097782228895,2419295
"geo_component_0044",NA,NA,"06",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.320058029590575,0.313850537825301,-0.00620749176527402,885755
"geo_component_0048",NA,NA,"06",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.125528352637646,0.138393869787742,0.012865517150096,582944
"geo_component_0050",NA,NA,"02",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0472925391942478,0.0738296178343949,0.0265370786401471,215848
"geo_component_0064",NA,NA,"29",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.180193072828006,0.205415909104039,0.025222836276033,1983811
"geo_component_0065",NA,NA,"29",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.217073962812938,0.23420312866745,0.017129165854512,3026913
"geo_component_0066",NA,NA,"29",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.268911795766799,0.315075102050924,0.046163306284125,1951573
