"analysis_id","predictor_id","sample_id","period_id","domain","predictor","tested_measures","joint_f","joint_p","n","n_states","population_1961","status","reason"
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1971","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",1.63651925954129,0.19769015935194,192,19,220928031,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1971","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.13588093687485,0.938512396993445,192,19,220928031,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1971_1981","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.257834477774085,0.7730301557884,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1971_1981","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",0.80974651236108,0.44671010526734,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1971_1981","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.0999737565011,0.350807399454373,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1981_1991","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.798421878813571,0.451748889139156,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1981_1991","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",1.00863915191833,0.366925724730428,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1981_1991","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",2.44162058582318,0.066272652141972,178,16,204379808,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1981","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.68326273336148,0.506372662524073,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1981","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",4.72341089078551,0.0101057765569589,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1981","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.215089744604593,0.88583658466039,187,18,213478162,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1991","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.823171218679785,0.440769227572639,192,19,220928031,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1991","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",2.28274833487871,0.105103808085033,192,19,220928031,"estimated",NA
"historical_parent","helms_lim_ld_1991","full_pretrend","1961_1991","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.581538373848731,0.627934588664667,183,17,211829677,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1971","demography","emie_exposure","log_population;urban_share",0.550615379454577,0.580120606248216,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1971","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.732183843775525,0.486043880487311,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1971","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",3.18597637069119,0.0319989961817402,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1971_1981","demography","emie_exposure","log_population;urban_share",0.0465253703202412,0.95458245839274,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1971_1981","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.0319446684185783,0.968580326249725,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1971_1981","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",3.80675719666962,0.0158227620118928,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1981_1991","demography","emie_exposure","log_population;urban_share",7.38254477345903,0.00157587258324161,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1981_1991","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",1.87354359962497,0.164414891944361,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1981_1991","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",6.58615060912551,0.000921464895463878,59,13,72589117,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1981","demography","emie_exposure","log_population;urban_share",0.0876397144793577,0.91623413789989,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1981","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.174445774663272,0.840441727328591,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1981","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",3.90721586616233,0.0141365393645745,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1991","demography","emie_exposure","log_population;urban_share",6.47282191925186,0.00320287556756668,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1991","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.531321323144451,0.591175699482383,66,15,79903872,"estimated",NA
"historical_parent","eventual_emie","historical_ld_support","1961_1991","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",4.37275881592526,0.00897723697783775,59,13,72589117,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1971","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.498373213214582,0.6105640808777,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1971","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.76434731354095,0.18200656533971,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1971","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.47777876284099,0.699241045378608,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1971_1981","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.530135884071207,0.591862041182357,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1971_1981","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.50614505165544,0.231850236799684,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1971_1981","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.8017213951763,0.159467981652293,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1981_1991","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",11.6657837167732,7.18242316263756e-05,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1981_1991","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.67660607505084,0.197556943842337,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1981_1991","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.998040409294254,0.402919113130153,59,13,72589117,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1981","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.777499924481749,0.46513945719748,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1981","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",2.56714231927243,0.0870422499080776,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1981","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.60994065688628,0.199367367468586,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1991","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",2.2616999474558,0.114943254234171,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1991","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.57765550665207,0.216765290454484,66,15,79903872,"estimated",NA
"historical_parent","census_2001_ld","historical_ld_support","1961_1991","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.664202370256859,0.57862235159977,59,13,72589117,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1971","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.903824040715697,0.41166241392586,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1971","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",0.867952310639412,0.42616370408404,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1971","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.383616256239076,0.765262669569048,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1971_1981","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.949374064796831,0.393985274094119,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1971_1981","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",0.31335518952947,0.732444135668125,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1971_1981","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.62982390937767,0.194812186361613,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1981_1991","demography","ling_distance_helms_lim_1991","log_population;urban_share",8.30205496000711,0.000785223510570327,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1981_1991","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",1.97205955397466,0.150061627735552,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1981_1991","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.694046404395771,0.560738038016833,59,13,72589117,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1981","demography","ling_distance_helms_lim_1991","log_population;urban_share",0.898953451009813,0.413600851819254,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1981","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",0.596285025949271,0.55480176339263,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1981","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.888688797823779,0.453762087522748,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1991","demography","ling_distance_helms_lim_1991","log_population;urban_share",2.04303089522477,0.140534032753164,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1991","labor","ling_distance_helms_lim_1991","main_worker_share;nonfarm_worker_share_main_workers",0.677644870325591,0.512506089620167,66,15,79903872,"estimated",NA
"historical_parent","helms_lim_ld_1991","historical_ld_support","1961_1991","education","ling_distance_helms_lim_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.412873050213881,0.744588098130916,59,13,72589117,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1971","demography","ling_distance_nonzero_mean_1991","log_population;urban_share",0.89006756944292,0.417161844615298,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1971","labor","ling_distance_nonzero_mean_1991","main_worker_share;nonfarm_worker_share_main_workers",1.08482707630902,0.345937912265857,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1971","education","ling_distance_nonzero_mean_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.389989580757528,0.760724818374019,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1971_1981","demography","ling_distance_nonzero_mean_1991","log_population;urban_share",0.904552744583115,0.411373212483035,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1971_1981","labor","ling_distance_nonzero_mean_1991","main_worker_share;nonfarm_worker_share_main_workers",0.367038845501683,0.694671183612488,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1971_1981","education","ling_distance_nonzero_mean_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.62281220755599,0.196406783346688,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1981_1991","demography","ling_distance_nonzero_mean_1991","log_population;urban_share",9.79450775392108,0.000263977562176086,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1981_1991","labor","ling_distance_nonzero_mean_1991","main_worker_share;nonfarm_worker_share_main_workers",2.02914546081564,0.142347279799222,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1981_1991","education","ling_distance_nonzero_mean_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.702667258850451,0.555651222959677,59,13,72589117,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1981","demography","ling_distance_nonzero_mean_1991","log_population;urban_share",1.0489390069892,0.358041826272229,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1981","labor","ling_distance_nonzero_mean_1991","main_worker_share;nonfarm_worker_share_main_workers",0.593443486369041,0.556343021314313,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1981","education","ling_distance_nonzero_mean_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.874685345742008,0.460811193432411,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1991","demography","ling_distance_nonzero_mean_1991","log_population;urban_share",2.24071958369457,0.117173220546593,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1991","labor","ling_distance_nonzero_mean_1991","main_worker_share;nonfarm_worker_share_main_workers",0.693264247259944,0.504777792279084,66,15,79903872,"estimated",NA
"historical_parent","historical_ld_1991","historical_ld_support","1961_1991","education","ling_distance_nonzero_mean_1991","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.393719536901094,0.75813751825088,59,13,72589117,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1971","demography","emie_exposure","log_population;urban_share",0.0495564222525536,0.951696350616861,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1971","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.274138320200305,0.761318734787279,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1971","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",3.93125913571325,0.0133962913457587,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1971_1981","demography","emie_exposure","log_population;urban_share",1.97411342749105,0.149776662312522,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1971_1981","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",2.23709560484464,0.117562945030343,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1971_1981","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",18.6782595330759,3.6279398917231e-08,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1981_1991","demography","emie_exposure","log_population;urban_share",0.142268458237453,0.867745350159742,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1981_1991","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.450108974549365,0.640168233267622,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1981_1991","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",6.90067036738494,0.000639045258857051,62,14,99177257,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1981","demography","emie_exposure","log_population;urban_share",0.174797079720865,0.840148616507402,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1981","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.217730246671714,0.80511636282966,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1981","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",9.57351769022,4.58845812568892e-05,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1991","demography","emie_exposure","log_population;urban_share",0.271993872706198,0.762936090052696,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1991","labor","emie_exposure","main_worker_share;nonfarm_worker_share_main_workers",0.316832224287154,0.729849208937645,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","eventual_emie","full_pretrend","1961_1991","education","emie_exposure","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",10.6673655025524,1.73040392264466e-05,66,15,105581781,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1971","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.433214986017261,0.650739777990423,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1971","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",0.550905187707184,0.579754887577599,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1971","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",2.37798825302724,0.0806145159988884,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1971_1981","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.472466265497584,0.626273313794606,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1971_1981","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.16464348155545,0.320520486321416,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1971_1981","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",2.58821288138654,0.0637591515472023,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1981_1991","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.203291897632865,0.816724774607308,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1981_1991","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",1.74001867076779,0.186186266689949,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1981_1991","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",0.471432093546858,0.703703325595824,62,14,99177257,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1981","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.294086666586872,0.746517943861183,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1981","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",0.97598827801249,0.384024186167138,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1981","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.50761761922381,0.224505000850908,66,15,104576855,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1991","demography","ling_distance_nonzero_mean_2001","log_population;urban_share",0.376231462796916,0.688296672715152,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1991","labor","ling_distance_nonzero_mean_2001","main_worker_share;nonfarm_worker_share_main_workers",0.513732326324802,0.601263018532187,70,16,110981379,"estimated",NA
"kumar_somanathan_exact_amalgamation","census_2001_ld","full_pretrend","1961_1991","education","ling_distance_nonzero_mean_2001","literate_share_population;primary_plus_share_population;matriculate_plus_share_population",1.09963037475899,0.358470662125276,66,15,105581781,"estimated",NA
