"source_vintage","target_vintage","source_state_code","source_district_code","source_unit_id","target_state_code","target_district_code","target_unit_id","population_weight","area_weight","source_coverage","target_coverage","mapping_class","evidence_source","transition_id"
1991,2001,"02","01","census1991__02__01","28","11","census2001__28__11",0.999971174356708,0.999950045263942,0.997653958944282,0.99357476635514,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","02","census1991__02__02","28","12","census2001__28__12",0.999481828897245,0.999574942674123,0.995212038303694,0.994531784005468,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","03","census1991__02__03","28","13","census2001__28__13",0.999451470622245,0.997994529721596,0.990108803165183,0.970274636510501,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","04","census1991__02__04","28","14","census2001__28__14",0.999959988867621,0.999253470722333,0.995478522984175,0.99398043641836,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","05","census1991__02__05","28","15","census2001__28__15",0.999969191330557,1,0.993946731234867,0.972748815165877,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","06","census1991__02__06","28","16","census2001__28__16",0.999122581097709,1,0.997856377277599,0.99572192513369,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","07","census1991__02__07","28","17","census2001__28__17",0.999862096718785,0.99843772647631,0.998546511627907,0.998546511627907,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","08","census1991__02__08","28","18","census2001__28__18",0.999387534643818,0.998284337236966,0.985915492957746,0.990899898887765,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","09","census1991__02__09","28","19","census2001__28__19",0.999299630687433,0.999903891790165,0.993542435424354,0.985361390667887,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","10","census1991__02__10","28","23","census2001__28__23",0.999981226462678,1,0.997896213183731,0.973990417522245,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","11","census1991__02__11","28","20","census2001__28__20",0.998679522084407,1,0.988532110091743,0.993095512082854,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","12","census1991__02__12","28","22","census2001__28__22",0.99903659306511,0.99949638654886,0.996774193548387,0.998921251348436,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","12","census1991__02__12","28","20","census2001__28__20",0.000930610103064044,0.000503613451139787,0.996774193548387,0.993095512082854,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","13","census1991__02__13","28","21","census2001__28__21",0.999995625875035,1,0.998851894374282,0.994285714285714,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","14","census1991__02__14","28","07","census2001__28__07",0.998585658341593,0.998664013695649,0.993252361673414,0.994594594594595,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","15","census1991__02__15","28","06","census2001__28__06",0.99960460559524,0.999411625651682,0.995243757431629,0.99288256227758,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","16","census1991__02__16","28","05","census2001__28__05",1,1,1,1,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"02","17","census1991__02__17","28","04","census2001__28__04",0.999957626557555,0.999921610954717,0.997538966365874,0.994276369582993,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","18","census1991__02__18","28","02","census2001__28__02",0.999972031656097,1,0.994138335287222,0.99647473560517,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","19","census1991__02__19","28","01","census2001__28__01",0.999108184458718,0.997822408864912,0.991782553729456,0.984934086629002,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","20","census1991__02__20","28","03","census2001__28__03",0.999639438857341,1,0.996146435452794,0.996146435452794,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","21","census1991__02__21","28","09","census2001__28__09",0.999961506301205,1,0.996923076923077,0.997946611909651,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","22","census1991__02__22","28","10","census2001__28__10",0.998955234860044,0.999543628523818,0.986288848263254,0.979128856624319,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"02","23","census1991__02__23","28","08","census2001__28__08",0.999992627390788,1,0.999105545617174,0.994657168299199,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","01","census1991__03__01","12","01","census2001__12__01",0.992274434757956,0.997535998046771,0.956896551724138,0.656804733727811,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","02","census1991__03__02","12","02","census2001__12__02",0.997251173107481,1,0.974025974025974,0.394736842105263,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","03","census1991__03__03","12","03","census2001__12__03",0.987604916989883,0.989274183334331,0.961389961389961,0.802588996763754,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","03","census1991__03__03","12","07","census2001__12__07",0.00133390793983049,0.00440771977498707,0.961389961389961,0.223880597014925,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","04","census1991__03__04","12","05","census2001__12__05",0.545926254099466,0.886560833263563,0.952380952380952,0.484154929577465,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","04","census1991__03__04","12","04","census2001__12__04",0.447731905096028,0.0964277818325148,0.952380952380952,0.419512195121951,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","05","census1991__03__05","12","06","census2001__12__06",0.989264061973729,0.890360623755388,0.964673913043478,0.89873417721519,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","06","census1991__03__06","12","07","census2001__12__07",0.999155515135767,1,0.983333333333333,0.223880597014925,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","07","census1991__03__07","12","08","census2001__12__08",0.747330550252785,0.541831607261841,0.984536082474227,0.894366197183099,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","07","census1991__03__07","12","09","census2001__12__09",0.250131112463026,0.458168392738159,0.984536082474227,0.744186046511628,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","08","census1991__03__08","12","10","census2001__12__10",0.993334593930226,0.985108720992173,0.947368421052632,0.244897959183673,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","09","census1991__03__09","12","11","census2001__12__11",0.991101330939765,0.979934658126787,0.954347826086957,0.897540983606557,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","09","census1991__03__09","12","05","census2001__12__05",4.82574244047447e-05,0.000278059897486906,0.954347826086957,0.484154929577465,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"03","10","census1991__03__10","12","12","census2001__12__12",1,1,1,0.179916317991632,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"03","11","census1991__03__11","12","13","census2001__12__13",1,1,1,0.908536585365854,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"04","01","census1991__04__01","18","02","census2001__18__02",0.994790905510543,0.973513229471315,0.968333333333333,0.915681639085894,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","02","census1991__04__02","18","01","census2001__18__01",0.991411985203828,0.9870772357808,0.980349344978166,0.941299790356394,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","03","census1991__04__03","18","04","census2001__18__04",0.989040559835447,0.99151198545429,0.986095017381228,0.960496613995485,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","04","census1991__04__04","18","03","census2001__18__03",0.989196964911467,0.990519486647355,0.966487935656836,0.944954128440367,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","05","census1991__04__05","18","05","census2001__18__05",0.997552605561113,0.996110765497245,0.990467111534795,0.982970671712394,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","06","census1991__04__06","18","07","census2001__18__07",0.993895854477013,0.985126092235591,0.980099502487562,0.985,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","07","census1991__04__07","18","06","census2001__18__06",0.998890354081562,0.998130669321181,0.993098159509202,0.958549222797927,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","08","census1991__04__08","18","08","census2001__18__08",0.99002198780929,0.997456053253159,0.988704819277108,0.99244142101285,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","09","census1991__04__09","18","11","census2001__18__11",0.991644410058702,0.993036327885822,0.976470588235294,0.884464385866517,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","10","census1991__04__10","18","12","census2001__18__12",0.995765334682541,0.99812388274887,0.992825112107623,0.970201577563541,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","11","census1991__04__11","18","13","census2001__18__13",0.974533853427794,0.978772109306641,0.9662100456621,0.853914447134786,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","12","census1991__04__12","18","09","census2001__18__09",0.99289649990608,0.994772509665161,0.985964912280702,0.949324324324324,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","13","census1991__04__13","18","10","census2001__18__10",0.997864433148482,0.996892236815745,0.986100950987564,0.973285198555957,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","14","census1991__04__14","18","18","census2001__18__18",0.993173646965309,0.997737286217382,0.98384030418251,0.965485074626866,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","15","census1991__04__15","18","17","census2001__18__17",0.996141950187205,0.99373245807907,0.966165413533835,0.97103274559194,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","16","census1991__04__16","18","16","census2001__18__16",0.999216180169913,0.999018847753688,0.993063583815029,0.986222732491389,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","17","census1991__04__17","18","15","census2001__18__15",0.997900742014951,0.998649311825552,0.988390092879257,0.96962794229309,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","18","census1991__04__18","18","14","census2001__18__14",0.992233318837808,0.979843176794696,0.971326164874552,0.970456580125336,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","19","census1991__04__19","18","19","census2001__18__19",0.944076955575451,0.957934774228494,0.892239646160032,0.873622047244095,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","20","census1991__04__20","18","20","census2001__18__20",0.977323399482073,0.986198298347275,0.953900709219858,0.892205638474295,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","21","census1991__04__21","18","22","census2001__18__22",0.996051923626898,0.995762730126773,0.988814317673378,0.962962962962963,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","22","census1991__04__22","18","23","census2001__18__23",0.999255572618445,0.997791392885059,0.99390243902439,0.987878787878788,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"04","23","census1991__04__23","18","21","census2001__18__21",0.999543806838658,0.998335353932688,0.989151873767258,0.977582846003899,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","01","census1991__05__01","10","28","census2001__10__28",0.99949491628927,0.985439748704533,0.996832937450515,0.991338582677165,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","02","census1991__05__02","10","27","census2001__10__27",0.994207192710692,0.98917627509922,0.997995991983968,0.996990972918756,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","02","census1991__05__02","10","26","census2001__10__26",0.000869872046726844,0.00505063260077119,0.997995991983968,0.977272727272727,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","03","census1991__05__03","10","29","census2001__10__29",0.62184237377046,0.604091861825669,0.99393605292172,0.992039800995025,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","03","census1991__05__03","10","30","census2001__10__30",0.377224090566499,0.393570606309041,0.99393605292172,0.981729598051157,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","04","census1991__05__04","10","32","census2001__10__32",0.66474455092048,0.542061496627294,0.992642140468227,0.986588921282799,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","04","census1991__05__04","10","31","census2001__10__31",0.334593923106889,0.453105951105614,0.992642140468227,0.945845697329377,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","04","census1991__05__04","10","19","census2001__10__19",0.000271280661333429,0.000173200329428608,0.992642140468227,0.980444444444444,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","05","census1991__05__05","10","34","census2001__10__34",0.99962457976316,0.999004237426039,0.996555683122847,0.995412844036697,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","06","census1991__05__06","10","33","census2001__10__33",1,1,1,0.996432818073722,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"05","07","census1991__05__07","10","35","census2001__10__35",0.999905605771188,0.999360009791628,0.99848828420257,0.984351713859911,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","08","census1991__05__08","10","36","census2001__10__36",0.999996319984691,0.996958387484042,0.9979035639413,0.98960498960499,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","09","census1991__05__09","10","17","census2001__10__17",0.999999611310099,0.999084797974693,0.999360613810742,0.995541401273885,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","10","census1991__05__10","10","16","census2001__10__16",0.999972350689113,0.999916557676758,0.999302163293789,0.993754337265788,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","11","census1991__05__11","10","15","census2001__10__15",0.998043196366858,0.989408892231445,0.991310644460536,0.987022350396539,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","12","census1991__05__12","10","01","census2001__10__01",0.997351357814845,0.992347405827974,0.988243938280676,0.988970588235294,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","13","census1991__05__13","10","02","census2001__10__02",0.999923012160774,0.999551823821344,0.998405103668262,0.988941548183254,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","14","census1991__05__14","10","04","census2001__10__04",0.841789759125568,0.831618570389551,0.996969696969697,0.990074441687345,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","14","census1991__05__14","10","03","census2001__10__03",0.157622324111069,0.167085820281379,0.996969696969697,0.994736842105263,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","15","census1991__05__15","10","14","census2001__10__14",0.999859787730817,0.999653142552584,0.999414862492686,0.991294254207777,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","16","census1991__05__16","10","18","census2001__10__18",0.99878771997637,0.980741477207361,0.990734141126158,0.980945659844742,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","17","census1991__05__17","10","20","census2001__10__20",0.993518997126798,0.98749656203274,0.970948012232416,0.920174165457184,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","17","census1991__05__17","10","24","census2001__10__24",0.000568703054348687,NA,0.970948012232416,0.954631379962193,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","18","census1991__05__18","10","19","census2001__10__19",0.999531456287595,0.997511311889528,0.993688007213706,0.980444444444444,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","19","census1991__05__19","10","13","census2001__10__13",0.999960929261631,0.99972017810307,0.99808429118774,0.983018867924528,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","20","census1991__05__20","10","05","census2001__10__05",0.999793954053521,0.998884874006178,0.996124031007752,0.991321118611379,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","21","census1991__05__21","10","06","census2001__10__06",0.534458774432367,0.585978509014494,0.994791666666667,0.98292220113852,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","21","census1991__05__21","10","12","census2001__10__12",0.460253321810083,0.407472864215866,0.994791666666667,0.98868778280543,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","22","census1991__05__22","10","11","census2001__10__11",1,1,1,0.971204188481675,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"05","23","census1991__05__23","10","09","census2001__10__09",0.997816463682802,0.997188732517294,0.984200743494424,0.963603275705187,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","24","census1991__05__24","10","10","census2001__10__10",0.978243434243829,0.974061982570519,0.990147783251232,0.940717628705148,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","25","census1991__05__25","10","21","census2001__10__21",0.998692296705823,0.990024215534591,0.983539094650206,0.983539094650206,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","26","census1991__05__26","10","37","census2001__10__37",0.343713933160676,0.495596694806632,0.993338884263114,0.973384030418251,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","26","census1991__05__26","10","24","census2001__10__24",0.306974772794242,0.190834096396853,0.993338884263114,0.954631379962193,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","26","census1991__05__26","10","25","census2001__10__25",0.210632467440301,0.193259045459753,0.993338884263114,0.963788300835655,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","26","census1991__05__26","10","26","census2001__10__26",0.136875178034667,0.114453856406833,0.993338884263114,0.977272727272727,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","27","census1991__05__27","10","22","census2001__10__22",0.590940214785859,0.437936373250105,0.99167327517843,0.948827292110874,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","27","census1991__05__27","10","23","census2001__10__23",0.405527532015852,0.552926030219059,0.99167327517843,0.957219251336898,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","28","census1991__05__28","20","08","census2001__20__08",0.999262641346429,0.995842639533718,0.988125,0.967564259485924,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","29","census1991__05__29","20","09","census2001__20__09",0.549875683584549,0.486739986605464,0.98455114822547,0.953184957789716,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","29","census1991__05__29","20","10","census2001__20__10",0.439327904888793,0.494819675486574,0.98455114822547,0.988485385296723,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","30","census1991__05__30","20","11","census2001__20__11",0.999866952729441,0.998657270860747,0.997578040904198,0.990911520983694,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","31","census1991__05__31","20","07","census2001__20__07",0.999356991061104,0.997887541186547,0.993562231759657,0.982180738226559,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","32","census1991__05__32","20","12","census2001__20__12",0.719536055025683,0.680507530977952,0.995028409090909,0.988860325621251,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","32","census1991__05__32","20","13","census2001__20__13",0.270338149883097,0.316082795841211,0.995028409090909,0.981102362204724,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","33","census1991__05__33","20","06","census2001__20__06",0.677641347309756,0.712180195540767,0.9951270449008,0.97910094637224,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","33","census1991__05__33","20","13","census2001__20__13",0.322282103058452,0.285452424278248,0.9951270449008,0.981102362204724,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","34","census1991__05__34","20","04","census2001__20__04",0.644831283791358,0.541693851988847,0.995242343146001,0.978927203065134,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","34","census1991__05__34","20","03","census2001__20__03",0.215727482239379,0.335608586880876,0.995242343146001,0.964285714285714,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","34","census1991__05__34","20","05","census2001__20__05",0.139135265540411,0.11980873793587,0.995242343146001,0.981060606060606,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","35","census1991__05__35","20","02","census2001__20__02",0.672480031135885,0.656330463207934,0.99299634591961,0.976923076923077,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","35","census1991__05__35","20","01","census2001__20__01",0.326899046218757,0.340328390565886,0.99299634591961,0.986046511627907,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","36","census1991__05__36","20","15","census2001__20__15",1,1,1,1,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"05","37","census1991__05__37","20","16","census2001__20__16",1,1,1,0.999283154121864,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"05","38","census1991__05__38","20","14","census2001__20__14",0.99931232888237,0.999114311540011,0.997556207233627,0.99125789218067,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","39","census1991__05__39","20","18","census2001__20__18",0.999909490368783,0.998744522794021,0.997482693517936,0.976586568083795,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","40","census1991__05__40","20","17","census2001__20__17",0.998883081509322,0.998549646376479,0.996064400715563,0.996420901932713,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"05","41","census1991__05__41","10","07","census2001__10__07",1,1,1,0.986033519553073,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"05","42","census1991__05__42","10","08","census2001__10__08",0.999850625999002,0.999457650454482,0.997214484679666,0.976807639836289,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"06","01","census1991__06__01","30","01","census2001__30__01",1,1,1,0.98728813559322,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"06","02","census1991__06__02","30","02","census2001__30__02",1,1,1,0.987096774193548,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"07","01","census1991__07__01","24","10","census2001__24__10",1,1,1,0.995786516853933,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"07","02","census1991__07__02","24","09","census2001__24__09",1,1,1,0.99882491186839,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"07","03","census1991__07__03","24","08","census2001__24__08",0.99999833781569,1,0.998477929984779,0.998477929984779,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","04","census1991__07__04","24","14","census2001__24__14",0.902568224210551,0.878872089116595,0.998862343572241,0.995006242197253,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","04","census1991__07__04","24","13","census2001__24__13",0.0973730204039038,0.121127910883406,0.998862343572241,0.993579454253612,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","05","census1991__07__05","24","13","census2001__24__13",0.851100377577741,0.913556462987821,0.996683250414594,0.993579454253612,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","05","census1991__07__05","24","12","census2001__24__12",0.134661506083922,0.0808637234149557,0.996683250414594,0.97950377562028,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","05","census1991__07__05","24","20","census2001__24__20",0.00874459277175683,0.00230273218410353,0.996683250414594,1,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","05","census1991__07__05","24","25","census2001__24__25",0.00547801896946655,0.00327708141311974,0.996683250414594,0.991360691144708,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","06","census1991__07__06","24","12","census2001__24__12",0.805104956041261,0.781939478120428,0.986590038314176,0.97950377562028,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","06","census1991__07__06","24","11","census2001__24__11",0.194741441585478,0.21603233556158,0.986590038314176,0.994623655913978,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","07","census1991__07__07","24","01","census2001__24__01",0.999727540662925,0.99797233111685,0.992152466367713,0.98993288590604,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","08","census1991__07__08","24","02","census2001__24__02",0.916115369260175,0.842768657888016,1,0.992776886035313,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","08","census1991__07__08","24","03","census2001__24__03",0.0838846307398247,0.157231342111984,1,0.994208494208494,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","09","census1991__07__09","24","05","census2001__24__05",0.999881699747133,1,0.999266862170088,0.991994177583697,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","10","census1991__07__10","24","04","census2001__24__04",0.55860356184402,0.486757039140361,0.999085086916743,0.994940978077572,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","10","census1991__07__10","24","03","census2001__24__03",0.289835143759511,0.410691601802173,0.999085086916743,0.994208494208494,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","10","census1991__07__10","24","06","census2001__24__06",0.150909384132327,0.10115481717073,0.999085086916743,0.981884057971015,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","11","census1991__07__11","24","06","census2001__24__06",1,1,1,0.981884057971015,"deterministic_containment","district_transition","shrug_1991_2001"
1991,2001,"07","12","census1991__07__12","24","07","census2001__24__07",0.95478224287215,0.94862876414675,1,0.99438202247191,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","12","census1991__07__12","24","06","census2001__24__06",0.0452177571278503,0.0513712358532503,1,0.981884057971015,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","13","census1991__07__13","24","16","census2001__24__16",0.517571101333509,0.565038224111186,1,0.9967585089141,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","13","census1991__07__13","24","15","census2001__24__15",0.479078355690702,0.430099240748242,1,0.997222222222222,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","13","census1991__07__13","24","06","census2001__24__06",0.00335054297578848,0.004862535140572,1,0.981884057971015,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","14","census1991__07__14","24","17","census2001__24__17",0.568944724264065,0.585823409733791,0.9994708994709,0.99168744804655,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","14","census1991__07__14","24","18","census2001__24__18",0.431019079041065,0.41417659026621,0.9994708994709,1,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","15","census1991__07__15","24","19","census2001__24__19",0.9832679413262,0.976075667766494,0.999392466585662,0.995498392282958,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","15","census1991__07__15","24","20","census2001__24__20",0.0167255611654321,0.0239243322335064,0.999392466585662,1,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","16","census1991__07__16","24","21","census2001__24__21",0.74265479628366,0.691803909498457,0.995555555555556,0.998491704374057,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","16","census1991__07__16","24","20","census2001__24__20",0.252790650294765,0.303134694903342,0.995555555555556,1,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","16","census1991__07__16","24","13","census2001__24__13",0.00263429367879468,0.00201835202693357,0.995555555555556,0.993579454253612,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
1991,2001,"07","17","census1991__07__17","24","22","census2001__24__22",0.999663375022427,0.99102417782647,0.996545768566494,0.993970714900947,"non_nested_or_incomplete","district_transition","shrug_1991_2001"
