"academic_year","outcome","instrument","estimate","std.error","statistic","p.value","n","cluster_variable","cluster_status"
"2005-06","dise_pupils_per_teacher","ling_distance_nonzero_mean",-0.717122107154435,0.836331965171303,-0.857461076484801,0.391190117345776,530,"state_code_2001","estimated"
"2005-06","dise_single_teacher_school_share","ling_distance_nonzero_mean",1.75731607739407,0.435497109105988,4.03519573528648,5.45567972415838e-05,530,"state_code_2001","estimated"
"2005-06","dise_girls_toilet_school_share","ling_distance_nonzero_mean",-2.8343065505654,0.966071810461039,-2.93384665598801,0.00334789565875977,530,"state_code_2001","estimated"
"2006-07","dise_pupils_per_teacher","ling_distance_nonzero_mean",-1.41498462723378,0.801316171436827,-1.76582562248381,0.0774251084523756,533,"state_code_2001","estimated"
"2006-07","dise_single_teacher_school_share","ling_distance_nonzero_mean",1.50049342101171,0.420807235310198,3.56575005157795,0.000362817040303983,533,"state_code_2001","estimated"
"2006-07","dise_girls_toilet_school_share","ling_distance_nonzero_mean",-2.39791369765844,0.721936921139166,-3.32150029655596,0.000895348872467838,533,"state_code_2001","estimated"
