"target_unit_2001","academic_year","dise_source_district_count","dise_source_districts","dise_english_enrollment","dise_hindi_enrollment","report_total_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_management_enrollment","dise_government_enrollment","dise_private_enrollment","dise_government_schools","dise_private_schools","dise_total_schools","dise_total_teachers","dise_single_teacher_schools","dise_girls_toilet_schools","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_english_count_valid","dise_hindi_count_valid","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_private_enrollment_share","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","dise_pupils_per_teacher","state_code_2001","region","ling_distance_nonzero_mean","ling_share_distance_ge3","ling_distance_top3_legacy","ling_distance_nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_high","ling_share_distance_1","ling_share_distance_2","ling_share_distance_3","ling_share_distance_4","ling_share_distance_5","ling_mapped_share_distance_1","ling_mapped_share_distance_2","ling_mapped_share_distance_3","ling_mapped_share_distance_4","ling_mapped_share_distance_5","ling_distance_glottolog_nonhindi_mean","ling_distance_dyen_noncognate_pct","hindi_urdu_share","native_english_share","hindi_share","urdu_share","ling_unmapped_speaker_share","ling_mapped_speaker_share","ling_sensitivity_mapped_speaker_share","ling_glottolog_mapped_speaker_share","ling_dyen_mapped_speaker_share","census_age_6_13_population","census_age_6_13_population_2001","census_age_6_13_population_2011","census_age_6_13_annual_log_growth_2001_2011","census_age_6_13_population_method","dise_emi_gross_enrollment_ratio_age_6_13","dise_elementary_gross_enrollment_ratio_age_6_13"
"pc2001__09__02","2015-16",1,"MUZAFFARNAGAR",8080,391126,NA,NA,405045,NA,NA,NA,NA,NA,2831,12185,135,2816,405045,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,1.99484007949734,96.5635916996877,2.02401767508504,NA,NA,4.76863299187566,99.4701518897916,33.241280262618,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2005-06",1,"MUZAFFARNAGAR",0,426352,NA,439494,NA,439494,332790,106704,2214,727,2941,7702,212,2398,439494,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,97.0097430226579,0,24.278829745116,24.7194831689901,7.20843250595036,81.5368922135328,57.0623214749416,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2014-15",1,"MUZAFFARNAGAR",3962,400829,NA,NA,414792,NA,NA,NA,NA,NA,2910,12398,133,2894,414792,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,0.955177534764412,96.6337344982545,0.978776702051182,NA,NA,4.57044673539519,99.4501718213058,33.4563639296661,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2011-12",1,"MUZAFFARNAGAR",1676,646693,NA,649839,NA,649724,316666,333058,2305,1607,3912,14205,185,92.4,649839,"grade_i_viii_sum",NA,0.999823033089735,TRUE,TRUE,TRUE,TRUE,0.257910036178192,99.5158800872216,0.258494776894022,51.2614587116991,41.0787321063395,4.72903885480573,2.36196319018405,45.7472016895459,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2006-07",1,"MUZAFFARNAGAR",0,439538,NA,445552,NA,445552,311181,134371,2219,744,2963,8618,17,2437,445552,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,98.6502136675405,0,30.1583204654002,25.1096861289234,0.573742828214647,82.2477219034762,51.7001624506846,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2012-13",1,"MUZAFFARNAGAR",1050,328091,NA,330865,NA,330762,175962,154800,2360,1583,3943,NA,183,96.19,330865,"grade_i_viii_sum",NA,0.999688694784882,TRUE,TRUE,TRUE,TRUE,0.317349976576549,99.161591585692,0.319012216648792,46.8010230921327,40.1470961197058,4.64113619071773,2.43951306112097,NA,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2007-08",1,"MUZAFFARNAGAR",0,475201,NA,481878,NA,481878,332401,149477,2265,742,3007,9340,55,2720,481878,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,98.614379573253,0,31.0196771797011,24.675756568008,1.82906551380113,90.4556035916195,51.5929336188437,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2013-14",1,"MUZAFFARNAGAR",4887,384217,NA,395993,NA,366340,166837,199503,NA,NA,NA,NA,NA,NA,395993,"grade_i_viii_sum",NA,0.925117363185713,TRUE,TRUE,TRUE,TRUE,1.23411272421482,97.0262100592687,1.25596241621777,54.4584265982421,NA,NA,NA,NA,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2010-11",1,"MUZAFFARNAGAR",1047,529128,587331,493502,NA,483461,220526,262935,2308,1389,3697,12920,146,3429,587331,"report_card_current_year_total",NA,0.979653577898367,TRUE,TRUE,TRUE,TRUE,0.178264045316866,90.0902557501647,0.197481963502617,54.3859794275029,37.5710035163646,3.94914795780362,92.750879091155,45.4590557275542,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__09__02","2008-09",1,"MUZAFFARNAGAR",834,490227,NA,501557,NA,501557,322161,179396,NA,NA,NA,NA,NA,NA,501557,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0.166282197237801,97.7410344188198,0.169836333978874,35.7678190115979,NA,NA,NA,NA,"09","Central",1.3788868723533,0.0777231244921821,0.00365972267171061,1.37886395257395,1.46032556292893,0.388220515800456,0.000564438086362978,0.0591531114508401,0.0163969264088445,0.00217308663249747,0.388383066091753,0.000564674420022903,0.0591778792184003,0.0164037919016653,0.00217399651708818,10.4669819583114,26.8561465076618,99.4829182690829,0.0110347645883962,84.5010663646547,14.9818519044282,0.0308183195154186,99.9581469158962,99.9882314658993,95.5161452233562,79.8561151079137,NA,803860,NA,NA,"unavailable_without_two_district_anchors",NA,NA
